self_radius,self_count,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate,,,,,,,,,
0.17,25,0.194029851,0.8179,0.938724814,0.6802,0.788820596,0.0444,,,,,,,,,
0.13,40,0.417910448,0.8183,0.941960567,0.6784,0.788745495,0.0418,,,,,,,,,
0.12,51,0.253731343,0.813,0.907127992,0.6974,0.788557214,0.0714,,,,,,,,,
0.06,100,0.417910448,0.8181,0.941682866,0.6782,0.788512964,0.042,,,,,,,,,
0.09,47,0.507462687,0.8067,0.870858525,0.7202,0.788396278,0.1068,,,,,,,,,
0.12,45,0.388059701,0.8096,0.887387387,0.7092,0.788350378,0.09,,,,,,,,,
0.12,64,0.328358209,0.8205,0.961682512,0.6676,0.788100578,0.0266,,,,,,,,,
0.17,10,0.626865672,0.8053,0.864580845,0.724,0.788070099,0.1134,,,,,,,,,
0.23,6,0.388059701,0.8154,0.925067385,0.6864,0.788059701,0.0556,,,,,,,,,
0.08,77,0.447761194,0.8172,0.937637969,0.6796,0.788033395,0.0452,,,,,,,,,
0.03,93,0.567164179,0.8092,0.8865,0.7092,0.788,0.0908,,,,,,,,,
0.25,4,0.298507463,0.8182,0.945408735,0.6754,0.787914139,0.039,,,,,,,,,
0.05,95,0.492537313,0.8175,0.94036061,0.678,0.787914003,0.043,,,,,,,,,
0.1,67,0.462686567,0.8178,0.942618384,0.6768,0.787892899,0.0412,,,,,,,,,
0.03,90,0.567164179,0.8054,0.865836128,0.7228,0.787878788,0.112,,,,,,,,,
0.19,2,0.462686567,0.7945,0.814166844,0.7632,0.787860019,0.1742,,,,,,,,,
0.06,96,0.432835821,0.8191,0.953395851,0.671,0.787651133,0.0328,,,,,,,,,
0.11,34,0.417910448,0.8084,0.883391348,0.7106,0.787630237,0.0938,,,,,,,,,
0.04,81,0.656716418,0.8066,0.873356064,0.7172,0.787612563,0.104,,,,,,,,,
0.05,85,0.447761194,0.807,0.875857003,0.7154,0.787538529,0.1014,,,,,,,,,
0.07,1,1,0.7386,0.663424658,0.9686,0.787479675,0.4914,,,,,,,,,
0.07,70,0.432835821,0.8153,0.928746261,0.683,0.787138412,0.0524,,,,,,,,,
0.15,26,0.373134328,0.8178,0.946599213,0.6736,0.78709979,0.038,,,,,,,,,
0.07,91,0.358208955,0.8154,0.929700272,0.6824,0.787081892,0.0516,,,,,,,,,
0.09,84,0.388059701,0.8172,0.943264394,0.675,0.786896713,0.0406,,,,,,,,,
0.11,18,0.537313433,0.8049,0.866907341,0.7204,0.786892409,0.1106,,,,,,,,,
0.04,98,0.582089552,0.8066,0.877029021,0.7132,0.786675491,0.1,,,,,,,,,
0.25,5,0.268656716,0.8176,0.947323944,0.6726,0.786666667,0.0374,,,,,,,,,
0.16,22,0.417910448,0.8192,0.959412781,0.6666,0.786641492,0.0282,,,,,,,,,
0.02,8,0.970149254,0.7554,0.697923125,0.9006,0.786412854,0.3898,,,,,,,,,
0.12,50,0.492537313,0.8159,0.936929461,0.6774,0.78630296,0.0456,,,,,,,,,
0.24,6,0.402985075,0.8098,0.89840535,0.6986,0.7860036,0.079,,,,,,,,,
0.1,70,0.47761194,0.8164,0.942393736,0.674,0.785914179,0.0412,,,,,,,,,
0.13,17,0.507462687,0.806,0.876847291,0.712,0.785871965,0.1,,,,,,,,,
0.08,78,0.432835821,0.8166,0.945664414,0.6718,0.78554724,0.0386,,,,,,,,,
0.16,42,0.358208955,0.8116,0.911733615,0.69,0.785519126,0.0668,,,,,,,,,
0.1,54,0.447761194,0.817,0.948754247,0.6702,0.785513361,0.0362,,,,,,,,,
0.12,54,0.462686567,0.8111,0.908589441,0.6918,0.785511525,0.0696,,,,,,,,,
0.12,21,0.52238806,0.8038,0.866377231,0.7184,0.785479991,0.1108,,,,,,,,,
0.22,2,0.686567164,0.7902,0.80381072,0.7678,0.785392799,0.1874,,,,,,,,,
0.02,90,0.537313433,0.8019,0.857109061,0.7246,0.785303999,0.1208,,,,,,,,,
0.11,49,0.432835821,0.8072,0.885929648,0.7052,0.785300668,0.0908,,,,,,,,,
0.04,4,0.955223881,0.7476,0.683353081,0.9228,0.785228046,0.4276,,,,,,,,,
0.09,56,0.447761194,0.8088,0.895897436,0.6988,0.785168539,0.0812,,,,,,,,,
0.26,6,0.313432836,0.8159,0.943306203,0.6722,0.785005255,0.0404,,,,,,,,,
0.17,31,0.253731343,0.8176,0.956059736,0.6658,0.784956378,0.0306,,,,,,,,,
0.19,22,0.402985075,0.8182,0.960625362,0.6636,0.784953868,0.0272,,,,,,,,,
0.07,76,0.47761194,0.8068,0.885040161,0.7052,0.784951024,0.0916,,,,,,,,,
0.14,28,0.373134328,0.8085,0.895208814,0.6988,0.784903965,0.0818,,,,,,,,,
0.13,54,0.358208955,0.8165,0.948173322,0.6696,0.784902122,0.0366,,,,,,,,,
0.08,100,0.402985075,0.8178,0.957925072,0.6648,0.784887839,0.0292,,,,,,,,,
0.22,5,0.417910448,0.8134,0.926510615,0.6808,0.784874337,0.054,,,,,,,,,
0.06,62,0.611940299,0.8043,0.871550672,0.7138,0.784826828,0.1052,,,,,,,,,
0.01,10,0.955223881,0.7265,0.646944336,0.9972,0.784764303,0.5442,,,,,,,,,
0.16,31,0.462686567,0.8162,0.946862634,0.67,0.784727102,0.0376,,,,,,,,,
0.08,69,0.537313433,0.8092,0.900518135,0.6952,0.784650113,0.0768,,,,,,,,,
0.09,75,0.343283582,0.8149,0.937969402,0.6744,0.784642234,0.0446,,,,,,,,,
0.12,70,0.388059701,0.8169,0.952584976,0.667,0.784613575,0.0332,,,,,,,,,
0.19,15,0.313432836,0.8088,0.898554466,0.6962,0.784539103,0.0786,,,,,,,,,
0.16,25,0.328358209,0.816,0.946579989,0.6698,0.784492855,0.0378,,,,,,,,,
0.07,77,0.611940299,0.8061,0.88310388,0.7056,0.784435798,0.0934,,,,,,,,,
0.04,85,0.71641791,0.8029,0.865732915,0.717,0.784378077,0.1112,,,,,,,,,
0.11,50,0.388059701,0.808,0.894467213,0.6984,0.784366577,0.0824,,,,,,,,,
0.12,39,0.388059701,0.8134,0.929079956,0.6786,0.784327323,0.0518,,,,,,,,,
0.29,2,0.358208955,0.8083,0.896578338,0.697,0.784291662,0.0804,,,,,,,,,
0.24,4,0.313432836,0.8161,0.948623332,0.6684,0.784230905,0.0362,,,,,,,,,
0.1,68,0.417910448,0.8081,0.896117254,0.697,0.784115199,0.0808,,,,,,,,,
0.03,96,0.537313433,0.8056,0.881618382,0.706,0.784095957,0.0948,,,,,,,,,
0.03,98,0.597014925,0.8038,0.87175722,0.7124,0.784063394,0.1048,,,,,,,,,
0.27,5,0.253731343,0.8158,0.947308782,0.6688,0.784056272,0.0372,,,,,,,,,
0.31,1,0.731343284,0.8034,0.8698196,0.7136,0.784003516,0.1068,,,,,,,,,
0.14,48,0.28358209,0.8168,0.955696203,0.6644,0.783860311,0.0308,,,,,,,,,
0.03,94,0.626865672,0.8032,0.869575817,0.7134,0.783783784,0.107,,,,,,,,,
0.05,93,0.402985075,0.8057,0.883755963,0.704,0.783702549,0.0926,,,,,,,,,
0.15,19,0.298507463,0.8057,0.883755963,0.704,0.783702549,0.0926,,,,,,,,,
0.18,17,0.28358209,0.8165,0.95487209,0.6644,0.78358297,0.0314,,,,,,,,,
0.38,1,0.641791045,0.8134,0.933591588,0.6748,0.7833759,0.048,,,,,,,,,
0.22,12,0.343283582,0.8126,0.928219178,0.6776,0.783352601,0.0524,,,,,,,,,
0.15,17,0.47761194,0.8119,0.923892362,0.6798,0.783269962,0.056,,,,,,,,,
0.09,63,0.492537313,0.8124,0.928179825,0.6772,0.78307123,0.0524,,,,,,,,,
0.1,18,0.52238806,0.8022,0.86781889,0.713,0.782828283,0.1086,,,,,,,,,
0.26,7,0.358208955,0.8084,0.90408805,0.69,0.782667877,0.0732,,,,,,,,,
0.07,81,0.373134328,0.8081,0.902324367,0.691,0.782648092,0.0748,,,,,,,,,
0.1,27,0.537313433,0.8019,0.867007051,0.7132,0.782618238,0.1094,,,,,,,,,
0.22,8,0.417910448,0.8085,0.904961932,0.6894,0.782608696,0.0724,,,,,,,,,
0.12,33,0.52238806,0.8133,0.936959554,0.6718,0.782527665,0.0452,,,,,,,,,
0.08,63,0.537313433,0.8059,0.889681529,0.6984,0.782521008,0.0866,,,,,,,,,
0.17,16,0.28358209,0.807,0.896231285,0.6944,0.782510705,0.0804,,,,,,,,,
0.09,95,0.492537313,0.8162,0.95826087,0.6612,0.782485207,0.0288,,,,,,,,,
0.05,80,0.656716418,0.8103,0.917406511,0.682,0.782379259,0.0614,,,,,,,,,
0.07,100,0.417910448,0.8076,0.900520833,0.6916,0.782352941,0.0764,,,,,,,,,
0.07,82,0.417910448,0.8123,0.931234466,0.6744,0.782275838,0.0498,,,,,,,,,
0.23,7,0.313432836,0.8138,0.94222097,0.6686,0.782171268,0.041,,,,,,,,,
0.16,36,0.432835821,0.8066,0.896533885,0.6932,0.781863298,0.08,,,,,,,,,
0.04,76,0.597014925,0.8006,0.863394584,0.7142,0.781742557,0.113,,,,,,,,,
0.13,46,0.373134328,0.8064,0.896070321,0.6932,0.781686964,0.0804,,,,,,,,,
0.09,24,0.611940299,0.7995,0.857996653,0.7178,0.781661766,0.1188,,,,,,,,,
0.18,22,0.28358209,0.815,0.953629032,0.6622,0.781633617,0.0322,,,,,,,,,
0.15,21,0.402985075,0.8056,0.891594054,0.6958,0.781622107,0.0846,,,,,,,,,
0.08,30,0.567164179,0.7962,0.842190388,0.729,0.78151801,0.1366,,,,,,,,,
0.1,44,0.47761194,0.8033,0.879030242,0.7034,0.781468726,0.0968,,,,,,,,,
0.08,65,0.388059701,0.8049,0.888209829,0.6976,0.781449535,0.0878,,,,,,,,,
0.27,6,0.119402985,0.8148,0.954387991,0.6612,0.781190926,0.0316,,,,,,,,,
0.11,60,0.373134328,0.8147,0.953850591,0.6614,0.781150348,0.032,,,,,,,,,
0.07,60,0.432835821,0.8053,0.8923156,0.6944,0.781014509,0.0838,,,,,,,,,
0.07,97,0.28358209,0.8067,0.900915033,0.6892,0.780963173,0.0758,,,,,,,,,
0.12,48,0.417910448,0.8137,0.947503566,0.6642,0.780952381,0.0368,,,,,,,,,
0.16,32,0.432835821,0.8133,0.944902016,0.6654,0.780894261,0.0388,,,,,,,,,
0.06,92,0.567164179,0.8107,0.927608037,0.674,0.780725125,0.0526,,,,,,,,,
0.08,23,0.656716418,0.7974,0.850873053,0.7212,0.780688461,0.1264,,,,,,,,,
0.08,82,0.417910448,0.8131,0.945123685,0.6648,0.780556534,0.0386,,,,,,,,,
0.23,4,0.402985075,0.8123,0.939487757,0.6676,0.780544838,0.043,,,,,,,,,
0.24,5,0.328358209,0.8066,0.902151102,0.6878,0.780526555,0.0746,,,,,,,,,
0.21,10,0.388059701,0.811,0.931465039,0.6714,0.780334728,0.0494,,,,,,,,,
0.17,20,0.223880597,0.813,0.945868946,0.664,0.780258519,0.038,,,,,,,,,
0.16,8,0.701492537,0.7908,0.821823816,0.7426,0.780205926,0.161,,,,,,,,,
0.02,6,0.955223881,0.7424,0.68057211,0.9136,0.780054645,0.4288,,,,,,,,,
0.06,1,1,0.7244,0.649003984,0.9774,0.780047885,0.5286,,,,,,,,,
0.08,61,0.507462687,0.8027,0.881522561,0.6994,0.779971005,0.094,,,,,,,,,
0.08,73,0.462686567,0.8027,0.881715006,0.6992,0.779921919,0.0938,,,,,,,,,
0.07,74,0.462686567,0.8044,0.891662378,0.693,0.77987846,0.0842,,,,,,,,,
0.15,25,0.373134328,0.8041,0.889971788,0.694,0.779862906,0.0858,,,,,,,,,
0.18,11,0.507462687,0.7987,0.860487569,0.713,0.779831565,0.1156,,,,,,,,,
0.1,73,0.298507463,0.8129,0.947639485,0.6624,0.779752796,0.0366,,,,,,,,,
0.09,64,0.507462687,0.804,0.889943561,0.6938,0.779725781,0.0858,,,,,,,,,
0.04,91,0.47761194,0.802,0.878825891,0.7006,0.779657245,0.0966,,,,,,,,,
0.09,93,0.313432836,0.815,0.96432783,0.6542,0.779551954,0.0242,,,,,,,,,
0.07,68,0.47761194,0.8007,0.872245605,0.7046,0.779511008,0.1032,,,,,,,,,
0.36,1,0.626865672,0.8019,0.878985689,0.7002,0.779472337,0.0964,,,,,,,,,
0.08,97,0.417910448,0.8148,0.963213655,0.6546,0.779471303,0.025,,,,,,,,,
0.28,6,0.253731343,0.8137,0.955033362,0.6584,0.779448325,0.031,,,,,,,,,
0.01,84,0.71641791,0.7931,0.834665449,0.731,0.779400789,0.1448,,,,,,,,,
0.25,6,0.28358209,0.8057,0.901497242,0.6864,0.779380039,0.075,,,,,,,,,
0.11,44,0.52238806,0.8033,0.887752493,0.6944,0.779261587,0.0878,,,,,,,,,
0.04,97,0.47761194,0.8089,0.922340716,0.6746,0.779253783,0.0568,,,,,,,,,
0.06,76,0.447761194,0.8018,0.87933635,0.6996,0.779238138,0.096,,,,,,,,,
0.2,10,0.402985075,0.8083,0.918772073,0.6764,0.779172906,0.0598,,,,,,,,,
0.05,82,0.492537313,0.8002,0.871350816,0.7044,0.779031188,0.104,,,,,,,,,
0.21,6,0.432835821,0.8012,0.877443609,0.7002,0.778865406,0.0978,,,,,,,,,
0.02,7,1,0.7398,0.677209577,0.9164,0.778854326,0.4368,,,,,,,,,
0.05,76,0.52238806,0.7999,0.870521374,0.7046,0.778821709,0.1048,,,,,,,,,
0.02,98,0.537313433,0.8014,0.879024145,0.699,0.778743316,0.0962,,,,,,,,,
0.12,46,0.507462687,0.811,0.939017504,0.6652,0.778740342,0.0432,,,,,,,,,
0.29,7,0.268656716,0.8126,0.951473137,0.6588,0.778539352,0.0336,,,,,,,,,
0.14,30,0.447761194,0.8106,0.937711387,0.6654,0.778427702,0.0442,,,,,,,,,
0.11,73,0.432835821,0.8131,0.956280968,0.6562,0.778318112,0.03,,,,,,,,,
0.04,88,0.597014925,0.7984,0.864613881,0.7076,0.778266608,0.1108,,,,,,,,,
0.19,29,0.328358209,0.806,0.908435665,0.6806,0.778184313,0.0686,,,,,,,,,
0.09,54,0.343283582,0.8045,0.899291896,0.6858,0.778168615,0.0768,,,,,,,,,
0.19,21,0.194029851,0.8142,0.965895611,0.6514,0.778069756,0.023,,,,,,,,,
0.07,96,0.358208955,0.8118,0.947988506,0.6598,0.778066038,0.0362,,,,,,,,,
0.12,52,0.253731343,0.8117,0.947716174,0.6598,0.777974295,0.0364,,,,,,,,,
0.07,78,0.432835821,0.8105,0.939428248,0.6638,0.777921013,0.0428,,,,,,,,,
0.22,11,0.402985075,0.8097,0.934849761,0.6658,0.777712884,0.0464,,,,,,,,,
0.09,61,0.432835821,0.8027,0.890580645,0.6902,0.777690141,0.0848,,,,,,,,,
0.17,23,0.373134328,0.812,0.951388889,0.6576,0.777672658,0.0336,,,,,,,,,
0.14,23,0.432835821,0.8003,0.877545889,0.698,0.777542609,0.0974,,,,,,,,,
0.15,24,0.373134328,0.8073,0.920153131,0.673,0.777405568,0.0584,,,,,,,,,
0.04,94,0.492537313,0.8022,0.888831704,0.6908,0.777402656,0.0864,,,,,,,,,
0.09,88,0.402985075,0.8039,0.899133176,0.6846,0.77733621,0.0768,,,,,,,,,
0.06,90,0.402985075,0.803,0.893915757,0.6876,0.777300475,0.0816,,,,,,,,,
0.01,5,1,0.7188,0.643569554,0.9808,0.777179081,0.5432,,,,,,,,,
0.15,27,0.402985075,0.8106,0.944730813,0.6598,0.776966557,0.0386,,,,,,,,,
0.15,43,0.388059701,0.8109,0.948370349,0.6576,0.776662336,0.0358,,,,,,,,,
0.07,75,0.447761194,0.8002,0.8803852,0.6948,0.77665996,0.0944,,,,,,,,,
0.08,68,0.432835821,0.8016,0.888860237,0.6894,0.776526245,0.0862,,,,,,,,,
0.14,58,0.432835821,0.8124,0.960766962,0.6514,0.776400477,0.0266,,,,,,,,,
0.05,74,0.492537313,0.7999,0.879716384,0.6948,0.776399598,0.095,,,,,,,,,
0.17,17,0.507462687,0.8068,0.921892189,0.6704,0.776285317,0.0568,,,,,,,,,
0.07,95,0.47761194,0.8056,0.914766558,0.674,0.776140028,0.0628,,,,,,,,,
0.11,22,0.611940299,0.7983,0.872409488,0.6988,0.776013326,0.1022,,,,,,,,,
0.12,69,0.373134328,0.8106,0.950144928,0.6556,0.775857988,0.0344,,,,,,,,,
0.06,82,0.611940299,0.7994,0.879371515,0.694,0.775765705,0.0952,,,,,,,,,
0.16,26,0.328358209,0.8047,0.91142317,0.675,0.775594623,0.0656,,,,,,,,,
0.2,13,0.28358209,0.8078,0.931818182,0.6642,0.775572163,0.0486,,,,,,,,,
0.08,76,0.447761194,0.8001,0.885237484,0.6896,0.775267004,0.0894,,,,,,,,,
0.11,69,0.358208955,0.8087,0.939618342,0.6598,0.775232053,0.0424,,,,,,,,,
0.1,62,0.432835821,0.8029,0.902899707,0.6788,0.774974312,0.073,,,,,,,,,
0.09,85,0.343283582,0.8105,0.95408014,0.6524,0.774913885,0.0314,,,,,,,,,
0.15,55,0.343283582,0.811,0.958161461,0.6504,0.774839171,0.0284,,,,,,,,,
0.21,8,0.537313433,0.7927,0.848369436,0.7128,0.774698402,0.1274,,,,,,,,,
0.14,46,0.23880597,0.8106,0.956227967,0.651,0.774631128,0.0298,,,,,,,,,
0.1,51,0.432835821,0.8027,0.903277378,0.678,0.774591569,0.0726,,,,,,,,,
0.01,7,0.970149254,0.7155,0.641385645,0.9776,0.774582046,0.5466,,,,,,,,,
0.1,56,0.462686567,0.8013,0.89530307,0.6824,0.774486437,0.0798,,,,,,,,,
0.09,87,0.313432836,0.8095,0.951034684,0.6526,0.774048156,0.0336,,,,,,,,,
0.12,57,0.373134328,0.8092,0.949157467,0.6534,0.773987207,0.035,,,,,,,,,
0.17,46,0.298507463,0.8105,0.958912208,0.6488,0.773947274,0.0278,,,,,,,,,
0.21,7,0.417910448,0.7992,0.885368367,0.6874,0.773924792,0.089,,,,,,,,,
0.21,15,0.134328358,0.8086,0.945953757,0.6546,0.773758865,0.0374,,,,,,,,,
0.13,41,0.343283582,0.8083,0.943852577,0.6556,0.773751918,0.039,,,,,,,,,
0.17,43,0.343283582,0.8117,0.969569147,0.6436,0.773650679,0.0202,,,,,,,,,
0.2,17,0.402985075,0.8102,0.958333333,0.6486,0.773616412,0.0282,,,,,,,,,
0.12,81,0.343283582,0.8099,0.956137769,0.6496,0.773609622,0.0298,,,,,,,,,
0.15,71,0.313432836,0.8104,0.959988145,0.6478,0.773584906,0.027,,,,,,,,,
0.14,31,0.432835821,0.8083,0.945649032,0.6542,0.773377468,0.0376,,,,,,,,,
0.28,3,0.208955224,0.8007,0.896388083,0.68,0.773342431,0.0786,,,,,,,,,
0.13,69,0.328358209,0.8089,0.950160303,0.652,0.773336496,0.0342,,,,,,,,,
0.13,42,0.447761194,0.8005,0.895290713,0.6806,0.773321213,0.0796,,,,,,,,,
0.12,44,0.432835821,0.808,0.944829578,0.6542,0.773103285,0.0382,,,,,,,,,
0.14,37,0.507462687,0.7999,0.892847786,0.6816,0.773052059,0.0818,,,,,,,,,
0.06,95,0.432835821,0.8067,0.936025021,0.6584,0.773042151,0.045,,,,,,,,,
0.17,36,0.328358209,0.8108,0.965827338,0.6444,0.77303263,0.0228,,,,,,,,,
0.07,92,0.388059701,0.8086,0.949592075,0.6518,0.77300759,0.0346,,,,,,,,,
0.03,3,0.940298507,0.7227,0.654331254,0.9442,0.772984036,0.4988,,,,,,,,,
0.18,29,0.328358209,0.8093,0.955522828,0.6488,0.772840977,0.0302,,,,,,,,,
0.09,71,0.582089552,0.8075,0.94295592,0.6546,0.772754102,0.0396,,,,,,,,,
0.23,12,0.343283582,0.8065,0.93598862,0.658,0.772753964,0.045,,,,,,,,,
0.1,71,0.417910448,0.8082,0.947965116,0.6522,0.772748815,0.0358,,,,,,,,,
0.16,39,0.388059701,0.8003,0.897117165,0.6784,0.772577155,0.0778,,,,,,,,,
0.27,7,0.298507463,0.8088,0.953850676,0.649,0.772435134,0.0314,,,,,,,,,
0.06,81,0.417910448,0.7966,0.8765871,0.6904,0.772432311,0.0972,,,,,,,,,
0.14,17,0.417910448,0.796,0.874493927,0.6912,0.772117962,0.0992,,,,,,,,,
0.05,100,0.552238806,0.8016,0.90734738,0.6718,0.772006435,0.0686,,,,,,,,,
0.2,41,0.28358209,0.8085,0.953809944,0.6484,0.771996666,0.0314,,,,,,,,,
0.07,86,0.388059701,0.7985,0.889381685,0.6818,0.771878184,0.0848,,,,,,,,,
0.17,35,0.313432836,0.8006,0.902086677,0.6744,0.771801328,0.0732,,,,,,,,,
0.16,21,0.343283582,0.8071,0.94545982,0.6518,0.7716349,0.0376,,,,,,,,,
0.29,3,0.164179104,0.7981,0.888252149,0.682,0.771580496,0.0858,,,,,,,,,
0.15,46,0.373134328,0.8072,0.947031432,0.6508,0.771455666,0.0364,,,,,,,,,
0.32,2,0.223880597,0.7984,0.890780513,0.6802,0.771376729,0.0834,,,,,,,,,
0.06,98,0.417910448,0.7994,0.896871686,0.6766,0.771317829,0.0778,,,,,,,,,
0.06,75,0.462686567,0.8055,0.935805991,0.656,0.771310994,0.045,,,,,,,,,
0.13,57,0.328358209,0.8082,0.955109273,0.6468,0.771285476,0.0304,,,,,,,,,
0.12,43,0.432835821,0.799,0.895293496,0.6772,0.771122751,0.0792,,,,,,,,,
0.19,13,0.28358209,0.8076,0.951556078,0.6482,0.77111587,0.033,,,,,,,,,
0.09,73,0.417910448,0.8065,0.943816971,0.6518,0.771087188,0.0388,,,,,,,,,
0.15,23,0.552238806,0.7976,0.888106416,0.681,0.770885216,0.0858,,,,,,,,,
0.07,64,0.52238806,0.797,0.885514019,0.6822,0.770673294,0.0882,,,,,,,,,
0.1,65,0.47761194,0.8056,0.939585731,0.6532,0.770646531,0.042,,,,,,,,,
0.17,32,0.358208955,0.8092,0.96678744,0.6404,0.770452358,0.022,,,,,,,,,
0.16,52,0.23880597,0.8079,0.957503715,0.6444,0.77035266,0.0286,,,,,,,,,
0.06,80,0.537313433,0.7959,0.880823681,0.6844,0.770287001,0.0926,,,,,,,,,
0.14,50,0.343283582,0.8068,0.949853372,0.6478,0.770273484,0.0342,,,,,,,,,
0.22,10,0.343283582,0.7945,0.873257288,0.689,0.770262717,0.1,,,,,,,,,
0.18,30,0.298507463,0.8067,0.95010273,0.6474,0.770072559,0.034,,,,,,,,,
0.12,79,0.343283582,0.8071,0.953083505,0.646,0.770056026,0.0318,,,,,,,,,
0.11,72,0.328358209,0.8062,0.94713785,0.6486,0.76994302,0.0362,,,,,,,,,
0.08,91,0.358208955,0.8078,0.958855098,0.6432,0.769930572,0.0276,,,,,,,,,
0.06,78,0.432835821,0.795,0.877430911,0.6858,0.76986978,0.0958,,,,,,,,,
0.06,99,0.432835821,0.7981,0.895043732,0.6754,0.769862077,0.0792,,,,,,,,,
0.14,34,0.328358209,0.8052,0.941040462,0.6512,0.769739953,0.0408,,,,,,,,,
0.14,13,0.462686567,0.7952,0.879044684,0.6846,0.769732404,0.0942,,,,,,,,,
0.3,3,0.134328358,0.808,0.961630695,0.6416,0.769673704,0.0256,,,,,,,,,
0.13,22,0.358208955,0.7945,0.876309737,0.6858,0.7694379,0.0968,,,,,,,,,
0.16,49,0.388059701,0.8075,0.959641256,0.642,0.769322948,0.027,,,,,,,,,
0.11,97,0.328358209,0.8022,0.923012318,0.6594,0.769248717,0.055,,,,,,,,,
0.07,24,0.641791045,0.7844,0.82764977,0.7184,0.769164882,0.1496,,,,,,,,,
0.17,39,0.343283582,0.806,0.950264862,0.6458,0.768992617,0.0338,,,,,,,,,
0.24,9,0.402985075,0.8034,0.932440137,0.6542,0.768923366,0.0474,,,,,,,,,
0.11,81,0.373134328,0.7985,0.901317558,0.6704,0.768895516,0.0734,,,,,,,,,
0.1,87,0.328358209,0.8061,0.953481481,0.6436,0.768477612,0.0314,,,,,,,,,
0.07,90,0.417910448,0.806,0.952930728,0.6438,0.768441155,0.0318,,,,,,,,,
0.12,47,0.373134328,0.8059,0.952380952,0.644,0.768404725,0.0322,,,,,,,,,
0.26,4,0.179104478,0.8057,0.951284322,0.6444,0.768331942,0.033,,,,,,,,,
0.15,34,0.328358209,0.8055,0.949926362,0.645,0.768314473,0.034,,,,,,,,,
0.11,78,0.432835821,0.8061,0.954289107,0.643,0.768311626,0.0308,,,,,,,,,
0.11,82,0.388059701,0.8059,0.95291679,0.6436,0.768294139,0.0318,,,,,,,,,
0.23,5,0.298507463,0.7962,0.890353189,0.6756,0.76825108,0.0832,,,,,,,,,
0.12,56,0.507462687,0.8057,0.952085182,0.6438,0.76816609,0.0324,,,,,,,,,
0.13,24,0.492537313,0.7937,0.877409406,0.6828,0.767967608,0.0954,,,,,,,,,
0.08,75,0.492537313,0.8041,0.942391621,0.6478,0.767808463,0.0396,,,,,,,,,
0.15,16,0.388059701,0.8013,0.924007881,0.6566,0.767683854,0.054,,,,,,,,,
0.11,61,0.462686567,0.8054,0.952310427,0.643,0.767669532,0.0322,,,,,,,,,
0.13,36,0.402985075,0.8035,0.93896442,0.6492,0.767648102,0.0422,,,,,,,,,
0.14,49,0.462686567,0.8056,0.954221165,0.642,0.767575323,0.0308,,,,,,,,,
0.18,15,0.223880597,0.8057,0.955046145,0.6416,0.767555928,0.0302,,,,,,,,,
0.13,53,0.313432836,0.7993,0.912599945,0.662,0.767358294,0.0634,,,,,,,,,
0.16,15,0.313432836,0.8052,0.952818991,0.6422,0.767264038,0.0318,,,,,,,,,
0.31,2,0.343283582,0.7938,0.880767237,0.6796,0.767216076,0.092,,,,,,,,,
0.29,8,0.149253731,0.8057,0.957497755,0.6398,0.76705431,0.0284,,,,,,,,,
0.15,53,0.328358209,0.8037,0.94387606,0.6458,0.766892293,0.0384,,,,,,,,,
0.13,39,0.447761194,0.799,0.912755384,0.6612,0.766875435,0.0632,,,,,,,,,
0.09,89,0.328358209,0.8034,0.942790426,0.646,0.766674579,0.0392,,,,,,,,,
0.18,39,0.328358209,0.8068,0.967968273,0.6346,0.766610292,0.021,,,,,,,,,
0.16,18,0.343283582,0.8038,0.946239718,0.6442,0.766539743,0.0366,,,,,,,,,
0.09,97,0.432835821,0.8056,0.959963877,0.6378,0.766402307,0.0266,,,,,,,,,
0.15,37,0.358208955,0.8038,0.947027663,0.6436,0.766372946,0.036,,,,,,,,,
0.23,11,0.388059701,0.8034,0.944346807,0.6448,0.766341811,0.038,,,,,,,,,
0.1,86,0.313432836,0.8038,0.948347107,0.6426,0.766094421,0.035,,,,,,,,,
0.09,57,0.47761194,0.7929,0.880290834,0.678,0.76601514,0.0922,,,,,,,,,
0.08,87,0.402985075,0.7945,0.889859677,0.6722,0.76586533,0.0832,,,,,,,,,
0.13,30,0.447761194,0.7936,0.884897745,0.675,0.765827093,0.0878,,,,,,,,,
0.15,22,0.343283582,0.7942,0.888536714,0.6728,0.765763715,0.0844,,,,,,,,,
0.05,99,0.388059701,0.7934,0.884031414,0.6754,0.765759637,0.0886,,,,,,,,,
0.23,10,0.402985075,0.802,0.937681159,0.647,0.765680473,0.043,,,,,,,,,
0.24,12,0.268656716,0.8052,0.961305925,0.636,0.765527203,0.0256,,,,,,,,,
0.13,59,0.388059701,0.8057,0.965296804,0.6342,0.765479783,0.0228,,,,,,,,,
0.08,86,0.358208955,0.8021,0.939482106,0.6458,0.765437952,0.0416,,,,,,,,,
0.17,41,0.358208955,0.8016,0.936342593,0.6472,0.765373699,0.044,,,,,,,,,
0.2,46,0.149253731,0.8048,0.959312839,0.6366,0.765328204,0.027,,,,,,,,,
0.06,83,0.567164179,0.7923,0.879906421,0.677,0.765231152,0.0924,,,,,,,,,
0.11,37,0.373134328,0.7977,0.912441119,0.6586,0.765013358,0.0632,,,,,,,,,
