threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
-0.16,0.7126576,0.7724,0.875206612,0.6354,0.73626883,0.0906
-0.15,0.7122553,0.7722,0.875137817,0.635,0.735975892,0.0906
-0.1,0.71198714,0.7721,0.875517527,0.6344,0.735706831,0.0902
-0.09,0.71158487,0.7721,0.875517527,0.6344,0.735706831,0.0902
-0.14,0.7122553,0.772,0.875068946,0.6346,0.735682819,0.0906
-0.13,0.7121212,0.7719,0.875034483,0.6344,0.735536232,0.0906
-0.12,0.7121212,0.7719,0.875034483,0.6344,0.735536232,0.0906
-0.11,0.7121212,0.7719,0.875034483,0.6344,0.735536232,0.0906
-0.08,0.71158487,0.772,0.875690608,0.634,0.73549884,0.09
-0.07,0.71158487,0.772,0.875690608,0.634,0.73549884,0.09
-0.06,0.7113167,0.772,0.875898286,0.6338,0.735437456,0.0898
-0.05,0.7111826,0.772,0.875898286,0.6338,0.735437456,0.0898
-0.01,0.7111826,0.7721,0.876556878,0.6334,0.735399977,0.0892
-0.04,0.7111826,0.772,0.876106195,0.6336,0.735376045,0.0896
-0.03,0.7111826,0.772,0.876314333,0.6334,0.735314604,0.0894
-0.02,0.7111826,0.772,0.876314333,0.6334,0.735314604,0.0894
8.88E-16,0.71104854,0.772,0.876522702,0.6332,0.735253135,0.0892
0.02,0.7107804,0.772,0.876731302,0.633,0.735191638,0.089
0.01,0.7107804,0.7719,0.876488507,0.633,0.735106259,0.0892
0.07,0.71010995,0.7721,0.877601998,0.6324,0.73509241,0.0882
0.11,0.7095736,0.7722,0.878265703,0.632,0.735054664,0.0876
0.05,0.71010995,0.772,0.877358491,0.6324,0.735006974,0.0884
0.06,0.71010995,0.772,0.877358491,0.6324,0.735006974,0.0884
0.03,0.7106463,0.7719,0.876906016,0.6326,0.734983153,0.0888
0.09,0.70997584,0.7721,0.878021673,0.632,0.734969182,0.0878
0.1,0.7097077,0.7721,0.878021673,0.632,0.734969182,0.0878
0.08,0.71010995,0.772,0.877568018,0.6322,0.734945362,0.0882
0.12,0.7095736,0.7721,0.87823186,0.6318,0.734907526,0.0876
0.16,0.7090373,0.7722,0.87889755,0.6314,0.734869646,0.087
0.17,0.7090373,0.7722,0.87889755,0.6314,0.734869646,0.087
0.18,0.7090373,0.7722,0.87889755,0.6314,0.734869646,0.087
0.13,0.70930547,0.7721,0.878442281,0.6316,0.734845841,0.0874
0.04,0.71024406,0.7718,0.87687188,0.6324,0.734836161,0.0888
0.24,0.7085009,0.7723,0.879565096,0.631,0.734831722,0.0864
0.19,0.7087691,0.7722,0.879108635,0.6312,0.734807916,0.0868
0.14,0.70917135,0.7721,0.878652936,0.6314,0.734784127,0.0872
0.15,0.7090373,0.7721,0.878652936,0.6314,0.734784127,0.0872
0.2,0.7087691,0.7722,0.879319955,0.631,0.734746157,0.0866
0.21,0.70863503,0.7722,0.879319955,0.631,0.734746157,0.0866
0.22,0.70863503,0.7722,0.879319955,0.631,0.734746157,0.0866
0.23,0.7085009,0.7722,0.879319955,0.631,0.734746157,0.0866
0.25,0.7083669,0.7722,0.879531511,0.6308,0.73468437,0.0864
0.3,0.7079646,0.7724,0.880659586,0.6302,0.734670086,0.0854
0.27,0.70823276,0.7723,0.880201061,0.6304,0.734646312,0.0858
0.31,0.7074283,0.7724,0.880872483,0.63,0.734608209,0.0852
0.28,0.7080987,0.7723,0.880413523,0.6302,0.73458445,0.0856
0.29,0.7080987,0.7723,0.880413523,0.6302,0.73458445,0.0856
0.32,0.7074283,0.7724,0.881085618,0.6298,0.734546303,0.085
0.33,0.70729417,0.7724,0.881085618,0.6298,0.734546303,0.085
0.35,0.7071601,0.7724,0.881298992,0.6296,0.734484368,0.0848
0.26,0.70823276,0.7721,0.87970974,0.6304,0.734475125,0.0862
0.36,0.7071601,0.7724,0.881512605,0.6294,0.734422404,0.0846
0.34,0.7071601,0.7723,0.881052337,0.6296,0.734398694,0.085
0.37,0.70689195,0.7721,0.881626928,0.6286,0.733917104,0.0844
0.38,0.70675784,0.7719,0.881560483,0.6282,0.733621394,0.0844
0.39,0.70675784,0.7718,0.881527232,0.628,0.733473488,0.0844
0.42,0.7062215,0.7714,0.882253521,0.6264,0.732631579,0.0836
0.4,0.7063556,0.7712,0.881327334,0.6268,0.73258532,0.0844
0.43,0.7056852,0.7714,0.882468997,0.6262,0.732569022,0.0834
0.41,0.7063556,0.7712,0.881541925,0.6266,0.732522796,0.0842
0.44,0.7055511,0.7714,0.882684715,0.626,0.732506436,0.0832
0.45,0.7052829,0.7711,0.882801469,0.6252,0.731998595,0.083
0.46,0.70488065,0.7711,0.883234379,0.6248,0.731873023,0.0826
0.48,0.7046125,0.7711,0.884103145,0.624,0.731621527,0.0818
0.47,0.70488065,0.771,0.883635334,0.6242,0.731598687,0.0822
0.49,0.7044784,0.771,0.884070295,0.6238,0.731472795,0.0818
0.52,0.70394206,0.7712,0.885665529,0.6228,0.731329263,0.0804
0.5,0.70434433,0.7709,0.884255319,0.6234,0.731260997,0.0816
0.51,0.7040762,0.771,0.884943182,0.623,0.731220657,0.081
0.53,0.70394206,0.7712,0.886104784,0.6224,0.731203008,0.08
0.54,0.70394206,0.7707,0.885942401,0.6214,0.73045727,0.08
0.55,0.70394206,0.7706,0.886130137,0.621,0.730244591,0.0798
0.56,0.70353985,0.7701,0.886188161,0.6198,0.729433918,0.0796
0.57,0.70353985,0.77,0.886155606,0.6196,0.729284369,0.0796
0.58,0.70340574,0.7697,0.886279003,0.6188,0.728771641,0.0794
0.59,0.70300347,0.7695,0.886213815,0.6184,0.72847214,0.0794
0.6,0.7028694,0.7695,0.886435331,0.6182,0.728408154,0.0792
0.61,0.70260125,0.7695,0.886657102,0.618,0.728344137,0.079
0.62,0.70260125,0.769,0.887384793,0.6162,0.72733711,0.0782
0.63,0.70260125,0.7685,0.887222382,0.6152,0.726585567,0.0782
0.64,0.70246714,0.768,0.887059503,0.6142,0.725833136,0.0782
0.65,0.70246714,0.7675,0.886896153,0.6132,0.725079816,0.0782
0.67,0.7020649,0.7671,0.886989278,0.6122,0.724411312,0.078
0.66,0.7020649,0.767,0.886732329,0.6122,0.724325603,0.0782
0.68,0.7017967,0.7671,0.88766328,0.6116,0.724215512,0.0774
0.69,0.70166266,0.7671,0.887888469,0.6114,0.724150184,0.0772
0.7,0.7013945,0.767,0.888081395,0.611,0.723933649,0.077
0.71,0.7012604,0.767,0.888307155,0.6108,0.723868215,0.0768
0.72,0.7012604,0.7669,0.888500728,0.6104,0.723651452,0.0766
0.73,0.70112634,0.7669,0.888500728,0.6104,0.723651452,0.0766
0.74,0.7008581,0.7669,0.888727061,0.6102,0.723585912,0.0764
0.77,0.7004559,0.7667,0.889115845,0.6094,0.723151774,0.076
0.75,0.7008581,0.7666,0.888629738,0.6096,0.723131673,0.0764
0.76,0.70058995,0.7666,0.888856476,0.6094,0.723065971,0.0762
0.78,0.70018774,0.7667,0.889570552,0.609,0.723020302,0.0756
0.79,0.6999195,0.7668,0.890286717,0.6086,0.722974578,0.075
0.8,0.6997855,0.7668,0.890515222,0.6084,0.722908745,0.0748
0.81,0.6995173,0.7666,0.890451084,0.608,0.722605182,0.0748
0.82,0.6993832,0.7663,0.890354735,0.6074,0.722149566,0.0748
0.83,0.69924915,0.7659,0.890226005,0.6066,0.721541572,0.0748
0.84,0.69924915,0.7657,0.890161527,0.6062,0.721237359,0.0748
0.85,0.698981,0.7656,0.89012926,0.606,0.721085198,0.0748
0.86,0.6984446,0.7654,0.890064668,0.6056,0.720780766,0.0748
0.87,0.6980424,0.7654,0.890294118,0.6054,0.720714286,0.0746
0.88,0.6979083,0.7654,0.890523838,0.6052,0.720647773,0.0744
0.89,0.6976401,0.7653,0.89049161,0.605,0.720495415,0.0744
0.9,0.6976401,0.7652,0.890459364,0.6048,0.72034302,0.0744
0.91,0.697506,0.7651,0.890887644,0.6042,0.720057204,0.074
0.92,0.697506,0.765,0.891086187,0.6038,0.719837864,0.0738
0.93,0.69737196,0.7649,0.89105403,0.6036,0.719685227,0.0738
0.94,0.6971038,0.7647,0.89098966,0.6032,0.719379845,0.0738
0.95,0.69683564,0.7646,0.891188646,0.6028,0.719160105,0.0736
0.97,0.69629925,0.7645,0.891851852,0.602,0.71880597,0.073
0.96,0.6967015,0.7644,0.891355832,0.6022,0.7187873,0.0734
0.98,0.69629925,0.7644,0.891819798,0.6018,0.718652973,0.073
0.99,0.6960311,0.764,0.89192399,0.6008,0.717973231,0.0728
1,0.6960311,0.7635,0.891763307,0.5998,0.717206744,0.0728
