threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
1.05,0.99142367,0.7945,0.730546422,0.9332,0.819531044,0.3442
1.04,0.99142367,0.7939,0.729430133,0.9344,0.819289785,0.3466
1.89,0.9433962,0.8225,0.83572767,0.8028,0.81893298,0.1578
1.01,0.99142367,0.7926,0.726821705,0.9376,0.818864629,0.3524
0.98,0.99142367,0.7918,0.724738139,0.941,0.818830491,0.3574
1,0.99142367,0.7922,0.725951129,0.9388,0.818768533,0.3544
1,0.99142367,0.7922,0.725951129,0.9388,0.818768533,0.3544
1.03,0.99142367,0.793,0.728193146,0.935,0.818739054,0.349
1.02,0.99142367,0.7926,0.727173913,0.9366,0.818706294,0.3514
0.99,0.99142367,0.7917,0.725042432,0.9398,0.818569811,0.3564
0.97,0.99142367,0.7911,0.723819775,0.9414,0.818395201,0.3592
1.9,0.9433962,0.8222,0.836747492,0.8006,0.818274734,0.1562
0.95,0.99142367,0.7902,0.722205207,0.9432,0.818039896,0.3628
1.91,0.94168097,0.822,0.837102178,0.7996,0.81792144,0.1556
0.96,0.99142367,0.7903,0.72272518,0.942,0.817921334,0.3614
0.93,0.99142367,0.7895,0.721093631,0.9442,0.817701568,0.3652
0.94,0.99142367,0.7895,0.721364123,0.9434,0.81757518,0.3644
0.92,0.99142367,0.7892,0.720628624,0.9446,0.817552363,0.3662
0.91,0.99142367,0.7885,0.719792778,0.9448,0.817088991,0.3678
1.92,0.94168097,0.8213,0.837287424,0.7976,0.816961999,0.155
0.9,0.99142367,0.7881,0.719154115,0.9454,0.816901408,0.3692
0.89,0.99142367,0.7879,0.71880225,0.9458,0.81682356,0.37
0.88,0.99142367,0.7874,0.718057663,0.9464,0.816566005,0.3716
0.83,0.99142367,0.7865,0.715900528,0.95,0.816501934,0.377
0.81,0.99142367,0.7861,0.715015782,0.9514,0.816442118,0.3792
0.82,0.99142367,0.7862,0.7153823,0.9506,0.816386122,0.3782
0.86,0.99142367,0.7868,0.717009685,0.9476,0.816333563,0.374
1.93,0.94168097,0.8208,0.8372582,0.7964,0.816318163,0.1548
0.87,0.99142367,0.7869,0.717381421,0.9468,0.816277265,0.373
0.85,0.99142367,0.7864,0.716314199,0.9484,0.816179002,0.3756
0.84,0.99142367,0.7863,0.716075472,0.9488,0.816172043,0.3762
0.63,0.9931389,0.7832,0.708603418,0.962,0.816084153,0.3956
0.62,0.9931389,0.7831,0.70837627,0.9624,0.816077334,0.3962
0.65,0.9931389,0.7835,0.70947244,0.9602,0.816010878,0.3932
0.66,0.9931389,0.7836,0.709763314,0.9596,0.815986395,0.3924
0.72,0.9931389,0.7842,0.71133254,0.9566,0.815933129,0.3882
0.6,0.9931389,0.7826,0.707610932,0.9632,0.815856344,0.398
0.59,0.9931389,0.7825,0.707385112,0.9636,0.815849632,0.3986
0.61,0.9931389,0.7827,0.70789822,0.9626,0.81583185,0.3972
0.8,0.9931389,0.7851,0.71387847,0.9516,0.815773682,0.3814
0.67,0.9931389,0.7834,0.709739491,0.959,0.815753658,0.3922
1.94,0.93996567,0.8206,0.838471284,0.7942,0.815735415,0.153
0.64,0.9931389,0.783,0.708886921,0.9604,0.8156956,0.3944
0.73,0.9931389,0.784,0.711372432,0.9558,0.815668203,0.3878
0.68,0.9931389,0.7835,0.710155671,0.958,0.815666241,0.391
0.74,0.9931389,0.7841,0.711667412,0.9552,0.815643412,0.387
0.58,0.9931389,0.7822,0.707073672,0.9636,0.815642458,0.3992
0.71,0.9931389,0.7837,0.710741346,0.9568,0.815616742,0.3894
0.7,0.9931389,0.7836,0.710573211,0.957,0.81557866,0.3898
0.69,0.9931389,0.7834,0.710362233,0.957,0.815439673,0.3902
0.75,0.9931389,0.784,0.711940299,0.954,0.815384615,0.386
0.57,0.9931389,0.7818,0.706658844,0.9636,0.81536639,0.4
0.79,0.9931389,0.7843,0.712895013,0.952,0.815277897,0.3834
0.78,0.9931389,0.7842,0.71266088,0.9524,0.815271358,0.384
0.55,0.9931389,0.7812,0.705675834,0.9648,0.81514025,0.4024
0.56,0.9931389,0.7813,0.705959877,0.9642,0.815115394,0.4016
0.77,0.9931389,0.7838,0.712107623,0.9528,0.815055603,0.3852
0.76,0.9931389,0.7837,0.711874533,0.9532,0.815049166,0.3858
1.95,0.93996567,0.8201,0.838873597,0.7924,0.814974802,0.1522
0.53,0.9931389,0.7807,0.704980283,0.9654,0.814889846,0.404
0.5,0.9948542,0.7803,0.704330077,0.9662,0.81473986,0.4056
0.54,0.9931389,0.7806,0.705057001,0.9648,0.814727242,0.4036
0.51,0.9948542,0.7803,0.704389675,0.966,0.814708611,0.4054
0.52,0.9948542,0.7803,0.704568676,0.9654,0.8146148,0.4048
0.48,0.99656945,0.78,0.703903292,0.9666,0.814596326,0.4066
0.49,0.99656945,0.78,0.703962704,0.9664,0.814565071,0.4064
1.96,0.93996567,0.8199,0.839524517,0.791,0.814540212,0.1512
0.4,0.99656945,0.7793,0.702655638,0.9684,0.814397443,0.4098
0.41,0.99656945,0.7793,0.702714472,0.9682,0.814366221,0.4096
0.46,0.99656945,0.7795,0.703272727,0.967,0.814315789,0.408
0.47,0.99656945,0.7795,0.703331878,0.9668,0.814284511,0.4078
0.42,0.99656945,0.7792,0.702671312,0.968,0.814266487,0.4096
