threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate,,,,,,,,
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate,,,,,,,,
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate,,,,,,,,
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate,,,,,,,,
0.67,0.79412854,0.752,0.704611887,0.8678,0.777737946,0.3638,,,,,,,,
0.68,0.7930687,0.7519,0.704763453,0.867,0.777508744,0.3632,,,,,,,,
0.69,0.7920089,0.7519,0.705030116,0.8662,0.777349008,0.3624,,,,,,,,
0.7,0.79174393,0.7517,0.70493405,0.8658,0.777129522,0.3624,,,,,,,,
0.71,0.7906841,0.7517,0.705268309,0.8648,0.776929297,0.3614,,,,,,,,
0.73,0.7895713,0.7519,0.705834287,0.8638,0.776868423,0.36,,,,,,,,
0.72,0.7896243,0.7518,0.705651748,0.864,0.776838698,0.3604,,,,,,,,
0.75,0.7875046,0.7519,0.706509264,0.8618,0.776466348,0.358,,,,,,,,
0.76,0.7864448,0.7521,0.707012646,0.861,0.776445126,0.3568,,,,,,,,
0.74,0.7878756,0.7517,0.706142506,0.8622,0.776407024,0.3588,,,,,,,,
0.77,0.7864448,0.7521,0.707216834,0.8604,0.7763241,0.3562,,,,,,,,
0.8,0.78215253,0.7528,0.709063844,0.8574,0.776208582,0.3518,,,,,,,,
0.83,0.78061575,0.7531,0.710320758,0.8548,0.775891804,0.3486,,,,,,,,
0.78,0.7838482,0.7518,0.707276918,0.8592,0.775871411,0.3556,,,,,,,,
0.81,0.7811987,0.7526,0.709175224,0.8564,0.775865193,0.3512,,,,,,,,
0.84,0.7779662,0.7532,0.710859427,0.8536,0.775717921,0.3472,,,,,,,,
0.82,0.7807217,0.7527,0.709709544,0.8552,0.77569161,0.3498,,,,,,,,
0.79,0.78294736,0.7519,0.707872586,0.8578,0.775657835,0.354,,,,,,,,
0.85,0.7760055,0.7532,0.711211211,0.8526,0.775513917,0.3462,,,,,,,,
0.86,0.7755816,0.7529,0.711207617,0.8516,0.775097843,0.3458,,,,,,,,
0.87,0.7743098,0.7529,0.711490216,0.8508,0.774933965,0.345,,,,,,,,
0.88,0.7735679,0.753,0.711821835,0.8502,0.774881517,0.3442,,,,,,,,
0.89,0.7723491,0.753,0.712248322,0.849,0.774635036,0.343,,,,,,,,
0.9,0.7723491,0.753,0.712533602,0.8482,0.774470416,0.3422,,,,,,,,
0.91,0.77192515,0.753,0.71281965,0.8474,0.774305556,0.3414,,,,,,,,
0.92,0.77081233,0.7528,0.713081591,0.846,0.773874863,0.3404,,,,,,,,
0.97,0.76344657,0.7536,0.716087253,0.8404,0.773279352,0.3332,,,,,,,,
0.93,0.76832175,0.7525,0.713440406,0.844,0.773247824,0.339,,,,,,,,
0.94,0.76720893,0.7524,0.713681002,0.843,0.772969008,0.3382,,,,,,,,
0.96,0.76392347,0.7529,0.7150876,0.8408,0.772865153,0.335,,,,,,,,
0.98,0.761009,0.7533,0.716236981,0.839,0.772773326,0.3324,,,,,,,,
0.95,0.7653543,0.7522,0.713873813,0.8418,0.772577093,0.3374,,,,,,,,
0.99,0.7586243,0.7533,0.716680924,0.8378,0.772521899,0.3312,,,,,,,,
1.01,0.7542791,0.7524,0.717136958,0.8336,0.770995191,0.3288,,,,,,,,
1,0.75555086,0.7521,0.716469174,0.8344,0.770950753,0.3302,,,,,,,,
1,0.75555086,0.7521,0.716469174,0.8344,0.770950753,0.3302,,,,,,,,
1.02,0.7539081,0.7524,0.717511203,0.8326,0.770783188,0.3278,,,,,,,,
1.03,0.7522654,0.7528,0.718533887,0.8312,0.770771513,0.3256,,,,,,,,
