threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
1.24,0.96013695,0.7948,0.729452055,0.9372,0.820378151,0.3476
1.3,0.9581805,0.7959,0.732735567,0.9316,0.820287048,0.3398
1.23,0.96013695,0.7944,0.728642436,0.9382,0.820248295,0.3494
2.09,0.91073614,0.8221,0.829009193,0.8116,0.820212228,0.1674
1.22,0.96013695,0.7939,0.727935474,0.9386,0.819952826,0.3508
1.13,0.9611152,0.7926,0.724455354,0.9444,0.819934016,0.3592
2.1,0.9097579,0.8221,0.830223498,0.8098,0.81988458,0.1656
1.16,0.96062607,0.7929,0.725550593,0.9422,0.819803359,0.3564
1.21,0.96013695,0.7936,0.727455841,0.939,0.819800943,0.3518
1.14,0.9608706,0.7926,0.724800246,0.9434,0.819777546,0.3582
1.12,0.96184886,0.7923,0.72405335,0.9446,0.819751801,0.36
1.17,0.96062607,0.793,0.725940777,0.9414,0.819749216,0.3554
2.11,0.90902424,0.8222,0.831345125,0.8084,0.819712026,0.164
1.15,0.9608706,0.7926,0.72500769,0.9428,0.819683533,0.3576
1.19,0.96013695,0.793,0.726359703,0.9402,0.819560669,0.3542
1.08,0.96307164,0.7916,0.722731439,0.9462,0.81950459,0.363
1.2,0.96013695,0.793,0.726639851,0.9394,0.819434752,0.3534
1.06,0.9633162,0.7914,0.722374847,0.9466,0.819425208,0.3638
1.18,0.9603815,0.7927,0.725883624,0.9406,0.819409356,0.3552
1.11,0.962338,0.7918,0.723498775,0.9446,0.819396253,0.361
1.07,0.96307164,0.7914,0.722442748,0.9464,0.819393939,0.3636
1.09,0.9628271,0.7916,0.723140496,0.945,0.819316802,0.3618
1.05,0.9633162,0.7912,0.72215441,0.9466,0.819283365,0.3642
2.12,0.9073123,0.822,0.83209571,0.8068,0.81925264,0.1628
1.04,0.96356076,0.7909,0.72162121,0.9472,0.819164577,0.3654
1.1,0.9625825,0.7914,0.723055726,0.9446,0.819112036,0.3618
1.03,0.96356076,0.7904,0.721071864,0.9472,0.818810512,0.3664
2.13,0.90633404,0.8218,0.833126294,0.8048,0.81871821,0.1612
2.14,0.90511125,0.822,0.834302326,0.8036,0.818663407,0.1596
0.9,0.96527267,0.7887,0.717427323,0.9526,0.818455194,0.3752
1.02,0.96356076,0.7898,0.720346715,0.9474,0.818417415,0.3678
0.89,0.9655172,0.7886,0.717253839,0.9528,0.81841608,0.3756
0.91,0.96527267,0.7887,0.717558402,0.9522,0.81839278,0.3748
0.88,0.96674,0.7883,0.716930023,0.9528,0.818205238,0.3762
0.69,0.97040844,0.7864,0.712336892,0.9608,0.818119891,0.388
0.87,0.96674,0.7881,0.71664912,0.953,0.818095974,0.3768
0.8,0.9684519,0.7874,0.714926713,0.956,0.818072908,0.3812
0.83,0.96771824,0.7877,0.715699505,0.9546,0.818064958,0.3792
0.85,0.96698457,0.7878,0.716066066,0.9538,0.818010292,0.3782
0.84,0.9672291,0.7877,0.715828957,0.9542,0.818002572,0.3788
0.92,0.9650281,0.7883,0.717453613,0.9512,0.817955112,0.3746
