threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
1.08,0.97619045,0.8014,0.740734824,0.9274,0.823623446,0.3246
1.11,0.97354496,0.8016,0.741976893,0.9248,0.823361823,0.3216
1.07,0.97619045,0.8008,0.739643085,0.9284,0.823341611,0.3268
1.09,0.97619045,0.8012,0.74096,0.9262,0.823288889,0.3238
1.96,0.63492066,0.8252,0.832651391,0.814,0.823220065,0.1636
1.97,0.6269841,0.8254,0.833812064,0.8128,0.823171967,0.162
1.06,0.978836,0.8002,0.738481093,0.9296,0.823091907,0.3292
1.1,0.97619045,0.8011,0.741150088,0.9254,0.823089923,0.3232
1.02,0.978836,0.7994,0.736418193,0.9326,0.822979174,0.3338
1.05,0.978836,0.7999,0.737978099,0.93,0.822936023,0.3302
0.97,0.9814815,0.7983,0.733887408,0.936,0.82271249,0.3394
1.04,0.978836,0.7995,0.737359328,0.9304,0.822707578,0.3314
0.98,0.9814815,0.7983,0.734254751,0.935,0.822556523,0.3384
1.03,0.978836,0.7991,0.736742124,0.9308,0.822479456,0.3326
0.95,0.9814815,0.7978,0.733020344,0.9368,0.822475856,0.3412
1.01,0.978836,0.7986,0.735340479,0.933,0.822461213,0.3358
1.98,0.6243386,0.8249,0.834328051,0.8108,0.822395781,0.161
0.96,0.9814815,0.7978,0.733239348,0.9362,0.822382291,0.3406
1,0.978836,0.7983,0.734770974,0.9336,0.822337708,0.337
1,0.978836,0.7983,0.734770974,0.9336,0.822337708,0.337
0.99,0.9814815,0.7981,0.734318503,0.9342,0.822286771,0.338
0.94,0.9814815,0.7972,0.7321875,0.9372,0.822105263,0.3428
0.93,0.9814815,0.7968,0.731585518,0.9376,0.821879383,0.344
1.99,0.6164021,0.8244,0.834709038,0.809,0.821653463,0.1602
0.92,0.9814815,0.7963,0.730871124,0.938,0.821581852,0.3454
0.72,0.9867725,0.7935,0.723329782,0.9506,0.8215366,0.3636
0.91,0.9814815,0.796,0.730314348,0.9386,0.821459828,0.3466
0.9,0.984127,0.7958,0.72994403,0.939,0.821378586,0.3474
0.73,0.9867725,0.7933,0.723313537,0.95,0.82130198,0.3634
0.87,0.984127,0.7952,0.728553732,0.941,0.821260255,0.3506
0.89,0.984127,0.7954,0.729205462,0.9398,0.821216358,0.349
0.86,0.984127,0.795,0.728116301,0.9416,0.821210535,0.3516
0.71,0.9867725,0.7929,0.722602219,0.9508,0.821141722,0.365
0.7,0.98941797,0.7928,0.72235723,0.9512,0.821132597,0.3656
0.67,0.99206346,0.7924,0.721313957,0.953,0.821127003,0.3682
0.85,0.984127,0.7948,0.727820711,0.9418,0.821098518,0.3522
0.88,0.984127,0.7951,0.728724229,0.9402,0.821063663,0.35
0.69,0.98941797,0.7926,0.722070431,0.9514,0.821021747,0.3662
0.68,0.99206346,0.7925,0.721826179,0.9518,0.82101268,0.3668
0.74,0.9867725,0.793,0.723255105,0.9492,0.820965231,0.3632
0.66,0.99206346,0.7921,0.720919679,0.9532,0.820945655,0.369
0.64,0.99206346,0.7917,0.720283945,0.9538,0.820755529,0.3704
0.58,0.99206346,0.791,0.718534094,0.9568,0.820723966,0.3748
0.65,0.99206346,0.7917,0.720483749,0.9532,0.820662936,0.3698
0.75,0.9867725,0.7928,0.723443223,0.948,0.820637119,0.3624
2,0.6031746,0.8237,0.835301429,0.8064,0.820596316,0.159
2,0.6031746,0.8237,0.835301429,0.8064,0.820596316,0.159
0.77,0.9867725,0.7931,0.724391364,0.9462,0.820570636,0.36
0.8,0.9867725,0.7935,0.725526356,0.9442,0.820544017,0.3572
0.59,0.99206346,0.7908,0.718449519,0.9564,0.82052162,0.3748
0.39,0.9973545,0.7889,0.713715047,0.9648,0.820477932,0.387
0.83,0.984127,0.7938,0.72648782,0.9424,0.820477103,0.3548
0.57,0.99206346,0.7906,0.718037215,0.957,0.820473251,0.3758
0.38,0.9973545,0.7888,0.713483146,0.9652,0.820469228,0.3876
0.6,0.99206346,0.7908,0.718580878,0.956,0.820460007,0.3744
0.41,0.9973545,0.789,0.714010664,0.9642,0.820456093,0.3862
0.84,0.984127,0.7939,0.726809693,0.9418,0.820454743,0.354
0.76,0.9867725,0.7928,0.723853211,0.9468,0.820450607,0.3612
0.63,0.99206346,0.7912,0.71967411,0.954,0.820433437,0.3716
0.4,0.9973545,0.7889,0.713841599,0.9644,0.820416844,0.3866
0.78,0.9867725,0.793,0.724555487,0.9454,0.82037487,0.3594
0.62,0.99206346,0.791,0.719324691,0.9544,0.820354134,0.3724
0.79,0.9867725,0.7931,0.724873408,0.9448,0.820352522,0.3586
0.43,0.9973545,0.7891,0.7144977,0.963,0.820342448,0.3848
0.82,0.984127,0.7935,0.726012629,0.9428,0.820325415,0.3558
0.61,0.99206346,0.7908,0.718909967,0.955,0.820305789,0.3734
0.5,0.9973545,0.7897,0.71609727,0.96,0.820302487,0.3806
0.81,0.9867725,0.7933,0.7256501,0.9432,0.820245239,0.3566
0.49,0.9973545,0.7895,0.715754956,0.9604,0.82022376,0.3814
0.56,0.99206346,0.7902,0.717541229,0.9572,0.820222793,0.3768
0.42,0.9973545,0.7888,0.714116251,0.9632,0.820163488,0.3856
0.44,0.9973545,0.7889,0.714412943,0.9626,0.820141433,0.3848
0.48,0.9973545,0.7893,0.715477432,0.9606,0.820114403,0.382
0.55,0.99206346,0.79,0.717261013,0.9574,0.820113072,0.3774
0.46,0.9973545,0.7891,0.715008181,0.9614,0.820097245,0.3832
0.45,0.9973545,0.789,0.714774078,0.9618,0.820088677,0.3838
0.54,0.99206346,0.7899,0.717088513,0.9576,0.820073649,0.3778
0.36,0.9973545,0.7881,0.712557179,0.9658,0.820073024,0.3896
2.01,0.5925926,0.8234,0.836034913,0.8046,0.820016307,0.1578
0.37,0.9973545,0.7881,0.712682711,0.9654,0.820011892,0.3892
0.47,0.9973545,0.7891,0.715200238,0.9608,0.820005121,0.3826
0.53,0.99206346,0.7896,0.716701586,0.9578,0.819893854,0.3786
0.51,0.9973545,0.7893,0.716056759,0.9588,0.819837537,0.3802
0.52,0.994709,0.7894,0.716357656,0.9582,0.819815195,0.3794
0.32,0.9973545,0.7871,0.710700132,0.9684,0.819774824,0.3942
0.31,0.9973545,0.7869,0.710368089,0.9688,0.819697098,0.395
0.35,0.9973545,0.7875,0.711864407,0.966,0.819686042,0.391
0.34,0.9973545,0.7873,0.711529966,0.9664,0.819608176,0.3918
2.02,0.58465606,0.8232,0.836807003,0.803,0.819555011,0.1566
0.3,0.9973545,0.7864,0.709724663,0.9692,0.819411566,0.3964
0.33,0.9973545,0.7869,0.71098691,0.9668,0.819391474,0.393
2.03,0.58465606,0.823,0.837442541,0.8016,0.819129368,0.1556
0.28,0.9973545,0.7859,0.709144111,0.9694,0.819095902,0.3976
0.29,0.9973545,0.7859,0.709205327,0.9692,0.819065326,0.3974
0.27,0.9973545,0.7857,0.708875567,0.9696,0.81898809,0.3982
2.04,0.5793651,0.823,0.838007535,0.8008,0.818981387,0.1548
0.26,0.9973545,0.7855,0.708485468,0.9702,0.818941504,0.3992
2.05,0.56878304,0.823,0.838574423,0.8,0.818833163,0.154
0.25,0.9973545,0.7848,0.707761891,0.9702,0.818457905,0.4006
0.24,0.9973545,0.7843,0.707125164,0.9706,0.818174155,0.402
0.23,0.9973545,0.7841,0.706738466,0.9712,0.818128212,0.403
0.22,0.9973545,0.784,0.706575502,0.9714,0.818089944,0.4034
2.06,0.56084657,0.8225,0.838974143,0.7982,0.818079328,0.1532
0.21,0.9973545,0.7837,0.706087462,0.972,0.817975259,0.4046
0.2,0.9973545,0.7836,0.705925065,0.9722,0.817937069,0.405
0.19,0.9973545,0.7835,0.705703091,0.9726,0.817929527,0.4056
2.08,0.54761904,0.8225,0.840118119,0.7966,0.817780515,0.1516
0.18,0.9973545,0.7831,0.705115201,0.9732,0.817746408,0.407
0.17,0.9973545,0.7828,0.704749493,0.9734,0.817570973,0.4078
2.07,0.55026454,0.8221,0.839409905,0.7966,0.817444844,0.1524
0.16,0.9973545,0.7823,0.704121475,0.9738,0.817289131,0.4092
2.09,0.54497355,0.8221,0.840270442,0.7954,0.817219768,0.1512
0.15,0.9973545,0.782,0.703757225,0.974,0.817114094,0.41
0.14,0.9973545,0.7817,0.703276086,0.9746,0.817000587,0.4112
0.13,0.9973545,0.7815,0.702839026,0.9754,0.816986347,0.4124
2.1,0.53968257,0.8219,0.840202917,0.795,0.816976672,0.1512
0.12,0.9973545,0.7813,0.702519798,0.9758,0.816910841,0.4132
0.11,0.9973545,0.781,0.702158273,0.976,0.816736402,0.414
2.11,0.53174603,0.8218,0.840745447,0.794,0.816704382,0.1504
0.1,0.9973545,0.7806,0.701696377,0.9762,0.816493811,0.415
0.09,0.9973545,0.7804,0.701436782,0.9764,0.81638796,0.4156
0.08,0.9973545,0.7799,0.700933238,0.9764,0.816046803,0.4166
0.07,0.9973545,0.7796,0.700573888,0.9766,0.815873016,0.4174
0.06,0.9973545,0.7794,0.70037292,0.9766,0.815736719,0.4178
2.12,0.52380955,0.8209,0.840585863,0.792,0.815569972,0.1502
0.05,0.9973545,0.779,0.699856734,0.977,0.815525876,0.419
0.04,0.9973545,0.7787,0.699384747,0.9776,0.81541413,0.4202
2.14,0.521164,0.8208,0.841276596,0.7908,0.815257732,0.1492
0.03,0.9973545,0.7784,0.699027738,0.9778,0.815240954,0.421
2.13,0.521164,0.8206,0.84077381,0.791,0.815127782,0.1498
2.16,0.5132275,0.8207,0.841824771,0.7898,0.814982974,0.1484
0.02,0.9973545,0.778,0.698628179,0.9778,0.814969162,0.4218
0.01,0.9973545,0.7779,0.698414965,0.9782,0.814962926,0.4224
2.15,0.5185185,0.8205,0.841466013,0.7898,0.814814815,0.1488
0,0.9973545,0.7775,0.697846856,0.9788,0.814783984,0.4238
2.17,0.505291,0.8201,0.841768097,0.7884,0.814210472,0.1482
2.18,0.505291,0.8197,0.841778918,0.7874,0.813681926,0.148
2.19,0.505291,0.8192,0.841755889,0.7862,0.81302999,0.1478
2.2,0.505291,0.8192,0.842048864,0.7858,0.812952617,0.1474
2.21,0.5,0.819,0.841981132,0.7854,0.812706954,0.1474
2.22,0.5,0.8185,0.842105263,0.784,0.8120145,0.147
2.25,0.4973545,0.8184,0.842512909,0.7832,0.811774461,0.1464
2.23,0.4973545,0.8183,0.842184476,0.7834,0.811729354,0.1468
2.24,0.4973545,0.8183,0.842184476,0.7834,0.811729354,0.1468
2.26,0.49470899,0.818,0.842672414,0.782,0.81120332,0.146
2.27,0.49470899,0.818,0.842968076,0.7816,0.811124948,0.1456
2.28,0.49470899,0.8176,0.84283247,0.7808,0.810631229,0.1456
2.29,0.49470899,0.8169,0.842594595,0.7794,0.809766234,0.1456
2.3,0.49470899,0.8169,0.842891149,0.779,0.809687143,0.1452
2.31,0.49470899,0.8169,0.843188217,0.7786,0.809607986,0.1448
2.32,0.4920635,0.8168,0.843302991,0.7782,0.80944456,0.1446
2.33,0.4920635,0.8166,0.843383948,0.7776,0.809157128,0.1444
3.07,0.489418,0.8246,0.88790631,0.743,0.809015679,0.0938
2.35,0.4920635,0.8165,0.843797523,0.7768,0.808913881,0.1438
3.06,0.489418,0.8244,0.887297039,0.7432,0.808881149,0.0944
2.36,0.4920635,0.8165,0.843946968,0.7766,0.808874076,0.1436
3.08,0.489418,0.8247,0.889421924,0.7416,0.808812302,0.0922
2.34,0.4920635,0.8163,0.843281962,0.777,0.808785261,0.1444
3.09,0.489418,0.8248,0.890572391,0.7406,0.808691854,0.091
3.02,0.489418,0.8234,0.882269504,0.7464,0.808667389,0.0996
3.01,0.489418,0.8233,0.881700118,0.7468,0.808662696,0.1002
2.37,0.4920635,0.8163,0.844178455,0.7758,0.808546118,0.1432
2.38,0.4920635,0.8163,0.844178455,0.7758,0.808546118,0.1432
3.05,0.489418,0.8238,0.885659838,0.7436,0.808436617,0.096
2.99,0.489418,0.8226,0.879172543,0.748,0.808299114,0.1028
2.39,0.4920635,0.8161,0.844110603,0.7754,0.808297717,0.1432
2.45,0.489418,0.8165,0.846204332,0.7736,0.808274997,0.1406
2.44,0.489418,0.8164,0.845716783,0.774,0.808270677,0.1412
3,0.489418,0.8227,0.879915234,0.7474,0.808262139,0.102
3,0.489418,0.8227,0.879915234,0.7474,0.808262139,0.102
3.03,0.489418,0.8233,0.883511269,0.7448,0.808247423,0.0982
2.46,0.489418,0.8165,0.846355877,0.7734,0.808234925,0.1404
3.04,0.489418,0.8234,0.884268061,0.7442,0.808210252,0.0974
2.98,0.489418,0.8223,0.878375205,0.7482,0.808078626,0.1036
2.4,0.4920635,0.8159,0.844042692,0.775,0.808049213,0.1432
2.47,0.489418,0.8163,0.846288592,0.773,0.807985784,0.1404
2.48,0.489418,0.8164,0.846929825,0.7724,0.807949791,0.1396
2.43,0.489418,0.816,0.844978166,0.774,0.807933194,0.142
2.97,0.489418,0.8219,0.877020379,0.7488,0.807854137,0.105
2.42,0.489418,0.8158,0.844458988,0.7742,0.807804674,0.1426
3.12,0.489418,0.8246,0.893359186,0.7372,0.807801885,0.088
2.41,0.4920635,0.8157,0.8441247,0.7744,0.807760509,0.143
3.11,0.489418,0.8244,0.892356072,0.7378,0.807751259,0.089
3.1,0.489418,0.8242,0.891167954,0.7386,0.807742782,0.0902
2.49,0.489418,0.8162,0.847167325,0.7716,0.807619845,0.1392
2.95,0.489418,0.8214,0.87529192,0.7496,0.807584572,0.1068
2.96,0.489418,0.8215,0.876199392,0.7488,0.807505662,0.1058
2.94,0.489418,0.8211,0.874155209,0.7502,0.807448068,0.108
3.13,0.489418,0.8244,0.894071914,0.736,0.807371654,0.0872
3.15,0.489418,0.8246,0.895660653,0.7348,0.8072951,0.0856
2.5,0.489418,0.8159,0.847066579,0.771,0.807245315,0.1392
3.19,0.489418,0.8251,0.899091579,0.7324,0.807230244,0.0822
3.17,0.489418,0.8249,0.8980642,0.733,0.807179826,0.0832
3.14,0.489418,0.8243,0.894429579,0.7354,0.807156185,0.0868
2.93,0.489418,0.8206,0.872790698,0.7506,0.807096774,0.1094
3.18,0.489418,0.8249,0.898650307,0.7324,0.807052342,0.0826
3.16,0.489418,0.8246,0.897015656,0.7334,0.806998239,0.0842
3.2,0.489418,0.8249,0.899238142,0.7318,0.806924688,0.082
2.52,0.489418,0.8157,0.84730473,0.7702,0.806914615,0.1388
3.22,0.489418,0.8251,0.900665516,0.7308,0.806889699,0.0806
3.21,0.489418,0.825,0.900049237,0.7312,0.806885897,0.0812
2.51,0.489418,0.8155,0.846932043,0.7702,0.806745575,0.1392
2.92,0.489418,0.8199,0.871199814,0.7508,0.806531314,0.111
2.53,0.489418,0.8153,0.847170227,0.7694,0.806414422,0.1388
3.23,0.489418,0.8246,0.900740741,0.7296,0.806187845,0.0804
2.54,0.489418,0.8151,0.847102886,0.769,0.806164168,0.1388
2.91,0.489418,0.8194,0.870018536,0.751,0.806139974,0.1122
2.55,0.489418,0.8149,0.847495034,0.768,0.805791627,0.1382
2.56,0.489418,0.8149,0.847648488,0.7678,0.805750866,0.138
2.59,0.489418,0.815,0.848759965,0.7666,0.805590584,0.1366
2.57,0.489418,0.8148,0.847768449,0.7674,0.805584716,0.1378
2.58,0.489418,0.8149,0.848417792,0.7668,0.805546801,0.137
2.89,0.489418,0.8184,0.866989396,0.7522,0.805525809,0.1154
2.6,0.489418,0.8149,0.84888101,0.7662,0.805424156,0.1364
2.87,0.489418,0.818,0.865517241,0.753,0.805347594,0.117
2.61,0.489418,0.8149,0.849190508,0.7658,0.805342307,0.136
2.9,0.489418,0.8184,0.867837338,0.7512,0.805317324,0.1144
2.88,0.489418,0.818,0.865853659,0.7526,0.805264284,0.1166
2.86,0.489418,0.8176,0.864053187,0.7538,0.805169836,0.1186
2.85,0.489418,0.8174,0.862991766,0.7546,0.805164319,0.1198
2.83,0.489418,0.8172,0.861935189,0.7554,0.805158815,0.121
2.82,0.489418,0.8171,0.861408708,0.7558,0.805156067,0.1216
2.84,0.489418,0.8173,0.862628571,0.7548,0.80512,0.1202
2.81,0.489418,0.817,0.861047836,0.756,0.805111821,0.122
2.62,0.489418,0.8147,0.849278579,0.7652,0.805049974,0.1358
3.24,0.489418,0.8238,0.90094106,0.7276,0.805045364,0.08
3.25,0.489418,0.8238,0.901338622,0.7272,0.804959044,0.0796
2.63,0.489418,0.8146,0.849710983,0.7644,0.804801011,0.1352
2.67,0.489418,0.8149,0.852158354,0.762,0.804561292,0.1322
2.66,0.489418,0.8148,0.85181046,0.7622,0.804517627,0.1326
2.8,0.489418,0.8162,0.859481583,0.756,0.804426474,0.1236
2.64,0.489418,0.8142,0.849888641,0.7632,0.804214963,0.1348
2.69,0.489418,0.8148,0.853073127,0.7606,0.804186932,0.131
2.65,0.489418,0.8143,0.850546509,0.7626,0.804175894,0.134
3.26,0.48677248,0.8232,0.901191658,0.726,0.804164821,0.0796
2.68,0.489418,0.8145,0.852183651,0.761,0.804014791,0.132
2.79,0.489418,0.8157,0.858505564,0.756,0.803998724,0.1246
2.7,0.489418,0.8146,0.853324349,0.7598,0.803851037,0.1306
2.78,0.489418,0.8153,0.857726344,0.756,0.803656851,0.1254
2.77,0.489418,0.8151,0.856851642,0.7566,0.803611259,0.1264
2.73,0.489418,0.8146,0.854438936,0.7584,0.803560076,0.1292
3.31,0.48677248,0.8233,0.904630788,0.7228,0.803557532,0.0762
2.71,0.489418,0.8144,0.853417266,0.7592,0.803556308,0.1304
3.29,0.48677248,0.8229,0.902317468,0.7242,0.803506047,0.0784
2.76,0.489418,0.8149,0.856302331,0.7568,0.803482323,0.127
2.72,0.489418,0.8144,0.853735374,0.7588,0.803473105,0.13
3.32,0.48677248,0.8233,0.905442689,0.722,0.803382664,0.0754
3.28,0.48677248,0.8227,0.901667911,0.7244,0.80337141,0.079
2.74,0.489418,0.8145,0.854725919,0.7578,0.803349942,0.1288
3.27,0.48677248,0.8226,0.901243781,0.7246,0.803325942,0.0794
2.75,0.489418,0.8146,0.85539991,0.7572,0.803309994,0.128
3.33,0.48677248,0.8233,0.906257854,0.7212,0.803207484,0.0746
3.3,0.48677248,0.8226,0.903048476,0.7228,0.802932682,0.0776
3.34,0.48677248,0.8231,0.906619683,0.7204,0.802853003,0.0742
3.35,0.48677248,0.8226,0.906502016,0.7194,0.802185549,0.0742
3.36,0.48677248,0.8217,0.906289467,0.7176,0.800982252,0.0742
3.37,0.48677248,0.8212,0.906170966,0.7166,0.800312709,0.0742
3.38,0.48677248,0.8212,0.906376518,0.7164,0.800268097,0.074
3.39,0.48677248,0.821,0.907153729,0.7152,0.799821069,0.0732
3.4,0.48412699,0.8205,0.907449784,0.7138,0.799059666,0.0728
3.41,0.48412699,0.8202,0.907794193,0.7128,0.798565987,0.0724
3.42,0.48412699,0.82,0.907955125,0.7122,0.798251513,0.0722
3.43,0.4814815,0.8198,0.907908163,0.7118,0.797982063,0.0722
3.44,0.4814815,0.8195,0.907837631,0.7112,0.797577661,0.0722
3.45,0.47883597,0.8192,0.90797546,0.7104,0.797127469,0.072
3.46,0.47883597,0.8186,0.907834101,0.7092,0.79631709,0.072
3.47,0.47883597,0.8183,0.907763259,0.7086,0.795911491,0.072
3.48,0.47883597,0.818,0.907692308,0.708,0.795505618,0.072
3.49,0.47883597,0.8179,0.908087291,0.7074,0.795278246,0.0716
3.5,0.47883597,0.8172,0.907921811,0.706,0.794329433,0.0716
3.51,0.47883597,0.8169,0.908060778,0.7052,0.793875943,0.0714
3.52,0.47883597,0.8168,0.908247423,0.7048,0.793693694,0.0712
3.53,0.47883597,0.8167,0.908645161,0.7042,0.793464789,0.0708
3.54,0.47619048,0.8166,0.908832645,0.7038,0.793282236,0.0706
3.55,0.47619048,0.8163,0.909184994,0.7028,0.792780598,0.0702
3.56,0.47619048,0.8159,0.909090909,0.702,0.792235639,0.0702
3.57,0.47619048,0.8152,0.908925791,0.7006,0.791280777,0.0702
3.58,0.47354499,0.8147,0.908807482,0.6996,0.790597808,0.0702
3.6,0.47354499,0.8146,0.909209157,0.699,0.79036635,0.0698
