threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
1.26,0.71445066,0.7984,0.739409499,0.9216,0.820512821,0.3248
2.08,0.4356648,0.8216,0.825901905,0.815,0.820414737,0.1718
1.23,0.7226988,0.7978,0.737935443,0.9236,0.820394386,0.328
1.22,0.72418344,0.7976,0.737472071,0.9242,0.820344399,0.329
1.2,0.7279776,0.7971,0.736431641,0.9254,0.82017194,0.3312
1.19,0.7301221,0.797,0.736164122,0.9258,0.820163005,0.3318
1.24,0.7197295,0.7977,0.738198112,0.9226,0.820161792,0.3272
1.21,0.72583306,0.7972,0.736775016,0.9248,0.820148989,0.3304
2.09,0.43385023,0.8215,0.82706002,0.813,0.819969743,0.17
1.18,0.73325634,0.7965,0.735354818,0.9264,0.819895566,0.3334
2.1,0.4317057,0.8216,0.828163265,0.8116,0.81979798,0.1684
1.17,0.7368855,0.7961,0.734664765,0.927,0.819701123,0.3348
1.16,0.739195,0.7959,0.734209277,0.9276,0.819651851,0.3358
2.11,0.430386,0.8215,0.828530554,0.8108,0.819569392,0.1678
1.1,0.75371164,0.795,0.731918239,0.931,0.819542254,0.341
1.14,0.74579346,0.7954,0.733112374,0.929,0.819513056,0.3382
1.09,0.7543715,0.7948,0.731615336,0.9312,0.819429778,0.3416
1.15,0.7418344,0.7955,0.733596838,0.928,0.819426049,0.337
1.12,0.7489278,0.7951,0.732472034,0.9298,0.819423636,0.3396
1.08,0.75668097,0.7946,0.731167608,0.9318,0.819380936,0.3426
1.13,0.747773,0.7951,0.73276542,0.929,0.819296234,0.3388
1.11,0.7512372,0.7948,0.731979855,0.9302,0.819270742,0.3406
2.12,0.42791158,0.8213,0.829538462,0.8088,0.819037975,0.1662
1.07,0.7599802,0.794,0.730407524,0.932,0.818980668,0.344
1.06,0.7621247,0.7937,0.729992169,0.9322,0.818796662,0.3448
2.14,0.42543715,0.8214,0.832024793,0.8054,0.818495935,0.1626
1.05,0.76410425,0.7931,0.729163409,0.9326,0.818429136,0.3464
2.13,0.42659187,0.821,0.83065513,0.8064,0.818347879,0.1644
1.03,0.7677334,0.7925,0.728052394,0.9338,0.818189784,0.3488
1.04,0.76624876,0.7927,0.728636151,0.9328,0.818173844,0.3474
1.02,0.7705378,0.792,0.727343507,0.9342,0.81789529,0.3502
2.15,0.42329264,0.8209,0.832401077,0.8036,0.817747024,0.1618
0.99,0.77581656,0.7912,0.725806452,0.936,0.817610063,0.3536
0.98,0.7777961,0.791,0.725301951,0.9368,0.817594694,0.3548
2.16,0.42197296,0.8208,0.832780083,0.8028,0.817515275,0.1612
1,0.77416694,0.7912,0.726086957,0.9352,0.817482517,0.3528
1,0.77416694,0.7912,0.726086957,0.9352,0.817482517,0.3528
0.95,0.78373474,0.7905,0.724393635,0.9378,0.817397368,0.3568
1.01,0.7720224,0.7913,0.726551563,0.9342,0.817394348,0.3516
0.97,0.7786209,0.7907,0.724965176,0.9368,0.817380682,0.3554
0.93,0.78670406,0.7903,0.724031486,0.9382,0.817318582,0.3576
0.96,0.7817552,0.7904,0.724420402,0.9374,0.817262424,0.3566
0.94,0.78505445,0.7903,0.724169884,0.9378,0.817254902,0.3572
0.92,0.7878588,0.7899,0.723515806,0.9384,0.817065738,0.3586
0.91,0.7888486,0.7895,0.723001078,0.9386,0.816813158,0.3596
0.89,0.7919828,0.7892,0.722256379,0.9398,0.816791239,0.3614
2.17,0.42065325,0.8203,0.833159975,0.801,0.816763536,0.1604
0.9,0.7904982,0.789,0.722376116,0.9388,0.816489824,0.3608
0.87,0.79577696,0.7884,0.721030043,0.9408,0.8163832,0.364
0.88,0.79396236,0.7884,0.721301412,0.94,0.816255644,0.3632
0.86,0.7969317,0.7878,0.720300061,0.941,0.815990288,0.3654
0.85,0.7982514,0.7877,0.720122418,0.9412,0.815951452,0.3658
0.83,0.8010557,0.7874,0.719523373,0.942,0.815866967,0.3672
0.82,0.8025404,0.7873,0.719413472,0.942,0.815796311,0.3674
2.18,0.4199934,0.8196,0.833472454,0.7988,0.815767974,0.1596
