self_radius,self_count,accuracy,precision,recall,f1,far,uc
0.01,82,0.7766,0.7127692307692308,0.9266,0.8057391304347826,0.3734,0.9676857066237597
0.01,83,0.7766,0.7127692307692308,0.9266,0.8057391304347826,0.3734,0.9676857066237597
0.01,84,0.7766,0.7127692307692308,0.9266,0.8057391304347826,0.3734,0.9676857066237597
0.01,85,0.7766,0.7127692307692308,0.9266,0.8057391304347826,0.3734,0.9676857066237597
0.01,86,0.7766,0.7127692307692308,0.9266,0.8057391304347826,0.3734,0.9676857066237597
0.01,87,0.7766,0.7127692307692308,0.9266,0.8057391304347826,0.3734,0.9676857066237597
0.01,88,0.7945,0.7350359138068635,0.921,0.8175765645805593,0.332,0.9581657280772325
0.01,89,0.7945,0.7350359138068635,0.921,0.8175765645805593,0.332,0.9581657280772325
0.01,90,0.7976,0.7386910490856593,0.921,0.8198326508812533,0.3258,0.9581657280772325
0.01,91,0.7976,0.7386910490856593,0.921,0.8198326508812533,0.3258,0.9581657280772325
0.01,92,0.7976,0.7386910490856593,0.921,0.8198326508812533,0.3258,0.9581657280772325
0.01,93,0.7976,0.7386910490856593,0.921,0.8198326508812533,0.3258,0.9581657280772325
0.01,94,0.7976,0.7386910490856593,0.921,0.8198326508812533,0.3258,0.9581657280772325
0.01,95,0.7976,0.7386910490856593,0.921,0.8198326508812533,0.3258,0.9581657280772325
0.01,96,0.7977,0.7389629153957297,0.9206,0.819841481877282,0.3252,0.9581657280772325
0.01,97,0.8008,0.7426589222329784,0.9206,0.8221110912662976,0.319,0.9581657280772325
0.01,98,0.8008,0.7426589222329784,0.9206,0.8221110912662976,0.319,0.9581657280772325
0.01,99,0.8008,0.7426589222329784,0.9206,0.8221110912662976,0.319,0.9581657280772325
0.01,100,0.8013,0.7433371022451947,0.9204,0.8224466088821374,0.3178,0.9581657280772325
0.01,101,0.8013,0.7433371022451947,0.9204,0.8224466088821374,0.3178,0.9581657280772325
0.01,102,0.8013,0.7433371022451947,0.9204,0.8224466088821374,0.3178,0.9581657280772325
0.01,103,0.8013,0.7433371022451947,0.9204,0.8224466088821374,0.3178,0.9581657280772325
0.01,104,0.8017,0.7438176822369484,0.9204,0.8227406811477608,0.317,0.9577634754625906
0.01,105,0.8023,0.7445397184921534,0.9204,0.8231821840622485,0.3158,0.9577634754625906
0.01,106,0.8023,0.7445397184921534,0.9204,0.8231821840622485,0.3158,0.9577634754625906
0.01,107,0.8023,0.7445397184921534,0.9204,0.8231821840622485,0.3158,0.9577634754625906
0.01,108,0.8023,0.7445397184921534,0.9204,0.8231821840622485,0.3158,0.9577634754625906
0.01,109,0.8023,0.7445397184921534,0.9204,0.8231821840622485,0.3158,0.9577634754625906
0.01,110,0.8023,0.7445397184921534,0.9204,0.8231821840622485,0.3158,0.9577634754625906
0.01,111,0.8034,0.7458670988654781,0.9204,0.8239928379588183,0.3136,0.9577634754625906
0.01,112,0.8034,0.7458670988654781,0.9204,0.8239928379588183,0.3136,0.9577634754625906
0.01,113,0.8034,0.7458670988654781,0.9204,0.8239928379588183,0.3136,0.9577634754625906
0.01,114,0.8034,0.7458670988654781,0.9204,0.8239928379588183,0.3136,0.9577634754625906
0.01,115,0.8034,0.7458670988654781,0.9204,0.8239928379588183,0.3136,0.9577634754625906
0.01,116,0.8034,0.7458670988654781,0.9204,0.8239928379588183,0.3136,0.9577634754625906
0.01,117,0.8034,0.7458670988654781,0.9204,0.8239928379588183,0.3136,0.9577634754625906
0.01,118,0.8034,0.7458670988654781,0.9204,0.8239928379588183,0.3136,0.9577634754625906
0.01,119,0.8034,0.7458670988654781,0.9204,0.8239928379588183,0.3136,0.9577634754625906
0.01,120,0.8034,0.7458670988654781,0.9204,0.8239928379588183,0.3136,0.9577634754625906
0.01,121,0.8038,0.7463509568602011,0.9204,0.8242880171950564,0.3128,0.9577634754625906
0.01,122,0.8038,0.7463509568602011,0.9204,0.8242880171950564,0.3128,0.9577634754625906
0.01,123,0.8038,0.7463509568602011,0.9204,0.8242880171950564,0.3128,0.9577634754625906
0.01,124,0.8038,0.7463509568602011,0.9204,0.8242880171950564,0.3128,0.9577634754625906
0.01,125,0.8038,0.7463509568602011,0.9204,0.8242880171950564,0.3128,0.9577634754625906
0.01,126,0.804,0.7466731580655631,0.9202,0.8244042286328614,0.3122,0.9577634754625906
0.01,127,0.8049,0.747765317731188,0.9202,0.8250694880301265,0.3104,0.9577634754625906
0.01,128,0.8049,0.747765317731188,0.9202,0.8250694880301265,0.3104,0.9577634754625906
0.01,129,0.8049,0.747765317731188,0.9202,0.8250694880301265,0.3104,0.9577634754625906
0.01,130,0.8049,0.747765317731188,0.9202,0.8250694880301265,0.3104,0.9577634754625906
0.01,131,0.8052,0.748130081300813,0.9202,0.8252914798206278,0.3098,0.9577634754625906
0.01,132,0.8055,0.7484952009110135,0.9202,0.8255135911007445,0.3092,0.9577634754625906
0.01,133,0.807,0.7503261578604045,0.9202,0.8266259432267338,0.3062,0.9577634754625906
0.01,134,0.807,0.7503261578604045,0.9202,0.8266259432267338,0.3062,0.9577634754625906
0.01,135,0.8071,0.750448540205513,0.9202,0.826700206630132,0.306,0.9577634754625906
0.01,136,0.8093,0.7531510885578654,0.9202,0.8283373841029796,0.3016,0.9577634754625906
0.01,137,0.8094,0.7532743942370661,0.9202,0.8284119553474972,0.3014,0.9577634754625906
0.01,138,0.8094,0.7532743942370661,0.9202,0.8284119553474972,0.3014,0.9577634754625906
0.01,139,0.8136,0.758575197889182,0.92,0.8315256688358641,0.2928,0.9577634754625906
0.01,140,0.8137,0.7587003133762164,0.92,0.8316008316008315,0.2926,0.9577634754625906
0.01,141,0.8137,0.7587003133762164,0.92,0.8316008316008315,0.2926,0.9577634754625906
0.01,142,0.8138,0.7588254701418674,0.92,0.8316760079551618,0.2924,0.9577634754625906
0.01,143,0.8136,0.7588312974579069,0.9194,0.8314342557424489,0.2922,0.9577634754625906
0.01,144,0.8136,0.7588312974579069,0.9194,0.8314342557424489,0.2922,0.9577634754625906
0.01,145,0.8136,0.7588312974579069,0.9194,0.8314342557424489,0.2922,0.9577634754625906
0.01,146,0.8167,0.7627343620374979,0.9194,0.8337716514011064,0.286,0.9577634754625906
0.01,147,0.8168,0.7628609359442416,0.9194,0.8338472700888809,0.2858,0.9577634754625906
0.01,148,0.8168,0.7628609359442416,0.9194,0.8338472700888809,0.2858,0.9577634754625906
0.01,149,0.8168,0.7628609359442416,0.9194,0.8338472700888809,0.2858,0.9577634754625906
0.01,150,0.817,0.7631142098273572,0.9194,0.8339985486211902,0.2854,0.9577634754625906
0.01,151,0.817,0.7631142098273572,0.9194,0.8339985486211902,0.2854,0.9577634754625906
