self_radius,self_count,uc,accuracy,precision,recall,f1,far,,,,,,,,,
0.11,54,0.285081241,0.5216,0.537267081,0.3114,0.394277032,0.2682,,,,,,,,,
0.13,42,0.193500739,0.525,0.544014085,0.309,0.394132653,0.259,,,,,,,,,
0.2,19,0.093057607,0.5844,0.727125942,0.2702,0.393992418,0.1014,,,,,,,,,
0.21,23,0.098966027,0.5954,0.784606205,0.263,0.393948472,0.0722,,,,,,,,,
0.31,21,0.128508124,0.6135,0.912127814,0.2512,0.393915634,0.0242,,,,,,,,,
0.06,82,0.166912851,0.4694,0.459243474,0.3448,0.393877085,0.406,,,,,,,,,
0.13,71,0.180206795,0.5531,0.611883692,0.2904,0.393869524,0.1842,,,,,,,,,
0.69,1,0.005908419,0.615,0.925925926,0.25,0.393700787,0.02,,,,,,,,,
0.1,96,0.11521418,0.5758,0.68987976,0.2754,0.393653516,0.1238,,,,,,,,,
0.17,51,0.069423929,0.6032,0.834196891,0.2576,0.393643032,0.0512,,,,,,,,,
0.11,77,0.122599705,0.5847,0.729042726,0.2696,0.393634107,0.1002,,,,,,,,,
0.14,34,0.200886263,0.5523,0.609735627,0.2906,0.393606935,0.186,,,,,,,,,
0.23,26,0.187592319,0.5913,0.762507188,0.2652,0.393530197,0.0826,,,,,,,,,
0.16,46,0.026587888,0.5936,0.775294118,0.2636,0.393432836,0.0764,,,,,,,,,
0.19,51,0.031019202,0.6082,0.871056241,0.254,0.393310622,0.0376,,,,,,,,,
0.19,41,0.168389956,0.5772,0.696138211,0.274,0.393226177,0.1196,,,,,,,,,
0.15,62,0.122599705,0.5635,0.644778842,0.2828,0.393160017,0.1558,,,,,,,,,
0.18,32,0.158050222,0.5701,0.668266923,0.2784,0.393053791,0.1382,,,,,,,,,
0.14,45,0.259970458,0.542,0.58254717,0.2964,0.392895016,0.2124,,,,,,,,,
0.18,69,0.022156573,0.5947,0.782686567,0.2622,0.392808989,0.0728,,,,,,,,,
0.07,95,0.248153619,0.5288,0.552173913,0.3048,0.392783505,0.2472,,,,,,,,,
0.16,56,0.132939439,0.5807,0.711811024,0.2712,0.39275887,0.1098,,,,,,,,,
0.45,3,0.028064993,0.6139,0.920295203,0.2494,0.392446892,0.0216,,,,,,,,,
0.06,83,0.079763663,0.5182,0.53105802,0.3112,0.392433796,0.2748,,,,,,,,,
0.19,37,0.11225997,0.6024,0.831606218,0.2568,0.392420538,0.052,,,,,,,,,
0.21,17,0.220088626,0.5614,0.638412985,0.2832,0.392352452,0.1604,,,,,,,,,
0.21,69,0.072378139,0.6109,0.895224519,0.2512,0.392316102,0.0294,,,,,,,,,
0.15,49,0.143279173,0.5739,0.683739433,0.275,0.392240765,0.1272,,,,,,,,,
0.2,32,0.070901034,0.5954,0.788043478,0.261,0.392127404,0.0702,,,,,,,,,
0.1,53,0.146233383,0.5237,0.541798942,0.3072,0.39208679,0.2598,,,,,,,,,
0.07,83,0.177252585,0.5305,0.556004407,0.3028,0.392075618,0.2418,,,,,,,,,
0.2,49,0.059084195,0.6052,0.852074967,0.2546,0.392054204,0.0442,,,,,,,,,
0.37,10,0.197932053,0.6181,0.960967994,0.2462,0.3919758,0.01,,,,,,,,,
0.06,73,0.279172821,0.4843,0.477449009,0.3324,0.391934913,0.3638,,,,,,,,,
0.24,39,0.11225997,0.6065,0.86199864,0.2536,0.391902333,0.0406,,,,,,,,,
0.19,70,0.096011817,0.5841,0.728656879,0.268,0.391870156,0.0998,,,,,,,,,
0.03,87,0.257016248,0.4559,0.444106464,0.3504,0.391727222,0.4386,,,,,,,,,
0.18,61,0.036927622,0.6124,0.909620991,0.2496,0.391713748,0.0248,,,,,,,,,
0.12,30,0.194977843,0.508,0.512953368,0.3168,0.391691395,0.3008,,,,,,,,,
0.27,46,0.078286558,0.6141,0.924795235,0.2484,0.391612802,0.0202,,,,,,,,,
0.05,86,0.267355982,0.4788,0.470274818,0.3354,0.39154798,0.3778,,,,,,,,,
0.04,74,0.104874446,0.4492,0.437314906,0.3544,0.391515687,0.456,,,,,,,,,
0.2,41,0.143279173,0.5893,0.755288736,0.2642,0.391465402,0.0856,,,,,,,,,
0.15,36,0.217134417,0.5452,0.591423948,0.2924,0.391327623,0.202,,,,,,,,,
0.15,60,0.237813885,0.5388,0.575310559,0.2964,0.39123548,0.2188,,,,,,,,,
0.15,33,0.336779911,0.5078,0.512654121,0.316,0.390992329,0.3004,,,,,,,,,
0.14,30,0.29689808,0.5093,0.515210991,0.315,0.390964379,0.2964,,,,,,,,,
0.17,55,0.134416544,0.5698,0.669253152,0.276,0.390824129,0.1364,,,,,,,,,
0.19,54,0.045790251,0.6087,0.881939564,0.251,0.390783123,0.0336,,,,,,,,,
0.31,6,0.091580502,0.6072,0.870677732,0.2518,0.390629848,0.0374,,,,,,,,,
0.21,19,0.096011817,0.5916,0.769411765,0.2616,0.390447761,0.0784,,,,,,,,,
0.31,14,0.056129985,0.5962,0.796547472,0.2584,0.390214437,0.066,,,,,,,,,
0.32,20,0.042836041,0.6115,0.906637491,0.2486,0.390205619,0.0256,,,,,,,,,
0.4,14,0.240768095,0.618,0.966772152,0.2444,0.390166028,0.0084,,,,,,,,,
0.22,49,0.048744461,0.6011,0.828033744,0.2552,0.390154411,0.053,,,,,,,,,
0.12,68,0.096011817,0.5682,0.663942308,0.2762,0.390112994,0.1398,,,,,,,,,
0.13,69,0.0605613,0.5735,0.684395384,0.2728,0.39010439,0.1258,,,,,,,,,
0.36,8,0.038404727,0.6109,0.902102973,0.2488,0.390029785,0.027,,,,,,,,,
0.15,56,0.23929099,0.5502,0.605728728,0.2876,0.390018986,0.1872,,,,,,,,,
0.17,32,0.122599705,0.5778,0.702604167,0.2698,0.389884393,0.1142,,,,,,,,,
0.55,4,0.020679468,0.6119,0.911094783,0.248,0.389875806,0.0242,,,,,,,,,
0.1,61,0.347119645,0.481,0.472903594,0.3316,0.389842464,0.3696,,,,,,,,,
0.13,38,0.225997046,0.5252,0.545389049,0.3028,0.389403292,0.2524,,,,,,,,,
0.2,61,0.082717873,0.6053,0.859876965,0.2516,0.389292898,0.041,,,,,,,,,
0.18,33,0.050221566,0.5854,0.738814318,0.2642,0.389216264,0.0934,,,,,,,,,
0.14,32,0.305760709,0.5201,0.535176759,0.3058,0.389207076,0.2656,,,,,,,,,
0.19,35,0.041358936,0.6007,0.827586207,0.2544,0.389169344,0.053,,,,,,,,,
0.18,43,0.205317578,0.5592,0.633574007,0.2808,0.389135255,0.1624,,,,,,,,,
0.1,90,0.190546529,0.5745,0.68956743,0.271,0.389088299,0.122,,,,,,,,,
0.16,51,0.059084195,0.5685,0.666020359,0.2748,0.3890698,0.1378,,,,,,,,,
0.15,35,0.158050222,0.5405,0.580325268,0.2926,0.38904401,0.2116,,,,,,,,,
0.34,6,0.025110783,0.599,0.816901408,0.2552,0.388905821,0.0572,,,,,,,,,
0.61,3,0.081240768,0.6152,0.944444444,0.2448,0.388818297,0.0144,,,,,,,,,
0.44,3,0.084194978,0.6092,0.891678623,0.2486,0.388802002,0.0302,,,,,,,,,
0.15,38,0.246676514,0.5576,0.628686327,0.2814,0.388781431,0.1662,,,,,,,,,
0.19,46,0.163958641,0.5676,0.662970106,0.275,0.388747526,0.1398,,,,,,,,,
0.16,54,0.228951256,0.5389,0.576484467,0.2932,0.388704759,0.2154,,,,,,,,,
0.2,26,0.029542097,0.5867,0.746166951,0.2628,0.388699896,0.0894,,,,,,,,,
0.13,53,0.252584934,0.5064,0.510409889,0.3138,0.388654942,0.301,,,,,,,,,
0.05,80,0.298375185,0.4682,0.457003786,0.338,0.388595079,0.4016,,,,,,,,,
0.2,40,0.016248154,0.5931,0.781268882,0.2586,0.388580015,0.0724,,,,,,,,,
0.18,68,0.078286558,0.6065,0.871080139,0.25,0.388500389,0.037,,,,,,,,,
0.19,45,0.069423929,0.5859,0.742518351,0.263,0.388421208,0.0912,,,,,,,,,
0.18,39,0.135893648,0.5816,0.72173913,0.2656,0.388304094,0.1024,,,,,,,,,
0.29,12,0.020679468,0.6094,0.895231214,0.2478,0.388157895,0.029,,,,,,,,,
0.2,37,0.066469719,0.5832,0.729580574,0.2644,0.388138579,0.098,,,,,,,,,
0.23,28,0.033973412,0.602,0.839095745,0.2524,0.388068881,0.0484,,,,,,,,,
0.23,43,0.1211226,0.6048,0.859396433,0.2506,0.388045835,0.041,,,,,,,,,
0.28,19,0.067946824,0.6093,0.895155459,0.2476,0.387905374,0.029,,,,,,,,,
0.06,80,0.106351551,0.4922,0.488167476,0.3218,0.387897782,0.3374,,,,,,,,,
0.25,20,0.098966027,0.6013,0.834765367,0.2526,0.387839705,0.05,,,,,,,,,
0.16,36,0.234859675,0.547,0.597916667,0.287,0.387837838,0.193,,,,,,,,,
0.11,69,0.17577548,0.5257,0.546778304,0.3004,0.387763005,0.249,,,,,,,,,
0.28,23,0.1211226,0.598,0.812899106,0.2546,0.387755102,0.0586,,,,,,,,,
0.17,34,0.140324963,0.5755,0.695494562,0.2686,0.387534266,0.1176,,,,,,,,,
0.21,70,0.014771049,0.6112,0.912462908,0.246,0.387523629,0.0236,,,,,,,,,
0.25,38,0.026587888,0.6089,0.893140794,0.2474,0.387470634,0.0296,,,,,,,,,
0.17,35,0.072378139,0.5798,0.714516129,0.2658,0.387463557,0.1062,,,,,,,,,
0.31,8,0.073855244,0.6104,0.905882353,0.2464,0.387421384,0.0256,,,,,,,,,
0.11,30,0.395864106,0.4535,0.440703902,0.3456,0.387400516,0.4386,,,,,,,,,
0.08,73,0.070901034,0.5547,0.620537682,0.2816,0.387398542,0.1722,,,,,,,,,
0.37,5,0.067946824,0.6068,0.876586742,0.2486,0.387348084,0.035,,,,,,,,,
0.18,60,0.020679468,0.603,0.847972973,0.251,0.387345679,0.045,,,,,,,,,
0.19,22,0.208271787,0.5492,0.6043257,0.285,0.387333515,0.1866,,,,,,,,,
0.62,4,0.007385524,0.6115,0.915734526,0.2456,0.387320612,0.0226,,,,,,,,,
0.21,30,0.119645495,0.5926,0.780946602,0.2574,0.387184116,0.0722,,,,,,,,,
0.13,54,0.131462334,0.5633,0.648941176,0.2758,0.387087719,0.1492,,,,,,,,,
0.06,78,0.140324963,0.5449,0.59257732,0.2874,0.387070707,0.1976,,,,,,,,,
0.19,52,0.090103397,0.5857,0.743604321,0.2616,0.387039503,0.0902,,,,,,,,,
0.24,20,0.070901034,0.5879,0.755078352,0.2602,0.3870296,0.0844,,,,,,,,,
0.2,22,0.1816839,0.5619,0.644154634,0.2766,0.387015531,0.1528,,,,,,,,,
0.26,70,0.020679468,0.6153,0.952156863,0.2428,0.386932271,0.0122,,,,,,,,,
0.09,83,0.150664697,0.5466,0.59732665,0.286,0.386800108,0.1928,,,,,,,,,
0.16,61,0.05465288,0.5789,0.711301553,0.2656,0.386777341,0.1078,,,,,,,,,
0.09,76,0.152141802,0.5087,0.514447028,0.3098,0.386718262,0.2924,,,,,,,,,
0.12,73,0.203840473,0.5793,0.713286713,0.2652,0.386645284,0.1066,,,,,,,,,
0.19,38,0.039881832,0.5957,0.800754243,0.2548,0.386587771,0.0634,,,,,,,,,
0.16,53,0.091580502,0.5592,0.635407136,0.2778,0.386585026,0.1594,,,,,,,,,
0.17,70,0.1211226,0.5572,0.628944995,0.279,0.386533666,0.1646,,,,,,,,,
0.51,1,0.079763663,0.5965,0.805960685,0.2542,0.386498404,0.0612,,,,,,,,,
0.2,36,0.070901034,0.6038,0.855967078,0.2496,0.386497368,0.042,,,,,,,,,
0.2,28,0.127031019,0.5672,0.663583252,0.2726,0.386447406,0.1382,,,,,,,,,
0.35,11,0.05465288,0.6151,0.952081697,0.2424,0.386417982,0.0122,,,,,,,,,
0.17,46,0.062038405,0.5827,0.72959467,0.2628,0.386413763,0.0974,,,,,,,,,
0.31,17,0.143279173,0.6027,0.848135593,0.2502,0.386409266,0.0448,,,,,,,,,
0.15,70,0.048744461,0.5903,0.769230769,0.258,0.386401078,0.0774,,,,,,,,,
0.38,7,0.008862629,0.6128,0.930534351,0.2438,0.38637084,0.0182,,,,,,,,,
0.46,4,0.042836041,0.6102,0.907544379,0.2454,0.386335013,0.025,,,,,,,,,
0.09,91,0.062038405,0.5653,0.656745079,0.2736,0.386277001,0.143,,,,,,,,,
0.14,53,0.223042836,0.5168,0.529268293,0.3038,0.386022872,0.2702,,,,,,,,,
0.41,13,0.020679468,0.6118,0.922844175,0.244,0.385953812,0.0204,,,,,,,,,
0.13,61,0.285081241,0.5125,0.521265737,0.3064,0.385942814,0.2814,,,,,,,,,
0.12,45,0.264401773,0.4803,0.471556454,0.3266,0.38591516,0.366,,,,,,,,,
0.09,74,0.189069424,0.5182,0.532019704,0.3024,0.385615914,0.266,,,,,,,,,
0.12,94,0.101920236,0.6061,0.875974486,0.2472,0.385587272,0.035,,,,,,,,,
0.17,42,0.1816839,0.5444,0.591963546,0.2858,0.385486917,0.197,,,,,,,,,
0.12,65,0.255539143,0.4894,0.483968542,0.32,0.385263665,0.3412,,,,,,,,,
0.1,98,0.076809453,0.6,0.832005312,0.2506,0.385182908,0.0506,,,,,,,,,
0.13,34,0.193500739,0.5236,0.54294032,0.2984,0.385131647,0.2512,,,,,,,,,
0.12,53,0.323485968,0.482,0.473714953,0.3244,0.385090218,0.3604,,,,,,,,,
0.16,64,0.056129985,0.5825,0.730575741,0.2614,0.385034615,0.0964,,,,,,,,,
0.18,71,0.038404727,0.5936,0.791407223,0.2542,0.384801695,0.067,,,,,,,,,
0.07,98,0.197932053,0.5424,0.586956522,0.2862,0.384780855,0.2014,,,,,,,,,
0.19,42,0.078286558,0.5884,0.761538462,0.2574,0.384753363,0.0806,,,,,,,,,
0.11,46,0.23338257,0.5102,0.51722973,0.3062,0.384673367,0.2858,,,,,,,,,
0.11,49,0.228951256,0.5025,0.504051864,0.311,0.384662956,0.306,,,,,,,,,
0.22,42,0.218611521,0.5991,0.827062706,0.2506,0.384650806,0.0524,,,,,,,,,
0.14,36,0.205317578,0.5234,0.542638484,0.2978,0.384555785,0.251,,,,,,,,,
0.2,44,0.091580502,0.597,0.813307494,0.2518,0.384544899,0.0578,,,,,,,,,
0.12,36,0.249630724,0.509,0.515131137,0.3064,0.384248809,0.2884,,,,,,,,,
0.17,21,0.231905465,0.5306,0.558352403,0.2928,0.384151141,0.2316,,,,,,,,,
0.14,62,0.094534712,0.5523,0.615249008,0.2792,0.38409685,0.1746,,,,,,,,,
0.17,48,0.019202363,0.5891,0.766606822,0.2562,0.384050367,0.078,,,,,,,,,
0.23,35,0.122599705,0.5983,0.823142669,0.2504,0.383990186,0.0538,,,,,,,,,
0.14,77,0.184638109,0.5974,0.817470665,0.2508,0.383838384,0.056,,,,,,,,,
0.12,83,0.153618907,0.6002,0.836693548,0.249,0.38378545,0.0486,,,,,,,,,
0.12,69,0.094534712,0.5459,0.596876319,0.2828,0.383769847,0.191,,,,,,,,,
0.2,57,0.082717873,0.6104,0.917549168,0.2426,0.383739323,0.0218,,,,,,,,,
0.24,34,0.023633678,0.6081,0.897718911,0.244,0.38370813,0.0278,,,,,,,,,
0.09,62,0.228951256,0.5061,0.510122801,0.3074,0.383626607,0.2952,,,,,,,,,
0.07,89,0.147710487,0.5361,0.571485149,0.2886,0.383521595,0.2164,,,,,,,,,
0.25,28,0.078286558,0.5933,0.792110207,0.253,0.383507655,0.0664,,,,,,,,,
0.39,9,0.029542097,0.6023,0.85300207,0.2472,0.383315243,0.0426,,,,,,,,,
0.2,38,0.059084195,0.5852,0.746813441,0.2578,0.38328873,0.0874,,,,,,,,,
0.46,5,0.06351551,0.6148,0.960674157,0.2394,0.383285303,0.0098,,,,,,,,,
0.17,58,0.05465288,0.5812,0.726815642,0.2602,0.383210604,0.0978,,,,,,,,,
0.25,32,0.039881832,0.6084,0.902077151,0.2432,0.383112791,0.0264,,,,,,,,,
0.2,42,0.06351551,0.5836,0.738857143,0.2586,0.383111111,0.0914,,,,,,,,,
0.21,46,0.042836041,0.5958,0.808634021,0.251,0.383089133,0.0594,,,,,,,,,
0.48,3,0,0.6128,0.94200627,0.2404,0.383046526,0.0148,,,,,,,,,
0.19,59,0.022156573,0.5995,0.833668679,0.2486,0.382991835,0.0496,,,,,,,,,
0.27,26,0.017725258,0.6117,0.931941222,0.241,0.382965199,0.0176,,,,,,,,,
0.2,56,0.020679468,0.6007,0.84228416,0.2478,0.382939268,0.0464,,,,,,,,,
0.25,48,0.032496307,0.6097,0.913962264,0.2422,0.382924901,0.0228,,,,,,,,,
0.43,6,0,0.6109,0.924904215,0.2414,0.382870738,0.0196,,,,,,,,,
0.18,34,0.223042836,0.5446,0.593776283,0.2824,0.382759555,0.1932,,,,,,,,,
0.18,56,0.091580502,0.5982,0.825596817,0.249,0.382606023,0.0526,,,,,,,,,
0.27,22,0.041358936,0.6127,0.942655145,0.24,0.382592061,0.0146,,,,,,,,,
0.36,12,0.044313146,0.612,0.936137072,0.2404,0.38255888,0.0164,,,,,,,,,
0.22,64,0.028064993,0.6045,0.871886121,0.245,0.382513661,0.036,,,,,,,,,
0.22,48,0.116691285,0.5825,0.734241908,0.2586,0.382487798,0.0936,,,,,,,,,
0.06,87,0.279172821,0.4982,0.497120921,0.3108,0.382476003,0.3144,,,,,,,,,
0.21,68,0.066469719,0.5953,0.806825499,0.2506,0.382420266,0.06,,,,,,,,,
0.16,59,0.059084195,0.5872,0.75921522,0.2554,0.382220892,0.081,,,,,,,,,
0.2,35,0.039881832,0.5845,0.74521184,0.2568,0.381972334,0.0878,,,,,,,,,
0.42,2,0.051698671,0.6084,0.906296852,0.2418,0.38174929,0.025,,,,,,,,,
0.21,57,0.0605613,0.6014,0.851108033,0.2458,0.381440099,0.043,,,,,,,,,
0.2,16,0.110782866,0.5469,0.600860215,0.2794,0.381433447,0.1856,,,,,,,,,
0.29,53,0.011816839,0.6101,0.922486569,0.2404,0.38140568,0.0202,,,,,,,,,
0.17,54,0.152141802,0.5799,0.723059743,0.259,0.38138713,0.0992,,,,,,,,,
0.54,1,0.053175775,0.5847,0.747227087,0.256,0.38134962,0.0866,,,,,,,,,
0.23,69,0.079763663,0.6092,0.914893617,0.2408,0.381253958,0.0224,,,,,,,,,
0.07,82,0.042836041,0.5394,0.580605565,0.2838,0.381246642,0.205,,,,,,,,,
0.1,83,0.066469719,0.5731,0.692469721,0.263,0.381214669,0.1168,,,,,,,,,
0.26,38,0.036927622,0.6099,0.92171911,0.2402,0.381088371,0.0204,,,,,,,,,
0.26,27,0.010339734,0.5995,0.838205303,0.2466,0.38108484,0.0476,,,,,,,,,
0.22,43,0.033973412,0.5984,0.830645161,0.2472,0.381011097,0.0504,,,,,,,,,
0.28,38,0.032496307,0.6087,0.911430734,0.2408,0.380952381,0.0234,,,,,,,,,
0.18,51,0.051698671,0.5846,0.747368421,0.2556,0.380923994,0.0864,,,,,,,,,
0.3,22,0.035450517,0.6083,0.908063301,0.241,0.380907223,0.0244,,,,,,,,,
0.13,79,0.122599705,0.5894,0.773897059,0.2526,0.380880579,0.0738,,,,,,,,,
0.29,23,0.020679468,0.6069,0.896219422,0.2418,0.380847378,0.028,,,,,,,,,
0.23,23,0.107828656,0.5938,0.800641026,0.2498,0.380792683,0.0622,,,,,,,,,
0.11,68,0.144756278,0.5259,0.548812665,0.2912,0.380504377,0.2394,,,,,,,,,
0.21,37,0.042836041,0.5847,0.748678802,0.255,0.380426675,0.0856,,,,,,,,,
0.08,96,0.171344165,0.5355,0.571085302,0.2852,0.380418834,0.2142,,,,,,,,,
0.18,41,0.220088626,0.5374,0.575831306,0.284,0.380391106,0.2092,,,,,,,,,
0.08,80,0.174298375,0.5145,0.525591246,0.2978,0.380186391,0.2688,,,,,,,,,
0.17,47,0.039881832,0.5799,0.724817107,0.2576,0.380109193,0.0978,,,,,,,,,
0.1,79,0.150664697,0.5658,0.664171657,0.2662,0.380068532,0.1346,,,,,,,,,
0.31,22,0.035450517,0.6046,0.880087209,0.2422,0.379861982,0.033,,,,,,,,,
0.19,65,0.033973412,0.5951,0.810987574,0.248,0.379843774,0.0578,,,,,,,,,
0.18,67,0.039881832,0.5845,0.748675692,0.2544,0.379758173,0.0854,,,,,,,,,
0.18,47,0.161004431,0.555,0.62649494,0.2724,0.379704488,0.1624,,,,,,,,,
0.17,56,0.128508124,0.5682,0.673979592,0.2642,0.379597701,0.1278,,,,,,,,,
0.24,28,0.00295421,0.6041,0.876900797,0.2422,0.379564332,0.034,,,,,,,,,
0.2,50,0.032496307,0.5956,0.814888011,0.2474,0.379564284,0.0562,,,,,,,,,
0.24,45,0.023633678,0.6119,0.945816733,0.2374,0.379536371,0.0136,,,,,,,,,
0.15,64,0.141802068,0.581,0.731164384,0.2562,0.379443128,0.0942,,,,,,,,,
0.19,44,0.044313146,0.5934,0.800902062,0.2486,0.379426129,0.0618,,,,,,,,,
0.16,69,0.026587888,0.589,0.774352651,0.2512,0.379341589,0.0732,,,,,,,,,
0.15,39,0.155096012,0.5208,0.538235294,0.2928,0.379274611,0.2512,,,,,,,,,
0.23,37,0.041358936,0.6008,0.852447552,0.2438,0.379160187,0.0422,,,,,,,,,
0.2,48,0.138847858,0.5975,0.828725556,0.2458,0.379145457,0.0508,,,,,,,,,
0.16,70,0.070901034,0.5935,0.802197802,0.2482,0.379104934,0.0612,,,,,,,,,
0.06,100,0.104874446,0.5378,0.577332242,0.2822,0.37909726,0.2066,,,,,,,,,
0.14,72,0.05465288,0.5941,0.80611581,0.2478,0.379072969,0.0596,,,,,,,,,
0.2,66,0.017725258,0.5967,0.823411371,0.2462,0.379060816,0.0528,,,,,,,,,
0.2,55,0.05465288,0.6061,0.895011169,0.2404,0.379000473,0.0282,,,,,,,,,
0.12,77,0.041358936,0.5815,0.734330075,0.2554,0.37898798,0.0924,,,,,,,,,
0.08,72,0.268833087,0.4989,0.498207885,0.3058,0.378981286,0.308,,,,,,,,,
0.13,73,0.081240768,0.5926,0.796794872,0.2486,0.378963415,0.0634,,,,,,,,,
0.23,46,0.010339734,0.5968,0.824396783,0.246,0.378927911,0.0524,,,,,,,,,
0.22,36,0.038404727,0.6007,0.852344297,0.2436,0.378908073,0.0422,,,,,,,,,
0.16,55,0.064992614,0.5646,0.660696517,0.2656,0.378887304,0.1364,,,,,,,,,
0.45,15,0.008862629,0.6,0.847222222,0.244,0.378881988,0.044,,,,,,,,,
0.22,31,0.039881832,0.5986,0.837209302,0.2448,0.378830084,0.0476,,,,,,,,,
0.24,18,0.035450517,0.6058,0.893016345,0.2404,0.378821305,0.0288,,,,,,,,,
0.2,64,0.020679468,0.5989,0.839396019,0.2446,0.378813691,0.0468,,,,,,,,,
0.11,75,0.059084195,0.5522,0.618206522,0.273,0.378745838,0.1686,,,,,,,,,
0.18,30,0.082717873,0.598,0.833333333,0.245,0.378670788,0.049,,,,,,,,,
0.23,30,0.026587888,0.6016,0.859773371,0.2428,0.378665003,0.0396,,,,,,,,,
0.33,9,0.007385524,0.609,0.921826625,0.2382,0.378575969,0.0202,,,,,,,,,
0.04,87,0.109305761,0.4839,0.475642965,0.3144,0.378567128,0.3466,,,,,,,,,
0.07,97,0.0605613,0.5507,0.613728129,0.2736,0.378475584,0.1722,,,,,,,,,
0.53,7,0.023633678,0.6144,0.975083056,0.2348,0.378465506,0.006,,,,,,,,,
0.11,34,0.231905465,0.4977,0.496267446,0.3058,0.378418513,0.3104,,,,,,,,,
0.14,70,0.05760709,0.563,0.655172414,0.266,0.378378378,0.14,,,,,,,,,
0.22,33,0.025110783,0.6001,0.849267271,0.2434,0.378361573,0.0432,,,,,,,,,
0.19,40,0.039881832,0.5984,0.836986301,0.2444,0.378328173,0.0476,,,,,,,,,
0.37,23,0.0605613,0.6107,0.938937351,0.2368,0.378214343,0.0154,,,,,,,,,
0.2,54,0.042836041,0.5685,0.676637442,0.2624,0.378152472,0.1254,,,,,,,,,
0.21,56,0.035450517,0.605,0.888313609,0.2402,0.378148615,0.0302,,,,,,,,,
0.35,12,0.032496307,0.6089,0.922420481,0.2378,0.378120528,0.02,,,,,,,,,
0.31,27,0.007385524,0.6062,0.898648649,0.2394,0.378079596,0.027,,,,,,,,,
0.29,64,0,0.6124,0.956168831,0.2356,0.37804878,0.0108,,,,,,,,,
0.41,14,0.047267356,0.6154,0.988155668,0.2336,0.377871239,0.0028,,,,,,,,,
0.25,29,0.069423929,0.608,0.915384615,0.238,0.377777778,0.022,,,,,,,,,
0.16,66,0.103397341,0.5852,0.755702281,0.2518,0.377737774,0.0814,,,,,,,,,
0.15,65,0.014771049,0.5957,0.819639279,0.2454,0.377712791,0.054,,,,,,,,,
0.24,61,0.004431315,0.6013,0.859985785,0.242,0.377711878,0.0394,,,,,,,,,
0.2,47,0.028064993,0.5903,0.785217941,0.2486,0.377639374,0.068,,,,,,,,,
0.12,79,0.158050222,0.5764,0.711517165,0.257,0.377607993,0.1042,,,,,,,,,
0.21,55,0.007385524,0.5961,0.822699799,0.245,0.377562028,0.0528,,,,,,,,,
0.04,83,0.171344165,0.4489,0.433688035,0.3342,0.377499153,0.4364,,,,,,,,,
0.25,21,0.070901034,0.6009,0.857547838,0.242,0.377476213,0.0402,,,,,,,,,
0.16,33,0.17872969,0.5546,0.626740947,0.27,0.377411238,0.1608,,,,,,,,,
0.3,27,0.033973412,0.6079,0.915959907,0.2376,0.377322535,0.0218,,,,,,,,,
0.12,46,0.202363368,0.5224,0.541947566,0.2894,0.377314211,0.2446,,,,,,,,,
0.18,70,0.035450517,0.5973,0.831629175,0.244,0.377300139,0.0494,,,,,,,,,
0.06,84,0.1211226,0.521,0.539004458,0.2902,0.377275091,0.2482,,,,,,,,,
0.11,60,0.073855244,0.5226,0.542385596,0.2892,0.377250196,0.244,,,,,,,,,
0.24,21,0.029542097,0.603,0.874818049,0.2404,0.377157201,0.0344,,,,,,,,,
0.21,58,0.064992614,0.5828,0.743816254,0.2526,0.377127501,0.087,,,,,,,,,
0.13,75,0.048744461,0.5946,0.813660477,0.2454,0.37707437,0.0562,,,,,,,,,
0.13,57,0.113737075,0.5297,0.55825814,0.2846,0.377003577,0.2252,,,,,,,,,
0.25,69,0.028064993,0.6046,0.888558692,0.2392,0.37693035,0.03,,,,,,,,,
0.23,41,0.031019202,0.6022,0.869219653,0.2406,0.376879699,0.0362,,,,,,,,,
0.22,52,0.05760709,0.5908,0.7899106,0.2474,0.376789522,0.0658,,,,,,,,,
0.11,73,0.0605613,0.5706,0.686772487,0.2596,0.376777939,0.1184,,,,,,,,,
0.22,32,0.036927622,0.5997,0.850316233,0.242,0.376770979,0.0426,,,,,,,,,
0.16,35,0.075332349,0.5652,0.664979757,0.2628,0.376720183,0.1324,,,,,,,,,
0.2,69,0.1211226,0.6088,0.926332288,0.2364,0.37667304,0.0188,,,,,,,,,
0.14,75,0.137370753,0.5932,0.805373526,0.2458,0.376647257,0.0594,,,,,,,,,
0.07,88,0.047267356,0.526,0.549923195,0.2864,0.376643872,0.2344,,,,,,,,,
0.33,5,0.044313146,0.6077,0.916473318,0.237,0.376608931,0.0216,,,,,,,,,
0.15,68,0.042836041,0.563,0.656716418,0.264,0.37660485,0.138,,,,,,,,,
0.21,27,0.031019202,0.5766,0.71396648,0.2556,0.376435935,0.1024,,,,,,,,,
0.25,53,0.019202363,0.6085,0.924823806,0.2362,0.376294408,0.0192,,,,,,,,,
0.22,25,0.159527326,0.5331,0.566599598,0.2816,0.376219105,0.2154,,,,,,,,,
0.21,42,0.053175775,0.5931,0.80564675,0.2454,0.376207267,0.0592,,,,,,,,,
0.18,38,0.081240768,0.5639,0.660472125,0.263,0.376197969,0.1352,,,,,,,,,
0.17,72,0.0605613,0.601,0.861747851,0.2406,0.376172608,0.0386,,,,,,,,,
0.1,100,0.050221566,0.5907,0.790518898,0.2468,0.37616217,0.0654,,,,,,,,,
