self_radius,self_count,uc,accuracy,precision,recall,f1,far,,,,,,,,,
0.16,2,0.729977117,0.5014,0.500773823,0.906,0.645023494,0.9032,,,,,,,,,
0.01,12,0.681064073,0.5002,0.500110156,0.908,0.64497798,0.9076,,,,,,,,,
0.07,9,0.844679634,0.4867,0.492968172,0.9324,0.644947084,0.959,,,,,,,,,
0.03,11,0.609267735,0.523,0.513654714,0.8652,0.644613321,0.8192,,,,,,,,,
0.01,16,0.779176201,0.4971,0.498414781,0.9118,0.644518272,0.9176,,,,,,,,,
0.03,20,0.560640732,0.5068,0.503833145,0.8938,0.644412401,0.8802,,,,,,,,,
0.08,3,0.816647597,0.4824,0.490791126,0.938,0.644407804,0.9732,,,,,,,,,
0.23,1,0.554633867,0.5294,0.517891918,0.851,0.643916465,0.7922,,,,,,,,,
0.08,4,0.873569794,0.4856,0.492372881,0.9296,0.643767313,0.9584,,,,,,,,,
0.21,8,0.059210526,0.685,0.740885417,0.569,0.643665158,0.199,,,,,,,,,
0.14,2,0.719965675,0.5017,0.500947286,0.899,0.643383669,0.8956,,,,,,,,,
0.06,5,0.71624714,0.5072,0.504084411,0.8886,0.64326046,0.8742,,,,,,,,,
0.15,2,0.737700229,0.4969,0.498296516,0.9068,0.643166182,0.913,,,,,,,,,
0.02,12,0.728546911,0.498,0.49889576,0.9036,0.642857143,0.9076,,,,,,,,,
0.03,9,0.659324943,0.5054,0.503052227,0.89,0.64278492,0.8792,,,,,,,,,
0.34,2,0.096967963,0.6703,0.701347836,0.5932,0.642756528,0.2526,,,,,,,,,
0.03,6,0.630434783,0.5121,0.506993411,0.8772,0.642590286,0.853,,,,,,,,,
0.06,6,0.648455378,0.5202,0.512003803,0.8616,0.642314,0.8212,,,,,,,,,
0.13,8,0.522311213,0.5852,0.564604186,0.7446,0.642228739,0.5742,,,,,,,,,
0.38,13,0.04805492,0.7275,0.93499044,0.489,0.642153644,0.034,,,,,,,,,
0.01,26,0.716533181,0.5014,0.500783699,0.8946,0.642118863,0.8918,,,,,,,,,
0.04,13,0.671052632,0.5126,0.507310281,0.8744,0.64209135,0.8492,,,,,,,,,
0.01,31,0.555778032,0.5303,0.518650745,0.8426,0.642078793,0.782,,,,,,,,,
0.05,9,0.705949657,0.5121,0.507011241,0.875,0.642013354,0.8508,,,,,,,,,
0.03,14,0.658180778,0.5136,0.50791987,0.8722,0.641984396,0.845,,,,,,,,,
0.03,13,0.794050343,0.4922,0.495750708,0.91,0.64183947,0.9256,,,,,,,,,
0.18,15,0.184782609,0.6607,0.679713711,0.6078,0.641748495,0.2864,,,,,,,,,
0.01,17,0.623569794,0.5021,0.501180173,0.8918,0.641721235,0.8876,,,,,,,,,
0.02,54,0.432208238,0.5779,0.557439906,0.756,0.64171123,0.6002,,,,,,,,,
0.04,12,0.697368421,0.5161,0.509476162,0.8656,0.641422749,0.8334,,,,,,,,,
0.07,4,0.824656751,0.4873,0.49316984,0.917,0.641393299,0.9424,,,,,,,,,
0.01,13,0.558352403,0.518,0.510673624,0.8612,0.64115545,0.8252,,,,,,,,,
0.16,8,0.449084668,0.622,0.61038726,0.6746,0.640889227,0.4306,,,,,,,,,
0.28,8,0.046910755,0.7147,0.865011901,0.5088,0.640725349,0.0794,,,,,,,,,
0.25,1,0.518878719,0.5333,0.520851597,0.8318,0.640585291,0.7652,,,,,,,,,
0.01,18,0.714244851,0.5004,0.500224719,0.8904,0.64057554,0.8896,,,,,,,,,
0.26,3,0.112128146,0.6691,0.701261604,0.5892,0.640365178,0.251,,,,,,,,,
0.01,81,0.333810069,0.5729,0.553018182,0.7604,0.640336842,0.6146,,,,,,,,,
0.14,3,0.733695652,0.5095,0.505499595,0.8732,0.640316785,0.8542,,,,,,,,,
0.23,6,0.090675057,0.68,0.73100616,0.5696,0.64028777,0.2096,,,,,,,,,
0.06,11,0.633581236,0.522,0.513272201,0.8508,0.640276942,0.8068,,,,,,,,,
