self_radius,self_count,uc,accuracy,precision,recall,f1,far,,,,,,,,,
0.04,51,0.374775422,0.4707,0.477595963,0.6246,0.54129474,0.6832,,,,,,,,,
0.12,19,0.210204815,0.591,0.61618999,0.4826,0.541274114,0.3006,,,,,,,,,
0.06,43,0.316295365,0.502,0.50170765,0.5876,0.541267502,0.5836,,,,,,,,,
0.03,55,0.411965505,0.5328,0.53167246,0.5506,0.540970721,0.485,,,,,,,,,
0.02,73,0.377650018,0.5366,0.535924617,0.546,0.540915395,0.4728,,,,,,,,,
0.06,83,0.247394898,0.5893,0.613181242,0.4838,0.540860816,0.3052,,,,,,,,,
0.08,18,0.398221344,0.4947,0.495587011,0.5952,0.54084507,0.6058,,,,,,,,,
0.08,32,0.30623428,0.496,0.496649916,0.593,0.540565178,0.601,,,,,,,,,
0.02,80,0.370283866,0.5446,0.545399023,0.5358,0.540556901,0.4466,,,,,,,,,
0.07,48,0.287998563,0.5371,0.536609434,0.5438,0.540180789,0.4696,,,,,,,,,
0.04,56,0.380883938,0.5073,0.50641589,0.5762,0.539058846,0.5616,,,,,,,,,
0.05,39,0.380344951,0.4933,0.494402673,0.5918,0.538734638,0.6052,,,,,,,,,
0.11,52,0.175530004,0.6215,0.690021896,0.4412,0.5382457,0.1982,,,,,,,,,
0.08,51,0.257994969,0.5505,0.553416543,0.5232,0.53788424,0.4222,,,,,,,,,
0.05,70,0.37136184,0.4858,0.488402483,0.598,0.53767308,0.6264,,,,,,,,,
0.03,90,0.397592526,0.5461,0.547911037,0.5272,0.537356029,0.435,,,,,,,,,
0.18,29,0.158821416,0.6394,0.749463135,0.4188,0.537336413,0.14,,,,,,,,,
0.41,5,0.093783687,0.6736,0.922590068,0.379,0.537283811,0.0318,,,,,,,,,
0.08,26,0.351688825,0.4932,0.494268375,0.5864,0.536406879,0.6,,,,,,,,,
0.06,48,0.280362918,0.4962,0.496753247,0.5814,0.535753778,0.589,,,,,,,,,
0.05,54,0.332464966,0.4975,0.497852603,0.5796,0.535625173,0.5846,,,,,,,,,
0.07,33,0.324290334,0.5329,0.532529167,0.5386,0.53554738,0.4728,,,,,,,,,
0.09,39,0.270840819,0.5538,0.558427454,0.5142,0.535401916,0.4066,,,,,,,,,
0.35,7,0.102766798,0.6548,0.818518519,0.3978,0.535397039,0.0882,,,,,,,,,
0.03,98,0.27012217,0.5566,0.562389771,0.5102,0.535025168,0.397,,,,,,,,,
0.46,1,0.177326626,0.6255,0.705940269,0.4302,0.534609171,0.1792,,,,,,,,,
0.03,82,0.321146245,0.538,0.538586515,0.5304,0.534461911,0.4544,,,,,,,,,
0.03,80,0.390226374,0.5266,0.525745257,0.5432,0.53433012,0.49,,,,,,,,,
0.06,46,0.298149479,0.4889,0.490711297,0.5864,0.534305239,0.6086,,,,,,,,,
0.07,37,0.327614086,0.5009,0.500788782,0.5714,0.533769267,0.5696,,,,,,,,,
0.01,89,0.468199784,0.5222,0.521183206,0.5462,0.533398438,0.5018,,,,,,,,,
0.04,37,0.395706073,0.4676,0.474719101,0.6084,0.533309958,0.6732,,,,,,,,,
0.07,51,0.306773266,0.518,0.516936394,0.5494,0.532674035,0.5134,,,,,,,,,
0.06,64,0.270661157,0.5305,0.530360342,0.5328,0.531577372,0.4718,,,,,,,,,
0.03,50,0.409270571,0.4735,0.478742179,0.5968,0.53129173,0.6498,,,,,,,,,
0.06,40,0.34890406,0.5019,0.50168949,0.5642,0.531111739,0.5604,,,,,,,,,
0.15,16,0.179482573,0.6169,0.68455952,0.4336,0.530917105,0.1998,,,,,,,,,
0.42,2,0.144358606,0.6612,0.863718412,0.3828,0.530487805,0.0604,,,,,,,,,
0.06,62,0.284854474,0.5106,0.509774991,0.5528,0.530416427,0.5316,,,,,,,,,
0.12,29,0.238950773,0.5694,0.583253359,0.4862,0.530322862,0.3474,,,,,,,,,
0.08,36,0.25646784,0.5132,0.512313433,0.5492,0.53011583,0.5228,,,,,,,,,
0.01,94,0.435770751,0.5184,0.517557252,0.5424,0.5296875,0.5056,,,,,,,,,
0.04,68,0.339471793,0.5,0.5,0.5626,0.529456051,0.5626,,,,,,,,,
0.1,26,0.286381603,0.5404,0.54238355,0.517,0.529387672,0.4362,,,,,,,,,
0.01,78,0.513115343,0.4916,0.492761117,0.5718,0.529346417,0.5886,,,,,,,,,
0.09,53,0.239040604,0.5112,0.510420543,0.5486,0.528822055,0.5262,,,,,,,,,
0.09,59,0.185950413,0.5919,0.62558076,0.4578,0.528698464,0.274,,,,,,,,,
0.12,27,0.285662954,0.5518,0.557478917,0.5024,0.528508311,0.3988,,,,,,,,,
0.06,44,0.296712181,0.4941,0.494836338,0.5654,0.527769999,0.5772,,,,,,,,,
0.14,26,0.195292849,0.57,0.585490962,0.4794,0.527160765,0.3394,,,,,,,,,
0.22,14,0.096568451,0.6406,0.770592764,0.4004,0.526980784,0.1192,,,,,,,,,
0.09,20,0.332195473,0.4965,0.496896613,0.5604,0.526741235,0.5674,,,,,,,,,
0.03,38,0.437477542,0.4976,0.497861725,0.5588,0.52657369,0.5636,,,,,,,,,
0.02,89,0.363816026,0.5275,0.527615987,0.5254,0.526505662,0.4704,,,,,,,,,
0.01,74,0.535483291,0.4559,0.466008941,0.6046,0.526334117,0.6928,,,,,,,,,
0.05,30,0.424272368,0.4903,0.491578399,0.5662,0.526257087,0.5856,,,,,,,,,
0.13,26,0.221254042,0.567,0.58107454,0.4802,0.525843189,0.3462,,,,,,,,,
0.42,1,0.170229968,0.5734,0.591933868,0.4726,0.525578292,0.3258,,,,,,,,,
0.01,85,0.508623787,0.5142,0.513559969,0.5378,0.525400547,0.5094,,,,,,,,,
0.07,30,0.333992095,0.5096,0.509002251,0.5428,0.525358111,0.5236,,,,,,,,,
0.12,52,0.200413223,0.615,0.68488746,0.426,0.525277435,0.196,,,,,,,,,
0.09,32,0.253323751,0.5496,0.555307761,0.498,0.525094897,0.3988,,,,,,,,,
0.02,49,0.452748832,0.454,0.464593596,0.6036,0.525052192,0.6956,,,,,,,,,
0.03,84,0.416007905,0.5109,0.510292729,0.5404,0.524915007,0.5186,,,,,,,,,
0.07,36,0.259432267,0.5223,0.522092332,0.527,0.524534687,0.4824,,,,,,,,,
0.11,64,0.141573841,0.6308,0.739209949,0.4042,0.52262736,0.1426,,,,,,,,,
0.03,68,0.444664032,0.4684,0.474199869,0.5808,0.522114347,0.644,,,,,,,,,
0.09,33,0.220086238,0.5585,0.569034694,0.4822,0.522030962,0.3652,,,,,,,,,
0.1,48,0.163582465,0.5936,0.633714286,0.4436,0.521882353,0.2564,,,,,,,,,
0.08,45,0.275961193,0.5007,0.500643974,0.5442,0.521514135,0.5428,,,,,,,,,
0.06,41,0.340549766,0.4975,0.497727686,0.5476,0.521474145,0.5526,,,,,,,,,
0.07,61,0.216942149,0.5465,0.552001789,0.4936,0.521169887,0.4006,,,,,,,,,
0.32,10,0.107168523,0.6551,0.8526603,0.375,0.520905681,0.0648,,,,,,,,,
0.14,16,0.165199425,0.5948,0.637710633,0.439,0.520018953,0.2494,,,,,,,,,
0.15,27,0.119834711,0.603,0.657492355,0.43,0.519951632,0.224,,,,,,,,,
0.08,59,0.205264103,0.5586,0.569895038,0.4778,0.519799826,0.3606,,,,,,,,,
0.48,3,0.044646065,0.6648,0.918274112,0.3618,0.519081779,0.0322,,,,,,,,,
0.01,88,0.471343874,0.4833,0.485450427,0.5572,0.518856504,0.5906,,,,,,,,,
0.08,52,0.186309738,0.5591,0.571153383,0.4744,0.518300011,0.3562,,,,,,,,,
0.04,67,0.359683794,0.5073,0.506985646,0.5298,0.518141809,0.5152,,,,,,,,,
0.16,16,0.166816385,0.6149,0.692076229,0.414,0.518082843,0.1842,,,,,,,,,
0.06,63,0.235267697,0.5559,0.566310795,0.4774,0.518068367,0.3656,,,,,,,,,
0.1,25,0.251886453,0.5128,0.512563801,0.5222,0.517337032,0.4966,,,,,,,,,
0.1,54,0.146963708,0.5883,0.625248227,0.4408,0.517067449,0.2642,,,,,,,,,
0.09,31,0.256108516,0.5249,0.525739094,0.5086,0.517027549,0.4588,,,,,,,,,
0.05,40,0.377739849,0.4799,0.482567216,0.5564,0.516860195,0.5966,,,,,,,,,
0.07,56,0.232752425,0.537,0.540393013,0.495,0.516701461,0.421,,,,,,,,,
0.07,65,0.210923464,0.5515,0.560177612,0.4794,0.516650501,0.3764,,,,,,,,,
0.31,9,0.086956522,0.6551,0.86323185,0.3686,0.516608269,0.0584,,,,,,,,,
0.11,31,0.196730147,0.565,0.581290645,0.4648,0.516559235,0.3348,,,,,,,,,
0.07,66,0.254222063,0.5621,0.576534385,0.4678,0.51650657,0.3436,,,,,,,,,
0.37,3,0.099263385,0.6474,0.821553229,0.3766,0.516456391,0.0818,,,,,,,,,
0.1,39,0.227632052,0.5667,0.584323641,0.4622,0.516136237,0.3288,,,,,,,,,
0.1,22,0.324290334,0.5076,0.507350097,0.5246,0.515830875,0.5094,,,,,,,,,
0.14,29,0.196370823,0.5746,0.598729487,0.4524,0.515379357,0.3032,,,,,,,,,
0.07,54,0.187118218,0.553,0.563125298,0.4728,0.514024788,0.3668,,,,,,,,,
0.15,19,0.20984549,0.5568,0.568999028,0.4684,0.513821852,0.3548,,,,,,,,,
0.07,38,0.247394898,0.4892,0.490181818,0.5392,0.51352381,0.5608,,,,,,,,,
0.05,35,0.409001078,0.453,0.46235181,0.5772,0.513431774,0.6712,,,,,,,,,
0.4,14,0.114804168,0.6646,0.936373277,0.3532,0.512924775,0.024,,,,,,,,,
0.04,86,0.288268056,0.5191,0.51963001,0.5056,0.512519007,0.4674,,,,,,,,,
0.07,31,0.334800575,0.4957,0.49597152,0.5294,0.512140853,0.538,,,,,,,,,
0.08,74,0.217481135,0.5866,0.625216888,0.4324,0.51123197,0.2592,,,,,,,,,
0.08,19,0.304976644,0.4829,0.484658173,0.5402,0.510924052,0.5744,,,,,,,,,
0.08,33,0.303808839,0.5227,0.523909838,0.4974,0.510310865,0.452,,,,,,,,,
0.03,71,0.418972332,0.4687,0.473243289,0.5536,0.510277445,0.6162,,,,,,,,,
0.1,18,0.249101689,0.5357,0.539852646,0.4836,0.510180399,0.4122,,,,,,,,,
0.17,26,0.118756737,0.6223,0.725729051,0.3932,0.510053185,0.1486,,,,,,,,,
0.47,1,0.068091987,0.6457,0.826535186,0.3688,0.510026276,0.0774,,,,,,,,,
0.01,82,0.44295724,0.4976,0.497715156,0.5228,0.509949278,0.5276,,,,,,,,,
0.05,64,0.294376572,0.5155,0.515864893,0.504,0.509863429,0.473,,,,,,,,,
0.1,30,0.247394898,0.5154,0.515759312,0.504,0.509811855,0.4732,,,,,,,,,
0.03,86,0.336237873,0.4802,0.482315113,0.54,0.5095301,0.5796,,,,,,,,,
0.08,68,0.163133309,0.5497,0.559463987,0.4676,0.509423684,0.3682,,,,,,,,,
0.42,4,0.068002156,0.6475,0.837528604,0.366,0.509394572,0.071,,,,,,,,,
0.02,75,0.401455264,0.5046,0.504515116,0.514,0.509213394,0.5048,,,,,,,,,
0.1,40,0.213528566,0.5335,0.53718091,0.484,0.509205681,0.417,,,,,,,,,
0.07,85,0.174991017,0.5881,0.629902684,0.4272,0.509116911,0.251,,,,,,,,,
0.08,25,0.253144089,0.4901,0.490807799,0.5286,0.50900337,0.5484,,,,,,,,,
0.13,53,0.129087316,0.624,0.734493192,0.3884,0.508110937,0.1404,,,,,,,,,
0.04,61,0.340280273,0.5119,0.512100875,0.5036,0.507814863,0.4798,,,,,,,,,
0.06,66,0.279464607,0.5125,0.51277335,0.5018,0.507227332,0.4768,,,,,,,,,
0.52,2,0.059198706,0.6576,0.904517454,0.3524,0.507196315,0.0372,,,,,,,,,
0.17,28,0.133399209,0.602,0.666449086,0.4084,0.506448413,0.2044,,,,,,,,,
0.11,47,0.182806324,0.5645,0.584401989,0.4466,0.506291804,0.3176,,,,,,,,,
0.07,47,0.283057851,0.5296,0.532714412,0.482,0.506089878,0.4228,,,,,,,,,
0.06,55,0.234369386,0.5315,0.535164099,0.4794,0.505749552,0.4164,,,,,,,,,
0.13,22,0.210025153,0.5832,0.621212121,0.4264,0.5056926,0.26,,,,,,,,,
0.3,12,0.0256917,0.6524,0.875369458,0.3554,0.505547653,0.0506,,,,,,,,,
0.41,3,0.055964786,0.6604,0.929336188,0.3472,0.505532906,0.0264,,,,,,,,,
0.15,24,0.171667266,0.5895,0.635729451,0.4192,0.505242859,0.2402,,,,,,,,,
0.34,15,0.104114265,0.6578,0.911795407,0.3494,0.505205321,0.0338,,,,,,,,,
0.09,69,0.155677327,0.5672,0.589791555,0.4414,0.504918783,0.307,,,,,,,,,
0.12,16,0.281530722,0.5258,0.528178244,0.4836,0.504907079,0.432,,,,,,,,,
0.06,73,0.272996766,0.5339,0.538409245,0.4752,0.504833741,0.4074,,,,,,,,,
0.07,73,0.159899389,0.5839,0.623273582,0.4242,0.504819707,0.2564,,,,,,,,,
0.09,36,0.268864535,0.4902,0.49073724,0.5192,0.504567541,0.5388,,,,,,,,,
0.07,40,0.277757815,0.5302,0.533750559,0.4776,0.504116529,0.4172,,,,,,,,,
0.06,72,0.210833633,0.5587,0.575353017,0.4482,0.503878583,0.3308,,,,,,,,,
0.09,64,0.171487603,0.5817,0.619130942,0.4246,0.503737098,0.2612,,,,,,,,,
0.11,33,0.193945383,0.5764,0.608276644,0.4292,0.503283302,0.2764,,,,,,,,,
0.35,5,0.07797341,0.6482,0.856592878,0.356,0.50296694,0.0596,,,,,,,,,
0.18,18,0.1310636,0.6205,0.728652751,0.384,0.502946955,0.143,,,,,,,,,
0.12,18,0.203108157,0.5488,0.559980334,0.4556,0.502426114,0.358,,,,,,,,,
0.16,27,0.153880704,0.5788,0.613741339,0.4252,0.502362949,0.2676,,,,,,,,,
0.06,31,0.270750988,0.5142,0.514934792,0.4896,0.501947919,0.4612,,,,,,,,,
0.08,42,0.323302192,0.4841,0.485154062,0.5196,0.501786577,0.5514,,,,,,,,,
0.13,59,0.145795904,0.588,0.634638923,0.4148,0.501693275,0.2388,,,,,,,,,
0.01,93,0.442238591,0.4952,0.495319813,0.508,0.501579779,0.5176,,,,,,,,,
0.01,91,0.449155587,0.4931,0.493323011,0.5098,0.501426183,0.5236,,,,,,,,,
0.08,43,0.274164571,0.497,0.497049567,0.5054,0.501190004,0.5114,,,,,,,,,
0.07,50,0.207779375,0.5262,0.529124055,0.476,0.501158139,0.4236,,,,,,,,,
0.04,53,0.389328063,0.471,0.474116387,0.5312,0.50103754,0.5892,,,,,,,,,
0.1,20,0.226823572,0.5274,0.530662489,0.4742,0.500844951,0.4194,,,,,,,,,
0.31,14,0.072044556,0.6488,0.866141732,0.352,0.500568828,0.0544,,,,,,,,,
0.06,35,0.23877111,0.5119,0.51247118,0.489,0.500460547,0.4652,,,,,,,,,
0.1,37,0.195382681,0.5103,0.510735877,0.49,0.500153108,0.4694,,,,,,,,,
0.09,61,0.171397772,0.5532,0.567787971,0.4456,0.499327656,0.3392,,,,,,,,,
0.05,59,0.251257636,0.5327,0.537751097,0.4658,0.499196228,0.4004,,,,,,,,,
0.06,75,0.190082645,0.5682,0.59414688,0.4304,0.499188123,0.294,,,,,,,,,
0.03,83,0.254491556,0.5396,0.547368421,0.4576,0.498474946,0.3784,,,,,,,,,
0.08,98,0.168523176,0.6027,0.67627875,0.394,0.497914824,0.1886,,,,,,,,,
0.12,20,0.184153791,0.5595,0.578975312,0.4362,0.497547622,0.3172,,,,,,,,,
0.03,95,0.284225656,0.5514,0.565461029,0.444,0.497423258,0.3412,,,,,,,,,
0.23,28,0.09405318,0.6342,0.795074758,0.3616,0.497113005,0.0932,,,,,,,,,
0.04,72,0.328063241,0.5008,0.500812678,0.493,0.49687563,0.4914,,,,,,,,,
0.12,40,0.152443406,0.5551,0.57176348,0.439,0.496662518,0.3288,,,,,,,,,
0.17,23,0.173733381,0.5775,0.614340513,0.4164,0.496364287,0.2614,,,,,,,,,
0.22,12,0.072942867,0.6377,0.814240073,0.3568,0.496175775,0.0814,,,,,,,,,
0.1,70,0.163133309,0.5347,0.540968123,0.4582,0.496155929,0.3888,,,,,,,,,
0.13,25,0.230596479,0.5216,0.524085638,0.47,0.495571489,0.4268,,,,,,,,,
0.05,100,0.241376213,0.5967,0.662085149,0.395,0.494801453,0.2016,,,,,,,,,
0.61,1,0.058749551,0.6427,0.844852586,0.3496,0.494553685,0.0642,,,,,,,,,
0.02,92,0.469906576,0.431,0.444852941,0.5566,0.494491827,0.6946,,,,,,,,,
0.04,80,0.267157743,0.5501,0.564247243,0.44,0.494437577,0.3398,,,,,,,,,
0.4,2,0.109144808,0.6364,0.811700183,0.3552,0.494156928,0.0824,,,,,,,,,
0.07,43,0.236525332,0.4935,0.493511679,0.4944,0.49395544,0.5074,,,,,,,,,
0.08,47,0.194933525,0.5651,0.59084566,0.4234,0.493300711,0.2932,,,,,,,,,
0.53,3,0.037908732,0.653,0.914409534,0.3376,0.493134677,0.0316,,,,,,,,,
0.02,91,0.373427955,0.5164,0.518069634,0.4702,0.492975467,0.4374,,,,,,,,,
0.31,5,0.032339202,0.6334,0.799103139,0.3564,0.492946058,0.0896,,,,,,,,,
0.05,65,0.292849443,0.4541,0.460176991,0.5304,0.492799405,0.6222,,,,,,,,,
0.07,59,0.234549048,0.5229,0.52609984,0.4616,0.491743901,0.4158,,,,,,,,,
0.02,87,0.403072224,0.4496,0.456715905,0.5318,0.491406394,0.6326,,,,,,,,,
0.12,22,0.159899389,0.5747,0.611326379,0.4102,0.490963495,0.2608,,,,,,,,,
0.08,58,0.164929932,0.5411,0.551310861,0.4416,0.490394225,0.3594,,,,,,,,,
0.09,55,0.207150557,0.5269,0.531417893,0.455,0.490248896,0.4012,,,,,,,,,
0.05,79,0.287549407,0.5261,0.530384168,0.4556,0.490155998,0.4034,,,,,,,,,
0.01,84,0.456701401,0.4527,0.458747602,0.526,0.490077332,0.6206,,,,,,,,,
0.07,49,0.24757456,0.5019,0.501993704,0.4784,0.489912954,0.4746,,,,,,,,,
0.14,28,0.183704635,0.5478,0.561917098,0.4338,0.489616253,0.3382,,,,,,,,,
0.5,1,0.055874955,0.6442,0.867107943,0.3406,0.489086732,0.0522,,,,,,,,,
0.17,64,0.105012576,0.6342,0.81122449,0.3498,0.48882057,0.0814,,,,,,,,,
0.06,53,0.285303629,0.4674,0.469881744,0.5086,0.488474837,0.5738,,,,,,,,,
0.21,23,0.109683794,0.6449,0.873261206,0.339,0.488402248,0.0492,,,,,,,,,
0.09,66,0.113097377,0.6057,0.695378928,0.3762,0.48825438,0.1648,,,,,,,,,
0.09,38,0.223948976,0.5173,0.519548023,0.4598,0.487851459,0.4252,,,,,,,,,
0.07,70,0.18729788,0.5208,0.523908046,0.4558,0.487486631,0.4142,,,,,,,,,
0.1,50,0.16798419,0.5483,0.563636364,0.4278,0.486412735,0.3312,,,,,,,,,
0.06,68,0.255569529,0.4673,0.46945638,0.5026,0.485463151,0.568,,,,,,,,,
0.08,30,0.267247575,0.4973,0.497169218,0.4742,0.485413041,0.4796,,,,,,,,,
0.08,31,0.29500539,0.4912,0.490990991,0.4796,0.485228652,0.4972,,,,,,,,,
0.02,88,0.39067553,0.4853,0.485291175,0.485,0.485145544,0.5144,,,,,,,,,
0.46,6,0.054257995,0.6491,0.912106136,0.33,0.484652666,0.0318,,,,,,,,,
0.03,75,0.292130794,0.5004,0.500426803,0.469,0.484204006,0.4682,,,,,,,,,
0.15,18,0.12136184,0.5899,0.652631579,0.3844,0.483826306,0.2046,,,,,,,,,
0.16,25,0.113187208,0.5776,0.622012579,0.3956,0.483618582,0.2404,,,,,,,,,
0.07,55,0.182896155,0.5358,0.544907175,0.4344,0.483418651,0.3628,,,,,,,,,
0.09,34,0.22511678,0.5204,0.523831776,0.4484,0.483189655,0.4076,,,,,,,,,
0.11,30,0.167714696,0.5687,0.602690583,0.4032,0.483163571,0.2658,,,,,,,,,
0.05,63,0.279913762,0.4986,0.498510638,0.4686,0.483092784,0.4714,,,,,,,,,
0.03,93,0.31916996,0.4988,0.498720137,0.4676,0.48265896,0.47,,,,,,,,,
0.1,69,0.165918074,0.5475,0.563417891,0.422,0.482561464,0.327,,,,,,,,,
0.04,76,0.288537549,0.5331,0.541138454,0.4354,0.482544608,0.3692,,,,,,,,,
0.08,64,0.208587855,0.5478,0.563937935,0.4216,0.482490272,0.326,,,,,,,,,
0.08,70,0.181189364,0.5458,0.560646186,0.4234,0.482452142,0.3318,,,,,,,,,
0.04,78,0.266618757,0.5438,0.557420031,0.4252,0.482414341,0.3376,,,,,,,,,
0.28,8,0.029374775,0.6303,0.804297057,0.3444,0.482285394,0.0838,,,,,,,,,
0.11,27,0.224398132,0.5424,0.555294731,0.4258,0.482001358,0.341,,,,,,,,,
0.15,48,0.102676967,0.6262,0.785520362,0.3472,0.481553398,0.0948,,,,,,,,,
0.05,37,0.35052102,0.4855,0.485249237,0.477,0.481089259,0.506,,,,,,,,,
0.12,21,0.285123967,0.4706,0.471687211,0.4898,0.480572998,0.5486,,,,,,,,,
0.1,59,0.132321236,0.5555,0.578015181,0.4112,0.480542246,0.3002,,,,,,,,,
0.08,48,0.2243083,0.4808,0.480776932,0.4802,0.480488293,0.5186,,,,,,,,,
0.19,24,0.100880345,0.5964,0.674384949,0.3728,0.480164863,0.18,,,,,,,,,
0.05,60,0.263295005,0.4927,0.492327097,0.4684,0.480065594,0.483,,,,,,,,,
0.04,66,0.30704276,0.4545,0.458568567,0.5036,0.480030502,0.5946,,,,,,,,,
0.13,60,0.075997125,0.6007,0.688224299,0.3682,0.479739414,0.1668,,,,,,,,,
0.22,15,0.097826087,0.5786,0.627102199,0.3878,0.479238754,0.2306,,,,,,,,,
0.16,28,0.137621272,0.5737,0.615844074,0.3918,0.478914558,0.2444,,,,,,,,,
0.07,68,0.18568092,0.5417,0.554940711,0.4212,0.478908471,0.3378,,,,,,,,,
0.08,65,0.214067553,0.5262,0.532060695,0.4348,0.478538411,0.3824,,,,,,,,,
0.04,63,0.339022637,0.4481,0.453519613,0.5064,0.47850326,0.6102,,,,,,,,,
0.38,7,0.105192239,0.6046,0.702713178,0.3626,0.478364116,0.1534,,,,,,,,,
0.17,24,0.120014373,0.6112,0.72675367,0.3564,0.47826087,0.134,,,,,,,,,
0.08,39,0.231943945,0.4747,0.475014813,0.481,0.477988671,0.5316,,,,,,,,,
0.07,63,0.225026949,0.507,0.50789355,0.4504,0.47742209,0.4364,,,,,,,,,
0.09,50,0.223140496,0.5025,0.502766099,0.4544,0.477361067,0.4494,,,,,,,,,
0.03,72,0.34405318,0.4669,0.468166955,0.4868,0.477301696,0.553,,,,,,,,,
0.02,85,0.371182178,0.4946,0.494215938,0.4614,0.477244518,0.4722,,,,,,,,,
0.13,28,0.166457061,0.5551,0.578512397,0.406,0.47714185,0.2958,,,,,,,,,
0.04,93,0.321146245,0.4932,0.49274744,0.462,0.476878613,0.4756,,,,,,,,,
0.11,57,0.123607618,0.578,0.627284595,0.3844,0.476686508,0.2284,,,,,,,,,
0.06,38,0.32312253,0.4401,0.447410009,0.5096,0.476484338,0.6294,,,,,,,,,
0.31,7,0.093783687,0.6019,0.696187909,0.3616,0.475977359,0.1578,,,,,,,,,
0.5,2,0.069708947,0.6384,0.865364308,0.3278,0.47548593,0.051,,,,,,,,,
0.08,99,0.11174991,0.5963,0.678664193,0.3658,0.475373619,0.1732,,,,,,,,,
0.04,88,0.279644269,0.5026,0.502903082,0.4504,0.47520574,0.4452,,,,,,,,,
0.02,76,0.333003953,0.4972,0.496941896,0.455,0.475046983,0.4606,,,,,,,,,
0.03,85,0.307761409,0.4767,0.476545198,0.4734,0.474967392,0.52,,,,,,,,,
0.01,86,0.428853755,0.4575,0.460123851,0.4904,0.474779746,0.5754,,,,,,,,,
0.25,12,0.112378728,0.6047,0.707655692,0.3568,0.474404999,0.1474,,,,,,,,,
0.14,48,0.094232842,0.6007,0.694176629,0.36,0.474120901,0.1586,,,,,,,,,
0.14,43,0.144448437,0.5971,0.683000377,0.3624,0.473539788,0.1682,,,,,,,,,
0.08,69,0.184962271,0.5288,0.536455696,0.4238,0.473519553,0.3662,,,,,,,,,
0.08,38,0.196550485,0.5074,0.50850966,0.4422,0.473042362,0.4274,,,,,,,,,
0.23,12,0.085788717,0.5961,0.680435599,0.3624,0.472921832,0.1702,,,,,,,,,
0.14,17,0.192867409,0.5185,0.522413375,0.4312,0.472444396,0.3942,,,,,,,,,
0.04,100,0.191969098,0.562,0.593939394,0.392,0.472289157,0.268,,,,,,,,,
0.12,45,0.141933166,0.5245,0.5305715,0.4252,0.472077273,0.3762,,,,,,,,,
0.36,6,0.04985627,0.6427,0.904707884,0.319,0.471684164,0.0336,,,,,,,,,
0.12,23,0.181189364,0.5223,0.52759218,0.4264,0.471629245,0.3818,,,,,,,,,
0.11,42,0.182267337,0.5196,0.52396088,0.4286,0.471507151,0.3894,,,,,,,,,
0.12,48,0.140495868,0.5749,0.62339374,0.3784,0.470939639,0.2286,,,,,,,,,
0.29,5,0.072044556,0.6205,0.777521879,0.3376,0.470785107,0.0966,,,,,,,,,
0.03,87,0.318990298,0.4955,0.495034209,0.4486,0.470674641,0.4576,,,,,,,,,
0.04,91,0.200682716,0.5199,0.524465208,0.4266,0.470497408,0.3868,,,,,,,,,
0.1,75,0.125044916,0.6054,0.715102041,0.3504,0.47033557,0.1396,,,,,,,,,
0.05,75,0.212360762,0.5399,0.554167798,0.4082,0.470114016,0.3284,,,,,,,,,
0.05,71,0.297520661,0.4455,0.450118982,0.4918,0.470037274,0.6008,,,,,,,,,
0.07,53,0.254222063,0.4578,0.459624952,0.4804,0.469782906,0.5648,,,,,,,,,
0.09,62,0.17526051,0.5232,0.529087262,0.422,0.469514909,0.3756,,,,,,,,,
0.1,66,0.153701042,0.5529,0.577181208,0.3956,0.469443456,0.2898,,,,,,,,,
0.22,20,0.071595401,0.632,0.842323651,0.3248,0.468822171,0.0608,,,,,,,,,
0.15,25,0.108156665,0.5944,0.67919514,0.3578,0.468692691,0.169,,,,,,,,,
0.1,38,0.149658642,0.5414,0.557056229,0.4042,0.468474733,0.3214,,,,,,,,,
0.11,44,0.165648581,0.5363,0.54877721,0.4084,0.46829492,0.3358,,,,,,,,,
0.04,74,0.263384837,0.5214,0.526776777,0.421,0.467985771,0.3782,,,,,,,,,
0.04,98,0.181818182,0.5849,0.651553017,0.365,0.467888732,0.1952,,,,,,,,,
0.14,18,0.093514193,0.5752,0.626174497,0.3732,0.467669173,0.2228,,,,,,,,,
0.12,47,0.122619475,0.5674,0.608012821,0.3794,0.467241379,0.2446,,,,,,,,,
0.02,79,0.373338124,0.4773,0.476408231,0.4584,0.467230659,0.5038,,,,,,,,,
0.13,35,0.105371901,0.5835,0.648207313,0.3652,0.4671869,0.1982,,,,,,,,,
0.17,19,0.081476824,0.6038,0.713054187,0.3474,0.467186659,0.1398,,,,,,,,,
0.09,52,0.172475746,0.5051,0.505953771,0.4334,0.466874933,0.4232,,,,,,,,,
0.23,9,0.131422925,0.6014,0.704931285,0.3488,0.466684506,0.146,,,,,,,,,
0.38,15,0.08363277,0.6347,0.864250946,0.3196,0.466637465,0.0502,,,,,,,,,
0.05,92,0.160079051,0.5231,0.529322163,0.417,0.466495134,0.3708,,,,,,,,,
0.42,13,0.04743083,0.6469,0.955362678,0.3082,0.466051716,0.0144,,,,,,,,,
0.07,67,0.178135106,0.5259,0.533419355,0.4134,0.465802817,0.3616,,,,,,,,,
0.05,82,0.278745958,0.5155,0.519065191,0.422,0.465526751,0.391,,,,,,,,,
0.54,1,0.029464607,0.6183,0.776531089,0.3322,0.465331279,0.0956,,,,,,,,,
0.58,1,0.062791951,0.6287,0.831872099,0.3226,0.464908488,0.0652,,,,,,,,,
