self_radius,self_count,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate,,,,,,,,,
0.31,4,0,0.4016,0.264367816,0.1104,0.155756208,0.3072,,,,,,,,,
0.19,78,0,0.4872,0.440298507,0.0944,0.155467721,0.12,,,,,,,,,
0.14,9,0.0004,0.3639,0.230921313,0.1168,0.155133484,0.389,,,,,,,,,
0.23,47,0,0.4967,0.482758621,0.0924,0.155111633,0.099,,,,,,,,,
0.22,15,0.0004,0.385,0.247585601,0.1128,0.154987634,0.3428,,,,,,,,,
0.12,68,0.0001,0.4844,0.429090909,0.0944,0.154754098,0.1256,,,,,,,,,
0.11,87,0,0.4753,0.397680199,0.096,0.154664089,0.1454,,,,,,,,,
0.18,75,0.0154,0.4445,0.323135755,0.1014,0.154361394,0.2124,,,,,,,,,
0.14,70,0.0002,0.4426,0.319496855,0.1016,0.154172989,0.2164,,,,,,,,,
0.27,35,0,0.4974,0.486199575,0.0916,0.15415685,0.0968,,,,,,,,,
0.32,15,0,0.4912,0.456435644,0.0922,0.153410982,0.1098,,,,,,,,,
0.22,48,0,0.4581,0.349388929,0.0972,0.152088875,0.181,,,,,,,,,
0.13,52,0.0153,0.4409,0.314500942,0.1002,0.151979372,0.2184,,,,,,,,,
0.06,48,0.0007,0.3576,0.223172628,0.1148,0.151611199,0.3996,,,,,,,,,
0.24,21,0.0004,0.4059,0.264867566,0.106,0.151406942,0.2942,,,,,,,,,
0.31,3,0,0.4753,0.395427604,0.0934,0.151108235,0.1428,,,,,,,,,
0.36,82,0,0.5007,0.503990878,0.0884,0.150416879,0.087,,,,,,,,,
0.08,49,0,0.4706,0.38029316,0.0934,0.149967887,0.1522,,,,,,,,,
0.21,69,0,0.5005,0.502857143,0.088,0.149787234,0.087,,,,,,,,,
0.12,53,0,0.4513,0.332415692,0.0966,0.149697815,0.194,,,,,,,,,
0.18,71,0.0006,0.4372,0.305693069,0.0988,0.149334946,0.2244,,,,,,,,,
0.22,100,0,0.4981,0.489432703,0.088,0.149177827,0.0918,,,,,,,,,
0.23,28,0,0.451,0.330801105,0.0958,0.148573201,0.1938,,,,,,,,,
0.14,86,0,0.5147,0.605150215,0.0846,0.148447096,0.0552,,,,,,,,,
0.31,36,0,0.5202,0.659810127,0.0834,0.148082386,0.043,,,,,,,,,
0.4,1,0.0035,0.3416,0.209677419,0.1144,0.148033126,0.4312,,,,,,,,,
0.29,4,0.0157,0.3623,0.222714458,0.1106,0.147801684,0.386,,,,,,,,,
0.19,30,0.0003,0.4457,0.319120586,0.0958,0.147361944,0.2044,,,,,,,,,
0.11,57,0,0.4422,0.312581064,0.0964,0.147355549,0.212,,,,,,,,,
0.09,64,0.0004,0.4197,0.277315585,0.1,0.146993973,0.2606,,,,,,,,,
0.1,94,0.0004,0.4321,0.295111648,0.0978,0.146913024,0.2336,,,,,,,,,
0.1,51,0.0004,0.4645,0.360565593,0.0918,0.146341463,0.1628,,,,,,,,,
0.08,38,0.0143,0.3323,0.202131439,0.1138,0.145617402,0.4492,,,,,,,,,
0.21,58,0,0.4969,0.482525366,0.0856,0.14540513,0.0918,,,,,,,,,
0.06,75,0.0157,0.3117,0.191614805,0.117,0.145287471,0.4936,,,,,,,,,
0.06,87,0,0.4448,0.315261044,0.0942,0.145056976,0.2046,,,,,,,,,
0.13,91,0,0.4588,0.345112782,0.0918,0.145023697,0.1742,,,,,,,,,
0.12,45,0.0003,0.4295,0.289048474,0.0966,0.144805876,0.2376,,,,,,,,,
0.11,82,0.0003,0.4236,0.280207135,0.0974,0.14455328,0.2502,,,,,,,,,
0.15,97,0.0004,0.4969,0.482366325,0.0848,0.144242218,0.091,,,,,,,,,
0.3,26,0,0.4839,0.421616358,0.0866,0.143686743,0.1188,,,,,,,,,
0.23,40,0,0.4862,0.430861723,0.086,0.143381127,0.1136,,,,,,,,,
0.12,76,0,0.4472,0.318181818,0.0924,0.143211407,0.198,,,,,,,,,
0.2,16,0.0157,0.3459,0.207368021,0.1092,0.143063016,0.4174,,,,,,,,,
0.1,46,0.0003,0.4019,0.251393817,0.0992,0.142263014,0.2954,,,,,,,,,
0.22,60,0,0.5269,0.761165049,0.0784,0.142157752,0.0246,,,,,,,,,
0.47,25,0,0.4996,0.497596154,0.0828,0.141975309,0.0836,,,,,,,,,
0.2,67,0,0.468,0.366444073,0.0878,0.1416586,0.1518,,,,,,,,,
0.09,67,0.0002,0.4315,0.288971041,0.0938,0.141627661,0.2308,,,,,,,,,
0.22,16,0,0.4771,0.394857668,0.086,0.141238299,0.1318,,,,,,,,,
0.39,11,0,0.4996,0.497560976,0.0816,0.140206186,0.0824,,,,,,,,,
0.14,67,0,0.4781,0.39756782,0.085,0.140056022,0.1288,,,,,,,,,
0.08,71,0.0001,0.3782,0.226660682,0.101,0.139734366,0.3446,,,,,,,,,
0.22,25,0.0004,0.3849,0.230949042,0.0988,0.138394733,0.329,,,,,,,,,
0.11,39,0.0004,0.4251,0.275344931,0.0918,0.137693115,0.2416,,,,,,,,,
0.08,81,0.0143,0.3384,0.196924231,0.105,0.136968432,0.4282,,,,,,,,,
0.13,9,0.0143,0.3345,0.194536729,0.1054,0.13672331,0.4364,,,,,,,,,
0.24,43,0,0.4898,0.443956044,0.0808,0.136717428,0.1012,,,,,,,,,
0.31,13,0,0.473,0.377717391,0.0834,0.136631717,0.1374,,,,,,,,,
0.05,54,0,0.3464,0.201167315,0.1034,0.13659181,0.4106,,,,,,,,,
0.15,40,0,0.3782,0.222424795,0.0976,0.135668613,0.3412,,,,,,,,,
0.15,14,0,0.3694,0.214847162,0.0984,0.134979424,0.3596,,,,,,,,,
0.09,46,0.0003,0.3998,0.240951396,0.0932,0.134410153,0.2936,,,,,,,,,
0.34,32,0,0.4969,0.480840544,0.0778,0.133930108,0.084,,,,,,,,,
0.12,75,0,0.4461,0.306810036,0.0856,0.133854574,0.1934,,,,,,,,,
0.2,60,0,0.482,0.40797546,0.0798,0.133489461,0.1158,,,,,,,,,
0.17,73,0.0002,0.4407,0.294809689,0.0852,0.1321955,0.2038,,,,,,,,,
0.29,3,0.0191,0.3938,0.231818182,0.0918,0.131518625,0.3042,,,,,,,,,
0.19,8,0.0159,0.3426,0.193057722,0.099,0.130883131,0.4138,,,,,,,,,
0.03,80,0.0004,0.3425,0.192262603,0.0984,0.130175949,0.4134,,,,,,,,,
0.24,25,0.0004,0.4157,0.254513687,0.0874,0.130117612,0.256,,,,,,,,,
0.08,46,0.0162,0.3576,0.201342282,0.096,0.130010834,0.3808,,,,,,,,,
0.25,15,0.0157,0.3776,0.215877437,0.093,0.129997204,0.3378,,,,,,,,,
0.04,67,0.0003,0.3701,0.209655789,0.0938,0.129611718,0.3536,,,,,,,,,
0.18,14,0.0001,0.3648,0.205318221,0.0942,0.129147244,0.3646,,,,,,,,,
0.6,1,0,0.3141,0.176470588,0.1014,0.128794615,0.4732,,,,,,,,,
0.32,36,0,0.5243,0.767032967,0.0698,0.127956004,0.0212,,,,,,,,,
0.44,2,0.0004,0.4175,0.254318046,0.0854,0.127863453,0.2504,,,,,,,,,
0.08,59,0,0.4048,0.239035088,0.0872,0.127784291,0.2776,,,,,,,,,
0.09,91,0,0.4799,0.394543547,0.0752,0.126322862,0.1154,,,,,,,,,
0.1,30,0.0001,0.3424,0.187301587,0.0944,0.125531915,0.4096,,,,,,,,,
0.28,4,0.0154,0.3484,0.190612245,0.0934,0.125369128,0.3966,,,,,,,,,
0.52,3,0,0.4876,0.427738928,0.0734,0.125298737,0.0982,,,,,,,,,
0.35,41,0,0.4982,0.487771739,0.0718,0.125174338,0.0754,,,,,,,,,
0.28,27,0,0.4875,0.427071179,0.0732,0.124978658,0.0982,,,,,,,,,
0.03,83,0.0004,0.3551,0.192878338,0.091,0.123658106,0.3808,,,,,,,,,
0.06,56,0.0003,0.3885,0.218007081,0.0862,0.123548803,0.3092,,,,,,,,,
0.07,97,0,0.3585,0.194384449,0.09,0.12303486,0.373,,,,,,,,,
0.25,76,0,0.4978,0.48480663,0.0702,0.122641509,0.0746,,,,,,,,,
0.2,48,0,0.4657,0.34251607,0.0746,0.122516012,0.1432,,,,,,,,,
0.35,3,0.0004,0.388,0.216312057,0.0854,0.122454832,0.3094,,,,,,,,,
0.28,9,0,0.491,0.443467337,0.0706,0.121808144,0.0886,,,,,,,,,
0.14,16,0.0004,0.3569,0.190928726,0.0884,0.120847573,0.3746,,,,,,,,,
0.13,13,0.0004,0.3531,0.188375053,0.0888,0.120701373,0.3826,,,,,,,,,
0.13,44,0.0004,0.3933,0.219062665,0.0832,0.120597188,0.2966,,,,,,,,,
0.12,96,0,0.4887,0.430332922,0.0698,0.120117019,0.0924,,,,,,,,,
0.32,6,0,0.4666,0.342749529,0.0728,0.120092379,0.1396,,,,,,,,,
0.07,75,0.0143,0.3508,0.186026936,0.0884,0.119848156,0.3868,,,,,,,,,
0.3,12,0.0001,0.5075,0.56302521,0.067,0.119749777,0.052,,,,,,,,,
0.21,12,0.0003,0.3837,0.209395302,0.0838,0.119697186,0.3164,,,,,,,,,
0.06,71,0.0158,0.3472,0.183250415,0.0884,0.119266055,0.394,,,,,,,,,
0.08,56,0.0139,0.3543,0.187473187,0.0874,0.119219752,0.3788,,,,,,,,,
0.25,11,0.0004,0.3962,0.219459459,0.0812,0.118540146,0.2888,,,,,,,,,
0.12,49,0,0.398,0.221006565,0.0808,0.118336262,0.2848,,,,,,,,,
0.12,58,0.0004,0.3603,0.18996893,0.0856,0.11802013,0.365,,,,,,,,,
0.18,11,0.0035,0.3968,0.219260065,0.0806,0.117870722,0.287,,,,,,,,,
0.09,41,0.0004,0.3552,0.186308492,0.086,0.117679256,0.3756,,,,,,,,,
0.16,7,0.0004,0.3607,0.189478377,0.085,0.117354687,0.3636,,,,,,,,,
0.01,59,0.0004,0.3613,0.189709172,0.0848,0.117208017,0.3622,,,,,,,,,
0.46,1,0,0.3933,0.214858365,0.0804,0.117013535,0.2938,,,,,,,,,
0.17,63,0,0.427,0.254704301,0.0758,0.116831073,0.2218,,,,,,,,,
0.1,23,0.0004,0.3495,0.181818182,0.086,0.1167685,0.387,,,,,,,,,
0.09,94,0,0.3598,0.18816726,0.0846,0.116721854,0.365,,,,,,,,,
0.08,73,0.0005,0.4092,0.231042654,0.078,0.116626794,0.2596,,,,,,,,,
0.03,81,0.0154,0.3225,0.167478456,0.0894,0.116573217,0.4444,,,,,,,,,
0.07,45,0.0158,0.3643,0.190888383,0.0838,0.116469771,0.3552,,,,,,,,,
0.12,80,0.0004,0.396,0.215224535,0.0786,0.115147964,0.2866,,,,,,,,,
0.05,69,0.0004,0.408,0.227488152,0.0768,0.114832536,0.2608,,,,,,,,,
0.23,20,0.0158,0.4217,0.244618395,0.075,0.114801776,0.2316,,,,,,,,,
0.27,25,0.0001,0.4262,0.251012146,0.0744,0.114779389,0.222,,,,,,,,,
0.16,40,0.0158,0.4355,0.264770241,0.0726,0.113953853,0.2016,,,,,,,,,
0.05,76,0.0005,0.3602,0.185135135,0.0822,0.113850416,0.3618,,,,,,,,,
0.15,8,0.0004,0.4124,0.231288344,0.0754,0.11372549,0.2506,,,,,,,,,
0.13,65,0.0004,0.3812,0.2,0.0792,0.113467049,0.3168,,,,,,,,,
0.1,71,0,0.4055,0.221895232,0.0754,0.112554113,0.2644,,,,,,,,,
0.21,42,0,0.4648,0.329126214,0.0678,0.112437811,0.1382,,,,,,,,,
0.1,68,0,0.3653,0.186889819,0.0804,0.112431828,0.3498,,,,,,,,,
0.09,50,0.0001,0.401,0.216819222,0.0758,0.112329579,0.2738,,,,,,,,,
0.07,71,0.0005,0.4038,0.21969697,0.0754,0.112269208,0.2678,,,,,,,,,
0.15,19,0.0156,0.4012,0.216743119,0.0756,0.112099644,0.2732,,,,,,,,,
0.06,49,0.0002,0.4165,0.233567326,0.0732,0.111466423,0.2402,,,,,,,,,
0.22,28,0,0.3717,0.189646831,0.0784,0.110938163,0.335,,,,,,,,,
0.13,40,0,0.4124,0.22761194,0.0732,0.110774818,0.2484,,,,,,,,,
0.4,2,0,0.3775,0.193596798,0.0774,0.110587227,0.3224,,,,,,,,,
0.07,81,0.0003,0.3806,0.196028513,0.077,0.110568639,0.3158,,,,,,,,,
0.22,18,0.0004,0.3987,0.211396011,0.0742,0.10984456,0.2768,,,,,,,,,
0.07,60,0.0003,0.35,0.174196351,0.0802,0.109832922,0.3802,,,,,,,,,
0.12,65,0,0.4272,0.245810056,0.0704,0.109452736,0.216,,,,,,,,,
0.42,5,0,0.4122,0.225625,0.0722,0.109393939,0.2478,,,,,,,,,
0.18,16,0.0158,0.4022,0.214369159,0.0734,0.109356377,0.269,,,,,,,,,
0.19,87,0.0004,0.4161,0.23022508,0.0716,0.109229596,0.2394,,,,,,,,,
0.17,8,0.0004,0.3684,0.185167464,0.0774,0.109167842,0.3406,,,,,,,,,
0.08,61,0,0.3927,0.204733076,0.0744,0.109138917,0.289,,,,,,,,,
0.1,54,0.0003,0.3577,0.177908556,0.0786,0.109030379,0.3632,,,,,,,,,
0.25,72,0.0156,0.4537,0.294951284,0.0666,0.10866373,0.1592,,,,,,,,,
0.24,20,0,0.4491,0.284139101,0.067,0.108431785,0.1688,,,,,,,,,
0.1,70,0.0004,0.3615,0.179546506,0.0776,0.108364754,0.3546,,,,,,,,,
0.1,52,0.0001,0.4044,0.215137068,0.0722,0.108116202,0.2634,,,,,,,,,
0.17,15,0,0.4627,0.31769306,0.065,0.107919641,0.1396,,,,,,,,,
0.2,21,0.0001,0.3988,0.208860759,0.0726,0.107747106,0.275,,,,,,,,,
0.15,42,0.0003,0.3608,0.177777778,0.0768,0.10726257,0.3552,,,,,,,,,
0.38,2,0,0.3799,0.190941843,0.0742,0.106870229,0.3144,,,,,,,,,
0.1,99,0.0158,0.3474,0.169124024,0.078,0.106761566,0.3832,,,,,,,,,
0.25,8,0,0.3937,0.202240896,0.0722,0.106411201,0.2848,,,,,,,,,
0.02,81,0.0002,0.3478,0.168842472,0.0776,0.106330502,0.382,,,,,,,,,
0.19,76,0.0001,0.4377,0.258714175,0.0668,0.106183437,0.1914,,,,,,,,,
0.08,77,0,0.3445,0.166738105,0.0778,0.106095732,0.3888,,,,,,,,,
0.1,49,0,0.37,0.181996086,0.0744,0.105621806,0.3344,,,,,,,,,
0.41,1,0,0.3792,0.188659794,0.0732,0.105475504,0.3148,,,,,,,,,
0.14,64,0.0001,0.3585,0.173812817,0.0754,0.105175059,0.3584,,,,,,,,,
0.05,71,0.0005,0.3917,0.198664441,0.0714,0.105046344,0.288,,,,,,,,,
0.1,100,0,0.3611,0.175011699,0.0748,0.104805941,0.3526,,,,,,,,,
0.19,12,0.0154,0.4155,0.223675605,0.0684,0.104763363,0.2374,,,,,,,,,
0.11,34,0.0003,0.3579,0.17273146,0.075,0.104587924,0.3592,,,,,,,,,
0.07,88,0.0158,0.4067,0.212923077,0.0692,0.10445283,0.2558,,,,,,,,,
0.19,24,0.0006,0.3542,0.169836957,0.075,0.104051054,0.3666,,,,,,,,,
0.08,86,0.0158,0.3568,0.170955882,0.0744,0.10367893,0.3608,,,,,,,,,
0.23,26,0.0159,0.3833,0.18946248,0.0712,0.103503416,0.3046,,,,,,,,,
0.05,84,0.0001,0.3607,0.173158142,0.0738,0.103491796,0.3524,,,,,,,,,
0.21,10,0,0.3622,0.174077578,0.0736,0.10345797,0.3492,,,,,,,,,
0.14,87,0,0.5103,0.612200436,0.0562,0.102949258,0.0356,,,,,,,,,
0.12,69,0.0004,0.3901,0.194212577,0.0698,0.102692364,0.2896,,,,,,,,,
0.2,28,0.0003,0.4219,0.229007634,0.066,0.102468561,0.2222,,,,,,,,,
0.44,5,0,0.4698,0.333333333,0.0604,0.102268879,0.1208,,,,,,,,,
0.04,84,0.0004,0.3574,0.169294991,0.073,0.102012297,0.3582,,,,,,,,,
0.05,53,0,0.3604,0.171065033,0.0726,0.101937658,0.3518,,,,,,,,,
0.09,78,0,0.3929,0.195565662,0.0688,0.101790206,0.283,,,,,,,,,
0.08,89,0.0004,0.4359,0.249021143,0.0636,0.101322288,0.1918,,,,,,,,,
0.17,65,0.0158,0.3942,0.195977011,0.0682,0.101186944,0.2798,,,,,,,,,
0.11,46,0.005,0.4094,0.211464968,0.0664,0.101065449,0.2476,,,,,,,,,
0.22,6,0.0003,0.3835,0.186322025,0.0692,0.100918769,0.3022,,,,,,,,,
0.08,50,0.0003,0.3527,0.165075034,0.0726,0.10084734,0.3672,,,,,,,,,
0.24,45,0,0.3988,0.199881376,0.0674,0.100807658,0.2698,,,,,,,,,
0.27,23,0.0001,0.4197,0.223675155,0.065,0.100728343,0.2256,,,,,,,,,
0.17,26,0.0003,0.389,0.190635452,0.0684,0.100677068,0.2904,,,,,,,,,
0.13,87,0,0.3945,0.195262854,0.0676,0.100430842,0.2786,,,,,,,,,
0.01,83,0.0006,0.3672,0.173549656,0.0706,0.100369633,0.3362,,,,,,,,,
0.14,51,0,0.406,0.206616729,0.0662,0.100272645,0.2542,,,,,,,,,
0.22,9,0.0004,0.3746,0.178131417,0.0694,0.099884859,0.3202,,,,,,,,,
0.02,85,0.0003,0.3957,0.195563339,0.067,0.099806346,0.2756,,,,,,,,,
0.16,16,0,0.3585,0.167058824,0.071,0.099649123,0.354,,,,,,,,,
0.21,39,0,0.4703,0.331441544,0.0584,0.09930284,0.1178,,,,,,,,,
0.14,80,0.0003,0.3825,0.18328841,0.068,0.099197666,0.303,,,,,,,,,
0.24,15,0.0001,0.4285,0.233804914,0.0628,0.099006779,0.2058,,,,,,,,,
0.3,5,0.0004,0.4019,0.200366524,0.0656,0.098839837,0.2618,,,,,,,,,
0.09,63,0.0153,0.3927,0.191134139,0.0664,0.09856019,0.281,,,,,,,,,
0.18,45,0.0158,0.4054,0.203634085,0.065,0.098544572,0.2542,,,,,,,,,
0.13,39,0.0003,0.3559,0.164102564,0.0704,0.098530441,0.3586,,,,,,,,,
0.31,7,0.0004,0.4337,0.241217799,0.0618,0.098391976,0.1944,,,,,,,,,
0.07,58,0.0157,0.4416,0.255033557,0.0608,0.098191214,0.1776,,,,,,,,,
0.02,100,0,0.3967,0.19419775,0.0656,0.098071461,0.2722,,,,,,,,,
0.24,31,0,0.3729,0.174269605,0.068,0.097827651,0.3222,,,,,,,,,
0.07,87,0,0.4011,0.197183099,0.0644,0.097090306,0.2622,,,,,,,,,
0.09,73,0.0003,0.36,0.16442953,0.0686,0.096810612,0.3486,,,,,,,,,
0.11,89,0,0.4721,0.334519573,0.0564,0.096525757,0.1122,,,,,,,,,
0.09,85,0.0003,0.407,0.202304738,0.0632,0.0963121,0.2492,,,,,,,,,
0.21,21,0.0001,0.3893,0.184974388,0.065,0.096196537,0.2864,,,,,,,,,
0.37,35,0,0.5058,0.561965812,0.0526,0.09619605,0.041,,,,,,,,,
0.2,25,0.0159,0.3704,0.169724771,0.0666,0.095662166,0.3258,,,,,,,,,
0.32,34,0,0.4571,0.286141575,0.0574,0.095618857,0.1432,,,,,,,,,
0.15,59,0.0003,0.4322,0.234741784,0.06,0.095571838,0.1956,,,,,,,,,
0.1,50,0,0.3995,0.193410616,0.0634,0.09549631,0.2644,,,,,,,,,
0.26,44,0,0.3995,0.193036042,0.0632,0.095223746,0.2642,,,,,,,,,
0.35,4,0,0.4212,0.217765043,0.0608,0.095059412,0.2184,,,,,,,,,
0.09,82,0.0004,0.4679,0.317406143,0.0558,0.094914101,0.12,,,,,,,,,
0.2,38,0,0.4186,0.213380282,0.0606,0.094392523,0.2234,,,,,,,,,
0.17,41,0,0.4364,0.239770867,0.0586,0.094181935,0.1858,,,,,,,,,
0.2,11,0.0001,0.3938,0.186170213,0.063,0.094142259,0.2754,,,,,,,,,
0.19,29,0.0001,0.3896,0.182393556,0.0634,0.094093203,0.2842,,,,,,,,,
0.12,63,0,0.4506,0.267857143,0.057,0.093997361,0.1558,,,,,,,,,
0.18,38,0.0003,0.3526,0.155929038,0.0668,0.093531224,0.3616,,,,,,,,,
0.08,78,0.0005,0.4156,0.208160443,0.0602,0.09339125,0.229,,,,,,,,,
0.11,38,0.0004,0.3589,0.159343312,0.066,0.09333899,0.3482,,,,,,,,,
0.11,59,0,0.3957,0.186786787,0.0622,0.093323331,0.2708,,,,,,,,,
0.26,21,0.0001,0.4655,0.306397306,0.0546,0.092683755,0.1236,,,,,,,,,
0.13,58,0.0004,0.3676,0.163959391,0.0646,0.092682927,0.3294,,,,,,,,,
0.45,2,0,0.3536,0.155042413,0.0658,0.092389778,0.3586,,,,,,,,,
0.07,67,0,0.396,0.185610641,0.0614,0.092275323,0.2694,,,,,,,,,
0.44,1,0,0.4361,0.235294118,0.0568,0.091509586,0.1846,,,,,,,,,
0.12,41,0,0.39,0.179113186,0.0614,0.0914507,0.2814,,,,,,,,,
0.29,15,0,0.3975,0.185775598,0.0606,0.091388931,0.2656,,,,,,,,,
0.23,49,0,0.4002,0.187734668,0.06,0.090936647,0.2596,,,,,,,,,
0.11,50,0.0003,0.4164,0.205218618,0.0582,0.090682456,0.2254,,,,,,,,,
0.06,100,0.0003,0.356,0.154178674,0.0642,0.090652358,0.3522,,,,,,,,,
0.06,92,0.0004,0.366,0.160243408,0.0632,0.090648308,0.3312,,,,,,,,,
0.32,11,0,0.4814,0.367521368,0.0516,0.090494563,0.0888,,,,,,,,,
0.23,22,0,0.4348,0.231023102,0.056,0.0901481,0.1864,,,,,,,,,
0.09,68,0.0004,0.3557,0.152289157,0.0632,0.089328622,0.3518,,,,,,,,,
0.17,28,0,0.4188,0.206222865,0.057,0.089313695,0.2194,,,,,,,,,
0.11,47,0.0004,0.345,0.146441606,0.0642,0.089265851,0.3742,,,,,,,,,
0.35,15,0.0004,0.4057,0.190819672,0.0582,0.089195402,0.2468,,,,,,,,,
0.08,72,0.0003,0.4583,0.279365079,0.0528,0.08881413,0.1362,,,,,,,,,
0.13,51,0.0158,0.4562,0.273760331,0.053,0.088806971,0.1406,,,,,,,,,
0.17,17,0,0.3977,0.182100684,0.0586,0.088666969,0.2632,,,,,,,,,
0.14,95,0,0.5147,0.726153846,0.0472,0.088638498,0.0178,,,,,,,,,
0.25,18,0,0.464,0.295454545,0.052,0.088435374,0.124,,,,,,,,,
0.01,96,0,0.3524,0.149239544,0.0628,0.088400901,0.358,,,,,,,,,
0.21,25,0,0.4373,0.232280102,0.0544,0.08815427,0.1798,,,,,,,,,
0.07,83,0,0.3559,0.150412421,0.062,0.08780626,0.3502,,,,,,,,,
0.15,88,0,0.4203,0.205904059,0.0558,0.087804878,0.2152,,,,,,,,,
0.21,28,0.0004,0.4116,0.195172414,0.0566,0.087751938,0.2334,,,,,,,,,
0.15,47,0.0004,0.3543,0.149253731,0.062,0.087607743,0.3534,,,,,,,,,
0.18,13,0.0157,0.3959,0.178901912,0.058,0.08760006,0.2662,,,,,,,,,
0.07,96,0.0004,0.4013,0.183856502,0.0574,0.087486664,0.2548,,,,,,,,,
0.13,62,0.0188,0.3794,0.165,0.0594,0.087352941,0.3006,,,,,,,,,
0.14,48,0,0.4401,0.235657546,0.0534,0.087069949,0.1732,,,,,,,,,
0.37,18,0.0004,0.4775,0.34439834,0.0498,0.087017299,0.0948,,,,,,,,,
0.2,76,0,0.4451,0.245125348,0.0528,0.086884976,0.1626,,,,,,,,,
0.17,40,0,0.405,0.186261559,0.0564,0.086582745,0.2464,,,,,,,,,
0.16,73,0,0.4407,0.235975067,0.053,0.086558876,0.1716,,,,,,,,,
0.24,83,0,0.4174,0.200290276,0.0552,0.086547507,0.2204,,,,,,,,,
0.11,69,0,0.4235,0.208237986,0.0546,0.086515608,0.2076,,,,,,,,,
0.4,3,0,0.4147,0.196872779,0.0554,0.086467926,0.226,,,,,,,,,
0.17,30,0.0004,0.4124,0.194134078,0.0556,0.086442786,0.2308,,,,,,,,,
0.24,10,0,0.3821,0.165626773,0.0584,0.086352211,0.2942,,,,,,,,,
0.13,97,0,0.4009,0.181759794,0.0566,0.086319963,0.2548,,,,,,,,,
0.19,40,0,0.3987,0.179633144,0.0568,0.086309072,0.2594,,,,,,,,,
0.19,46,0.0189,0.4197,0.202812731,0.0548,0.086285624,0.2154,,,,,,,,,
0.2,36,0.0156,0.4188,0.201470588,0.0548,0.086163522,0.2172,,,,,,,,,
0.12,93,0.0004,0.423,0.207001522,0.0544,0.086157745,0.2084,,,,,,,,,
0.17,66,0.0004,0.4612,0.282997763,0.0506,0.085850017,0.1282,,,,,,,,,
0.27,20,0,0.465,0.294600939,0.0502,0.085782638,0.1202,,,,,,,,,
0.08,69,0.0002,0.3856,0.167054715,0.0574,0.085442096,0.2862,,,,,,,,,
0.08,85,0.0003,0.3961,0.17592015,0.0564,0.08541572,0.2642,,,,,,,,,
0.12,60,0,0.4536,0.261806982,0.051,0.085369936,0.1438,,,,,,,,,
0.29,5,0,0.4316,0.217821782,0.0528,0.08499678,0.1896,,,,,,,,,
0.11,60,0.0003,0.4599,0.277469478,0.05,0.084731401,0.1302,,,,,,,,,
0.21,24,0,0.4231,0.204911742,0.0534,0.084721561,0.2072,,,,,,,,,
0.23,18,0.0002,0.3992,0.177749361,0.0556,0.084704449,0.2572,,,,,,,,,
0.16,66,0.0141,0.4161,0.195794054,0.054,0.084652767,0.2218,,,,,,,,,
0.12,87,0.0004,0.4023,0.180510137,0.0552,0.084545872,0.2506,,,,,,,,,
0.19,82,0.0004,0.4189,0.198960653,0.0536,0.084449346,0.2158,,,,,,,,,
0.2,46,0.0004,0.4378,0.227192982,0.0518,0.084364821,0.1762,,,,,,,,,
0.16,35,0.0003,0.3959,0.174076393,0.0556,0.084280734,0.2638,,,,,,,,,
0.26,29,0,0.4256,0.20754717,0.0528,0.084183673,0.2016,,,,,,,,,
0.16,96,0,0.3965,0.174323474,0.0554,0.084079526,0.2624,,,,,,,,,
0.12,51,0,0.4747,0.327891156,0.0482,0.084045336,0.0988,,,,,,,,,
0.12,52,0,0.4586,0.272527473,0.0496,0.08392555,0.1324,,,,,,,,,
0.21,34,0.0004,0.4401,0.230423042,0.0512,0.083783342,0.171,,,,,,,,,
0.21,15,0,0.3897,0.167971102,0.0558,0.083771206,0.2764,,,,,,,,,
0.23,10,0,0.4488,0.247534517,0.0502,0.083471899,0.1526,,,,,,,,,
0.08,65,0.0035,0.3709,0.153515835,0.0572,0.083345476,0.3154,,,,,,,,,
0.11,44,0.0004,0.4052,0.181451613,0.054,0.08323058,0.2436,,,,,,,,,
0.22,32,0.0003,0.402,0.178055191,0.0542,0.083103343,0.2502,,,,,,,,,
0.25,32,0,0.3928,0.169543773,0.055,0.083056478,0.2694,,,,,,,,,
0.22,30,0,0.4368,0.223292469,0.051,0.083034842,0.1774,,,,,,,,,
0.1,66,0.0004,0.4073,0.183185236,0.0536,0.082933622,0.239,,,,,,,,,
0.06,73,0.0004,0.4707,0.30998703,0.0478,0.082827933,0.1064,,,,,,,,,
0.07,69,0.0001,0.4048,0.180107527,0.0536,0.082614057,0.244,,,,,,,,,
0.04,96,0.0001,0.3796,0.158342792,0.0558,0.082519965,0.2966,,,,,,,,,
0.12,54,0,0.4396,0.227436823,0.0504,0.082514735,0.1712,,,,,,,,,
0.12,71,0.0004,0.4125,0.188168211,0.0528,0.082461346,0.2278,,,,,,,,,
0.27,33,0,0.4028,0.177718833,0.0536,0.082360172,0.248,,,,,,,,,
0.23,19,0,0.4627,0.281871345,0.0482,0.082322801,0.1228,,,,,,,,,
0.13,43,0,0.4178,0.194196429,0.0522,0.082282472,0.2166,,,,,,,,,
0.14,98,0,0.411,0.186177715,0.0528,0.08226862,0.2308,,,,,,,,,
0.28,35,0,0.439,0.225719424,0.0502,0.082133508,0.1722,,,,,,,,,
0.12,100,0,0.3726,0.152671756,0.056,0.081943225,0.3108,,,,,,,,,
