self_radius,self_count,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate,,,,,,,,,
0.27,25,0.0024,0.4218,0.210798817,0.057,0.089735516,0.2134,,,,,,,,,
0.22,30,0.0018,0.3708,0.162133891,0.062,0.089699074,0.3204,,,,,,,,,
0.26,8,0.0021,0.3948,0.180437424,0.0594,0.089377069,0.2698,,,,,,,,,
0.09,73,0.0011,0.3903,0.17640118,0.0598,0.089320388,0.2792,,,,,,,,,
0.11,77,0.0002,0.4015,0.186505411,0.0586,0.089179729,0.2556,,,,,,,,,
0.15,93,0.0023,0.4377,0.234441603,0.055,0.089097683,0.1796,,,,,,,,,
0.21,30,0,0.3973,0.182043344,0.0588,0.088888889,0.2642,,,,,,,,,
0.09,72,0,0.3883,0.173963806,0.0596,0.088782958,0.283,,,,,,,,,
0.28,21,0,0.4184,0.204775687,0.0566,0.088686932,0.2198,,,,,,,,,
0.17,66,0,0.4426,0.242831541,0.0542,0.088620013,0.169,,,,,,,,,
0.12,92,0,0.3562,0.151647287,0.0626,0.088618347,0.3502,,,,,,,,,
0.06,86,0.0008,0.3539,0.149976042,0.0626,0.088330746,0.3548,,,,,,,,,
0.24,9,0,0.4521,0.262636274,0.053,0.088201032,0.1488,,,,,,,,,
0.1,54,0,0.4652,0.298611111,0.0516,0.087994543,0.1212,,,,,,,,,
0.06,90,0.0064,0.3652,0.156122449,0.0612,0.087931034,0.3308,,,,,,,,,
0.15,34,0,0.402,0.185089974,0.0576,0.08785845,0.2536,,,,,,,,,
0.08,81,0.0024,0.3497,0.147017379,0.0626,0.087810352,0.3632,,,,,,,,,
0.13,60,0.0007,0.422,0.208083832,0.0556,0.087752525,0.2116,,,,,,,,,
0.24,10,0,0.4047,0.187540984,0.0572,0.087662835,0.2478,,,,,,,,,
0.23,9,0.0022,0.4626,0.28988764,0.0516,0.087606112,0.1264,,,,,,,,,
0.46,3,0,0.4324,0.22295082,0.0544,0.087459807,0.1896,,,,,,,,,
0.25,25,0,0.4374,0.231099656,0.0538,0.087280986,0.179,,,,,,,,,
0.21,77,0,0.3953,0.177846154,0.0578,0.087245283,0.2672,,,,,,,,,
0.06,87,0.0024,0.3462,0.144310823,0.0624,0.087126501,0.37,,,,,,,,,
0.2,15,0.0008,0.4122,0.194289694,0.0558,0.086699814,0.2314,,,,,,,,,
0.14,62,0.0011,0.3552,0.148543689,0.0612,0.086685552,0.3508,,,,,,,,,
0.09,83,0.0021,0.4041,0.185160867,0.0564,0.086463284,0.2482,,,,,,,,,
0.09,84,0.0006,0.4861,0.3888,0.0486,0.0864,0.0764,,,,,,,,,
0.09,90,0.0024,0.403,0.183833116,0.0564,0.086317723,0.2504,,,,,,,,,
0.06,60,0,0.3634,0.151885831,0.0596,0.085607584,0.3328,,,,,,,,,
0.33,23,0,0.4589,0.275899673,0.0506,0.085516309,0.1328,,,,,,,,,
0.13,89,0,0.4232,0.205972435,0.0538,0.085315572,0.2074,,,,,,,,,
0.43,2,0.0024,0.4336,0.22147651,0.0528,0.085271318,0.1856,,,,,,,,,
0.12,82,0,0.4502,0.253465347,0.0512,0.085191348,0.1508,,,,,,,,,
0.19,42,0,0.4695,0.309136421,0.0494,0.085187101,0.1104,,,,,,,,,
0.19,53,0,0.4026,0.181699346,0.0556,0.085145482,0.2504,,,,,,,,,
0.12,81,0.0021,0.3978,0.17699115,0.056,0.085080523,0.2604,,,,,,,,,
0.19,21,0,0.3775,0.160288408,0.0578,0.084962517,0.3028,,,,,,,,,
0.17,83,0,0.4376,0.227748691,0.0522,0.08493329,0.177,,,,,,,,,
0.23,8,0.0005,0.405,0.183754993,0.0552,0.084896955,0.2452,,,,,,,,,
0.11,99,0,0.4598,0.277161863,0.05,0.084717045,0.1304,,,,,,,,,
0.19,37,0.0277,0.4179,0.197939662,0.0538,0.084604498,0.218,,,,,,,,,
0.29,7,0.0015,0.4241,0.206041828,0.0532,0.084565252,0.205,,,,,,,,,
0.11,46,0,0.4019,0.180039139,0.0552,0.084494107,0.2514,,,,,,,,,
0.1,67,0,0.3993,0.177450352,0.0554,0.084438348,0.2568,,,,,,,,,
0.21,7,0.0022,0.4508,0.253507014,0.0506,0.084361454,0.149,,,,,,,,,
0.05,81,0,0.3762,0.158388521,0.0574,0.084263065,0.305,,,,,,,,,
0.08,99,0.0024,0.3706,0.154380342,0.0578,0.08410943,0.3166,,,,,,,,,
0.18,45,0,0.4076,0.185286104,0.0544,0.08410637,0.2392,,,,,,,,,
0.17,29,0.0024,0.3618,0.148882114,0.0586,0.084098737,0.335,,,,,,,,,
0.1,53,0.0009,0.3983,0.175908222,0.0552,0.084031055,0.2586,,,,,,,,,
0.2,43,0,0.4349,0.221556886,0.0518,0.083968228,0.182,,,,,,,,,
0.27,7,0,0.4017,0.178967995,0.0548,0.083907518,0.2514,,,,,,,,,
0.14,54,0,0.4098,0.187239945,0.054,0.083824899,0.2344,,,,,,,,,
0.13,57,0,0.4272,0.209265176,0.0524,0.08381318,0.198,,,,,,,,,
0.07,98,0.0024,0.3985,0.17571885,0.055,0.083777609,0.258,,,,,,,,,
0.21,22,0,0.4165,0.194586686,0.0532,0.083555835,0.2202,,,,,,,,,
0.32,34,0,0.4369,0.223972003,0.0512,0.083346899,0.1774,,,,,,,,,
0.09,70,0.0024,0.4654,0.292067308,0.0486,0.083333333,0.1178,,,,,,,,,
0.3,15,0.0603,0.378,0.157687991,0.0562,0.082866411,0.3002,,,,,,,,,
0.27,27,0,0.3993,0.174531351,0.054,0.082480525,0.2554,,,,,,,,,
0.23,33,0,0.458,0.268211921,0.0486,0.082289197,0.1326,,,,,,,,,
0.12,64,0.0024,0.3977,0.172744722,0.054,0.082279445,0.2586,,,,,,,,,
0.22,19,0.0016,0.4283,0.20829943,0.0512,0.082196179,0.1946,,,,,,,,,
0.23,24,0.0007,0.4126,0.187857143,0.0526,0.0821875,0.2274,,,,,,,,,
0.17,38,0,0.4654,0.290048544,0.0478,0.082074176,0.117,,,,,,,,,
0.1,86,0,0.4518,0.252057613,0.049,0.082049565,0.1454,,,,,,,,,
0.14,92,0,0.385,0.161366313,0.0548,0.081815467,0.2848,,,,,,,,,
0.16,37,0,0.3845,0.160892543,0.0548,0.081754438,0.2858,,,,,,,,,
0.05,88,0.0021,0.4244,0.201892744,0.0512,0.081684748,0.2024,,,,,,,,,
0.18,91,0,0.4682,0.298734177,0.0472,0.081519862,0.1108,,,,,,,,,
0.07,80,0.0024,0.3659,0.147661587,0.0562,0.081413878,0.3244,,,,,,,,,
0.12,98,0,0.4221,0.198295895,0.0512,0.081386107,0.207,,,,,,,,,
0.07,93,0.002,0.3678,0.148404255,0.0558,0.081104651,0.3202,,,,,,,,,
0.11,70,0.0024,0.4061,0.179084074,0.0524,0.081076899,0.2402,,,,,,,,,
0.18,48,0,0.4739,0.32,0.0464,0.081048035,0.0986,,,,,,,,,
0.19,82,0,0.4239,0.200157604,0.0508,0.081033658,0.203,,,,,,,,,
0.25,19,0,0.4715,0.310252996,0.0466,0.081029386,0.1036,,,,,,,,,
0.15,70,0.0024,0.4362,0.218694885,0.0496,0.080860776,0.1772,,,,,,,,,
0.18,56,0,0.4265,0.203389831,0.0504,0.080782177,0.1974,,,,,,,,,
0.3,29,0,0.4056,0.178035471,0.0522,0.080729972,0.241,,,,,,,,,
0.19,45,0,0.4812,0.353582555,0.0454,0.080467919,0.083,,,,,,,,,
0.23,19,0.0024,0.4604,0.271889401,0.0472,0.080436264,0.1264,,,,,,,,,
0.11,52,0,0.4121,0.184493898,0.0514,0.080400438,0.2272,,,,,,,,,
0.05,55,0.0011,0.3953,0.167619048,0.0528,0.080304183,0.2622,,,,,,,,,
0.07,87,0.0024,0.3831,0.157586409,0.0538,0.080214701,0.2876,,,,,,,,,
0.12,59,0,0.4172,0.19011976,0.0508,0.080176768,0.2164,,,,,,,,,
0.11,39,0,0.3987,0.170461939,0.0524,0.080159094,0.255,,,,,,,,,
0.11,93,0,0.4294,0.206322795,0.0496,0.079974202,0.1908,,,,,,,,,
0.17,37,0,0.4469,0.237388724,0.048,0.079853602,0.1542,,,,,,,,,
0.41,3,0,0.4329,0.211024978,0.049,0.079532543,0.1832,,,,,,,,,
0.38,14,0,0.465,0.284482759,0.0462,0.079490709,0.1162,,,,,,,,,
0.3,16,0,0.3743,0.150250417,0.054,0.079446815,0.3054,,,,,,,,,
0.23,14,0.0065,0.4387,0.220601641,0.0484,0.079383303,0.171,,,,,,,,,
0.24,13,0,0.3991,0.169613621,0.0518,0.079362647,0.2536,,,,,,,,,
0.12,85,0.0014,0.4083,0.178245614,0.0508,0.079066148,0.2342,,,,,,,,,
0.13,40,0,0.3686,0.146012931,0.0542,0.079054842,0.317,,,,,,,,,
0.15,61,0.0024,0.3996,0.169301713,0.0514,0.078858546,0.2522,,,,,,,,,
0.07,69,0,0.3831,0.155568651,0.0528,0.078841272,0.2866,,,,,,,,,
0.25,35,0.0022,0.4201,0.191505792,0.0496,0.078792693,0.2094,,,,,,,,,
0.07,94,0,0.4311,0.206808511,0.0486,0.078704453,0.1864,,,,,,,,,
0.18,25,0.0024,0.3749,0.149186764,0.0532,0.078431373,0.3034,,,,,,,,,
0.18,58,0,0.4383,0.21826484,0.0478,0.078424938,0.1712,,,,,,,,,
0.11,96,0.0024,0.4382,0.218065693,0.0478,0.078412073,0.1714,,,,,,,,,
0.04,95,0,0.3951,0.164427383,0.0514,0.078317842,0.2612,,,,,,,,,
0.11,49,0,0.4418,0.224431818,0.0474,0.078269485,0.1638,,,,,,,,,
0.1,46,0.0024,0.4647,0.281288724,0.0454,0.078181505,0.116,,,,,,,,,
0.13,94,0,0.4269,0.199671323,0.0486,0.078172752,0.1948,,,,,,,,,
0.12,73,0.0024,0.3509,0.134737874,0.055,0.078113904,0.3532,,,,,,,,,
0.16,88,0,0.4519,0.245502646,0.0464,0.07804878,0.1426,,,,,,,,,
0.26,9,0,0.4624,0.273493976,0.0454,0.07787307,0.1206,,,,,,,,,
0.1,82,0,0.3744,0.147191011,0.0524,0.077286136,0.3036,,,,,,,,,
0.07,52,0.0024,0.4351,0.210526316,0.0472,0.077111583,0.177,,,,,,,,,
0.21,23,0,0.3923,0.159823121,0.0506,0.076864651,0.266,,,,,,,,,
0.33,31,0.0024,0.4306,0.202910959,0.0474,0.076848249,0.1862,,,,,,,,,
0.26,14,0,0.48,0.341772152,0.0432,0.076704545,0.0832,,,,,,,,,
0.23,7,0,0.4401,0.218250235,0.0464,0.076529771,0.1662,,,,,,,,,
0.28,30,0.0356,0.4594,0.262295082,0.0448,0.076528869,0.126,,,,,,,,,
0.06,83,0,0.3887,0.156269302,0.0506,0.076446593,0.2732,,,,,,,,,
0.15,67,0.0024,0.439,0.216014898,0.0464,0.076391176,0.1684,,,,,,,,,
0.23,30,0,0.4476,0.232653061,0.0456,0.076254181,0.1504,,,,,,,,,
0.22,40,0,0.4075,0.172682236,0.0488,0.076095431,0.2338,,,,,,,,,
0.12,57,0,0.3747,0.145444256,0.0514,0.075956849,0.302,,,,,,,,,
0.23,17,0.001,0.4467,0.229989868,0.0454,0.075830967,0.152,,,,,,,,,
0.21,12,0,0.4086,0.173104435,0.0484,0.07564864,0.2312,,,,,,,,,
0.11,79,0,0.4031,0.167467399,0.0488,0.075576893,0.2426,,,,,,,,,
0.06,80,0.0005,0.3784,0.147331787,0.0508,0.075550268,0.294,,,,,,,,,
0.07,82,0,0.41,0.174384949,0.0482,0.075524914,0.2282,,,,,,,,,
0.09,80,0,0.3994,0.163770053,0.049,0.075431034,0.2502,,,,,,,,,
0.24,39,0.0014,0.4497,0.235541535,0.0448,0.075281465,0.1454,,,,,,,,,
0.08,86,0,0.4313,0.201044386,0.0462,0.075134168,0.1836,,,,,,,,,
0.24,16,0,0.466,0.279792746,0.0432,0.074844075,0.1112,,,,,,,,,
0.23,83,0,0.4239,0.189894051,0.0466,0.074835394,0.1988,,,,,,,,,
0.11,55,0,0.4803,0.340356564,0.042,0.074773011,0.0814,,,,,,,,,
0.25,32,0,0.4094,0.172214182,0.0476,0.07458477,0.2288,,,,,,,,,
0.14,44,0.0018,0.4759,0.318250377,0.0422,0.074518806,0.0904,,,,,,,,,
0.09,66,0.0018,0.4145,0.177358491,0.047,0.0743083,0.218,,,,,,,,,
0.07,64,0.0024,0.4015,0.163822526,0.048,0.07424594,0.245,,,,,,,,,
0.19,56,0,0.4392,0.212121212,0.0448,0.073976222,0.1664,,,,,,,,,
0.09,96,0,0.4158,0.178134557,0.0466,0.073874445,0.215,,,,,,,,,
0.15,84,0,0.4104,0.172035139,0.047,0.07382972,0.2262,,,,,,,,,
0.15,64,0.0002,0.4505,0.234726688,0.0438,0.073824372,0.1428,,,,,,,,,
0.17,61,0,0.4252,0.189883914,0.0458,0.073799549,0.1954,,,,,,,,,
0.13,72,0.0011,0.4828,0.352739726,0.0412,0.073782235,0.0756,,,,,,,,,
0.11,82,0.0024,0.4723,0.301291248,0.042,0.073723012,0.0974,,,,,,,,,
0.04,84,0.0024,0.4006,0.161904762,0.0476,0.073570325,0.2464,,,,,,,,,
0.08,87,0.0024,0.3722,0.140202703,0.0498,0.073494687,0.3054,,,,,,,,,
0.44,2,0,0.4225,0.185725872,0.0458,0.073479865,0.2008,,,,,,,,,
0.1,45,0,0.435,0.204007286,0.0448,0.07346671,0.1748,,,,,,,,,
0.1,51,0,0.4349,0.203821656,0.0448,0.073454665,0.175,,,,,,,,,
0.35,5,0.0007,0.3987,0.159838818,0.0476,0.073354908,0.2502,,,,,,,,,
0.34,28,0,0.4321,0.198757764,0.0448,0.073118982,0.1806,,,,,,,,,
0.11,60,0.0009,0.4894,0.395669291,0.0402,0.072984749,0.0614,,,,,,,,,
0.27,38,0,0.4485,0.228661749,0.0434,0.072953438,0.1464,,,,,,,,,
0.12,65,0,0.3892,0.151133501,0.048,0.072859745,0.2696,,,,,,,,,
0.11,91,0.0024,0.4933,0.427956989,0.0398,0.072827081,0.0532,,,,,,,,,
0.11,87,0.0024,0.4315,0.197170645,0.0446,0.072745066,0.1816,,,,,,,,,
0.17,86,0,0.4336,0.200361011,0.0444,0.072691552,0.1772,,,,,,,,,
0.11,68,0,0.4334,0.2,0.0444,0.072667758,0.1776,,,,,,,,,
0.14,53,0.0024,0.4353,0.202938476,0.0442,0.072589916,0.1736,,,,,,,,,
0.21,43,0,0.4989,0.486352357,0.0392,0.072552286,0.0414,,,,,,,,,
0.15,94,0,0.4086,0.167877907,0.0462,0.072459222,0.229,,,,,,,,,
0.19,78,0.0024,0.4079,0.1670282,0.0462,0.072379759,0.2304,,,,,,,,,
0.11,89,0,0.4154,0.175115207,0.0456,0.072357982,0.2148,,,,,,,,,
0.21,99,0,0.4697,0.288111888,0.0412,0.072090989,0.1018,,,,,,,,,
0.13,76,0,0.4499,0.229773463,0.0426,0.071874473,0.1428,,,,,,,,,
0.14,47,0.0015,0.4548,0.241418764,0.0422,0.071842016,0.1326,,,,,,,,,
0.08,44,0.0009,0.4517,0.233737596,0.0424,0.071779245,0.139,,,,,,,,,
0.1,62,0.002,0.4406,0.210526316,0.0432,0.071689346,0.162,,,,,,,,,
0.43,5,0.0024,0.4894,0.393574297,0.0392,0.071298654,0.0604,,,,,,,,,
0.17,43,0,0.4443,0.216683622,0.0426,0.071201738,0.154,,,,,,,,,
0.24,45,0,0.4664,0.274193548,0.0408,0.071030641,0.108,,,,,,,,,
0.22,97,0,0.5052,0.579754601,0.0378,0.070972587,0.0274,,,,,,,,,
0.19,39,0.0016,0.4475,0.22280887,0.0422,0.070960148,0.1472,,,,,,,,,
0.18,64,0,0.3799,0.141063957,0.0472,0.070732804,0.2874,,,,,,,,,
0.16,82,0.0064,0.4847,0.359633028,0.0392,0.070694319,0.0698,,,,,,,,,
0.12,75,0,0.4258,0.185059423,0.0436,0.070573001,0.192,,,,,,,,,
0.26,7,0,0.3757,0.13803145,0.0474,0.070567218,0.296,,,,,,,,,
0.1,66,0,0.4362,0.200750469,0.0428,0.070557204,0.1704,,,,,,,,,
0.23,13,0,0.4424,0.211422846,0.0422,0.070356786,0.1574,,,,,,,,,
0.37,3,0.0007,0.4734,0.299698795,0.0398,0.070268362,0.093,,,,,,,,,
0.1,91,0.0011,0.3885,0.146480659,0.0462,0.070244792,0.2692,,,,,,,,,
0.33,16,0,0.4886,0.386,0.0386,0.070181818,0.0614,,,,,,,,,
0.38,4,0.0022,0.4619,0.25794155,0.0406,0.070157249,0.1168,,,,,,,,,
0.24,22,0,0.4243,0.182199832,0.0434,0.070101761,0.1948,,,,,,,,,
0.12,99,0,0.422,0.178747941,0.0434,0.069842292,0.1994,,,,,,,,,
0.19,48,0,0.4859,0.366223909,0.0386,0.069838972,0.0668,,,,,,,,,
0.25,20,0,0.4216,0.17816092,0.0434,0.069797362,0.2002,,,,,,,,,
0.24,21,0,0.456,0.240566038,0.0408,0.069767442,0.1288,,,,,,,,,
0.29,31,0.0021,0.474,0.301223242,0.0394,0.069685179,0.0914,,,,,,,,,
0.13,45,0.0024,0.3777,0.137522229,0.0464,0.069388365,0.291,,,,,,,,,
0.17,92,0,0.4218,0.177392739,0.043,0.069220863,0.1994,,,,,,,,,
0.28,24,0.0378,0.466,0.269021739,0.0396,0.069037657,0.1076,,,,,,,,,
0.14,58,0.0024,0.4437,0.211282051,0.0412,0.068953975,0.1538,,,,,,,,,
0.17,25,0.0024,0.4003,0.154059681,0.0444,0.068933395,0.2438,,,,,,,,,
0.17,99,0.0003,0.4838,0.351102941,0.0382,0.068903319,0.0706,,,,,,,,,
0.14,78,0,0.4855,0.361904762,0.038,0.068778281,0.067,,,,,,,,,
0.15,60,0,0.4206,0.174590164,0.0426,0.068488746,0.2014,,,,,,,,,
0.19,24,0,0.4446,0.212058212,0.0408,0.068433412,0.1516,,,,,,,,,
0.18,85,0,0.4557,0.236623068,0.0398,0.068139017,0.1284,,,,,,,,,
0.25,27,0,0.4249,0.179333903,0.042,0.068060282,0.1922,,,,,,,,,
0.16,60,0,0.4327,0.190432383,0.0414,0.0680138,0.176,,,,,,,,,
0.29,42,0,0.4518,0.22675737,0.04,0.06800408,0.1364,,,,,,,,,
0.17,64,0.0024,0.4243,0.178419711,0.042,0.067994172,0.1934,,,,,,,,,
0.16,96,0.0001,0.4209,0.173948887,0.0422,0.067922099,0.2004,,,,,,,,,
0.38,3,0.0002,0.4397,0.201780415,0.0408,0.067875561,0.1614,,,,,,,,,
0.16,66,0,0.4687,0.276108727,0.0386,0.067731181,0.1012,,,,,,,,,
0.15,72,0.0166,0.4494,0.220750552,0.04,0.067727735,0.1412,,,,,,,,,
0.11,67,0,0.4285,0.183348096,0.0414,0.067547724,0.1844,,,,,,,,,
0.09,95,0,0.4255,0.1791559,0.0416,0.067521506,0.1906,,,,,,,,,
0.33,8,0,0.4834,0.346296296,0.0374,0.067509025,0.0706,,,,,,,,,
0.18,59,0,0.4276,0.181898067,0.0414,0.06744868,0.1862,,,,,,,,,
0.1,57,0.0024,0.416,0.167194929,0.0422,0.06739061,0.2102,,,,,,,,,
0.11,94,0.0035,0.363,0.12568306,0.046,0.067349927,0.32,,,,,,,,,
0.26,41,0,0.4339,0.190832554,0.0408,0.067226891,0.173,,,,,,,,,
0.17,63,0.0014,0.4866,0.367063492,0.037,0.067223837,0.0638,,,,,,,,,
0.12,97,0.0009,0.4033,0.153901217,0.043,0.067219009,0.2364,,,,,,,,,
0.14,60,0.0015,0.4725,0.290076336,0.038,0.067197171,0.093,,,,,,,,,
0.15,89,0.0015,0.4441,0.208550574,0.04,0.067125357,0.1518,,,,,,,,,
0.17,44,0.0009,0.4206,0.171900826,0.0416,0.066988728,0.2004,,,,,,,,,
0.28,22,0,0.4561,0.23522316,0.039,0.066906845,0.1268,,,,,,,,,
0.13,59,0,0.4672,0.269014085,0.0382,0.066900175,0.1038,,,,,,,,,
0.42,5,0,0.4703,0.28,0.0378,0.06660793,0.0972,,,,,,,,,
0.09,89,0,0.355,0.120418848,0.046,0.066570188,0.336,,,,,,,,,
0.19,29,0.0006,0.3738,0.130562061,0.0446,0.066487776,0.297,,,,,,,,,
0.12,78,0,0.4888,0.382352941,0.0364,0.066471877,0.0588,,,,,,,,,
0.2,52,0.0001,0.4156,0.165079365,0.0416,0.066453674,0.2104,,,,,,,,,
0.25,15,0.0392,0.4961,0.450881612,0.0358,0.066333148,0.0436,,,,,,,,,
0.19,43,0,0.4808,0.328571429,0.0368,0.06618705,0.0752,,,,,,,,,
0.14,96,0.0015,0.4836,0.345283019,0.0366,0.066184448,0.0694,,,,,,,,,
0.17,87,0,0.4684,0.271676301,0.0376,0.066057625,0.1008,,,,,,,,,
0.25,14,0,0.4371,0.193768257,0.0398,0.066036171,0.1656,,,,,,,,,
0.27,9,0,0.4188,0.167757774,0.041,0.065895211,0.2034,,,,,,,,,
0.12,54,0,0.3754,0.130486358,0.044,0.065809153,0.2932,,,,,,,,,
0.43,35,0,0.5029,0.54517134,0.035,0.06577711,0.0292,,,,,,,,,
0.21,49,0,0.4397,0.197592778,0.0394,0.065699516,0.16,,,,,,,,,
0.17,46,0.0024,0.4072,0.154761905,0.0416,0.06557377,0.2272,,,,,,,,,
0.49,1,0.0006,0.4096,0.157056146,0.0414,0.065527066,0.2222,,,,,,,,,
0.19,76,0,0.4063,0.153732446,0.0416,0.065480875,0.229,,,,,,,,,
0.25,21,0,0.4433,0.203761755,0.039,0.065469196,0.1524,,,,,,,,,
0.16,39,0.0024,0.4817,0.332110092,0.0362,0.06528404,0.0728,,,,,,,,,
0.3,42,0,0.449,0.214765101,0.0384,0.065151001,0.1404,,,,,,,,,
0.28,25,0,0.4518,0.221064815,0.0382,0.065143247,0.1346,,,,,,,,,
0.22,75,0,0.4564,0.232186732,0.0378,0.06501548,0.125,,,,,,,,,
0.16,63,0,0.4878,0.372384937,0.0356,0.064987222,0.06,,,,,,,,,
0.24,7,0,0.4321,0.18359739,0.0394,0.064877326,0.1752,,,,,,,,,
0.2,29,0.0007,0.4113,0.157528958,0.0408,0.064813344,0.2182,,,,,,,,,
0.15,68,0.0005,0.4396,0.195564516,0.0388,0.064753004,0.1596,,,,,,,,,
0.2,70,0,0.4941,0.427872861,0.035,0.06470697,0.0468,,,,,,,,,
0.12,76,0,0.4384,0.193227092,0.0388,0.064623584,0.162,,,,,,,,,
0.2,46,0,0.4123,0.158222915,0.0406,0.064618813,0.216,,,,,,,,,
0.12,91,0,0.4207,0.167644593,0.04,0.064589052,0.1986,,,,,,,,,
0.17,91,0.0007,0.4437,0.202745512,0.0384,0.064570372,0.151,,,,,,,,,
0.31,40,0,0.4983,0.476584022,0.0346,0.064516129,0.038,,,,,,,,,
0.11,83,0.0005,0.4428,0.20083682,0.0384,0.064472801,0.1528,,,,,,,,,
0.21,29,0,0.4532,0.222748815,0.0376,0.064339493,0.1312,,,,,,,,,
0.11,100,0,0.4453,0.204962244,0.038,0.064113379,0.1474,,,,,,,,,
0.15,47,0,0.4561,0.229346486,0.0372,0.06401652,0.125,,,,,,,,,
0.21,57,0,0.4648,0.254874652,0.0366,0.064008395,0.107,,,,,,,,,
0.29,27,0,0.3945,0.140912185,0.0414,0.063997527,0.2524,,,,,,,,,
0.23,64,0,0.4791,0.315044248,0.0356,0.063971249,0.0774,,,,,,,,,
0.06,98,0.0014,0.3854,0.134099617,0.042,0.063965885,0.2712,,,,,,,,,
0.27,41,0,0.4307,0.17946346,0.0388,0.063805295,0.1774,,,,,,,,,
0.25,23,0,0.488,0.371794872,0.0348,0.063643014,0.0588,,,,,,,,,
0.17,51,0.0024,0.4049,0.149077491,0.0404,0.063571991,0.2306,,,,,,,,,
0.17,65,0,0.4985,0.478873239,0.034,0.063492063,0.037,,,,,,,,,
0.28,35,0,0.4503,0.214039125,0.0372,0.063383881,0.1366,,,,,,,,,
0.13,78,0.0024,0.4306,0.178107607,0.0384,0.063178677,0.1772,,,,,,,,,
0.07,54,0,0.4271,0.17309417,0.0386,0.063123467,0.1844,,,,,,,,,
0.06,88,0,0.4083,0.151330798,0.0398,0.063024545,0.2232,,,,,,,,,
0.16,51,0,0.4795,0.315315315,0.035,0.063006301,0.076,,,,,,,,,
0.22,50,0,0.4998,0.49704142,0.0336,0.062944923,0.034,,,,,,,,,
0.32,16,0,0.4844,0.344621514,0.0346,0.062886223,0.0658,,,,,,,,,
0.18,49,0.0024,0.4873,0.365180467,0.0344,0.062876988,0.0598,,,,,,,,,
0.29,36,0,0.4035,0.146520147,0.04,0.062843676,0.233,,,,,,,,,
0.16,9,0.0031,0.4005,0.143879742,0.0402,0.062841957,0.2392,,,,,,,,,
0.27,33,0,0.4926,0.410628019,0.034,0.062800148,0.0488,,,,,,,,,
0.3,6,0,0.4473,0.206243032,0.037,0.062743768,0.1424,,,,,,,,,
0.25,49,0.0024,0.4524,0.217339667,0.0366,0.062649777,0.1318,,,,,,,,,
0.37,6,0,0.4422,0.195147679,0.037,0.062205783,0.1526,,,,,,,,,
0.26,13,0,0.4444,0.199134199,0.0368,0.062120189,0.148,,,,,,,,,
0.12,88,0,0.4044,0.145925926,0.0394,0.062047244,0.2306,,,,,,,,,
0.3,19,0.0024,0.4375,0.186559679,0.0372,0.062031016,0.1622,,,,,,,,,
0.13,53,0,0.3981,0.140437544,0.0398,0.062022752,0.2436,,,,,,,,,
0.13,65,0,0.4339,0.180676329,0.0374,0.061971831,0.1696,,,,,,,,,
0.19,85,0,0.4542,0.2200489,0.036,0.061876934,0.1276,,,,,,,,,
0.21,73,0,0.4546,0.22044335,0.0358,0.061596696,0.1266,,,,,,,,,
0.22,18,0,0.4485,0.206385405,0.0362,0.061596052,0.1392,,,,,,,,,
0.28,33,0,0.4788,0.30866426,0.0342,0.061577242,0.0766,,,,,,,,,
0.28,10,0.0024,0.3805,0.126795753,0.0406,0.061505832,0.2796,,,,,,,,,
0.23,41,0.0008,0.4319,0.176638177,0.0372,0.061457129,0.1734,,,,,,,,,
0.15,53,0.0016,0.4184,0.158862876,0.038,0.06132989,0.2012,,,,,,,,,
0.14,52,0,0.4357,0.181998022,0.0368,0.061221095,0.1654,,,,,,,,,
0.17,67,0,0.4472,0.202702703,0.036,0.061141304,0.1416,,,,,,,,,
0.22,9,0,0.4194,0.159628378,0.0378,0.061125485,0.199,,,,,,,,,
0.16,67,0.0007,0.4393,0.187435633,0.0364,0.060961313,0.1578,,,,,,,,,
0.45,25,0.006,0.4916,0.398550725,0.033,0.060953085,0.0498,,,,,,,,,
0.13,92,0,0.4452,0.197571744,0.0358,0.060616322,0.1454,,,,,,,,,
0.25,56,0,0.491,0.392344498,0.0328,0.060538944,0.0508,,,,,,,,,
0.19,50,0,0.4906,0.388625592,0.0328,0.060494283,0.0516,,,,,,,,,
0.14,86,0,0.4603,0.232839838,0.0346,0.060247258,0.114,,,,,,,,,
0.17,89,0,0.4695,0.263565891,0.034,0.060230292,0.095,,,,,,,,,
0.17,73,0,0.4528,0.212895377,0.035,0.060116798,0.1294,,,,,,,,,
0.18,89,0.0059,0.4918,0.399014778,0.0324,0.059933407,0.0488,,,,,,,,,
0.24,18,0,0.4881,0.366292135,0.0326,0.059871442,0.0564,,,,,,,,,
0.19,96,0,0.5027,0.546712803,0.0316,0.059746644,0.0262,,,,,,,,,
0.3,7,0.0018,0.4724,0.273770492,0.0334,0.059536542,0.0886,,,,,,,,,
0.16,98,0.0024,0.4601,0.230040595,0.034,0.059243771,0.1138,,,,,,,,,
0.14,69,0.0019,0.4781,0.299817185,0.0328,0.059131062,0.0766,,,,,,,,,
0.07,96,0,0.4564,0.219072165,0.034,0.058864266,0.1212,,,,,,,,,
0.12,50,0.0014,0.4435,0.190580504,0.0348,0.058853374,0.1478,,,,,,,,,
0.18,62,0,0.4914,0.393034826,0.0316,0.058496853,0.0488,,,,,,,,,
