threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
0.86,0.018704537,0.7875,0.956494125,0.6024,0.739231808,0.0274
0.87,0.018011777,0.7874,0.956770502,0.602,0.739013013,0.0272
0.88,0.018011777,0.7873,0.956756757,0.6018,0.738858195,0.0272
0.89,0.017665397,0.7873,0.957047407,0.6016,0.738794056,0.027
0.9,0.017665397,0.7873,0.957047407,0.6016,0.738794056,0.027
0.91,0.017319016,0.7872,0.957324841,0.6012,0.738574939,0.0268
0.92,0.016626256,0.7871,0.957602805,0.6008,0.738355659,0.0266
0.93,0.016626256,0.7869,0.957575758,0.6004,0.738045482,0.0266
0.94,0.016279876,0.7867,0.957548675,0.6,0.737735153,0.0266
0.95,0.015933495,0.7867,0.957548675,0.6,0.737735153,0.0266
0.96,0.015933495,0.7866,0.957535121,0.5998,0.737579931,0.0266
0.97,0.015240734,0.7866,0.957535121,0.5998,0.737579931,0.0266
0.98,0.015240734,0.7866,0.957827476,0.5996,0.737515375,0.0264
0.99,0.014894354,0.7864,0.957800512,0.5992,0.737204724,0.0264
1,0.014547974,0.7863,0.957787016,0.599,0.737049342,0.0264
