threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
0.86,0.11940298,0.8007,0.959083969,0.6282,0.759154079,0.0268
0.88,0.11940298,0.8005,0.959339651,0.6276,0.758795793,0.0266
0.89,0.11940298,0.8003,0.959314775,0.6272,0.758495586,0.0266
0.9,0.11940298,0.7996,0.959227468,0.6258,0.757443718,0.0266
0.91,0.11940298,0.7994,0.959202454,0.6254,0.757142857,0.0266
0.92,0.11940298,0.7993,0.959189936,0.6252,0.756992372,0.0266
0.93,0.11940298,0.7993,0.959189936,0.6252,0.756992372,0.0266
0.94,0.11940298,0.7992,0.959177409,0.625,0.75684185,0.0266
0.95,0.11940298,0.7991,0.959164876,0.6248,0.756691292,0.0266
0.96,0.11940298,0.7989,0.959139785,0.6244,0.756390067,0.0266
0.97,0.11940298,0.7987,0.959114663,0.624,0.756088695,0.0266
0.98,0.11940298,0.7987,0.959114663,0.624,0.756088695,0.0266
0.99,0.11940298,0.7983,0.959064327,0.6232,0.755485513,0.0266
1,0.11940298,0.798,0.959026494,0.6226,0.755032743,0.0266
