threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
0.86,0.5556449,0.7425,0.9388346,0.5188,0.668298338,0.0338
0.87,0.55484045,0.7421,0.938745922,0.518,0.667611806,0.0338
0.88,0.55376774,0.7416,0.938634713,0.517,0.666752644,0.0338
0.89,0.55242693,0.7412,0.938545455,0.5162,0.666064516,0.0338
0.9,0.5517565,0.7412,0.939184268,0.5158,0.665892073,0.0334
0.91,0.5502816,0.7407,0.939393939,0.5146,0.664943791,0.0332
0.92,0.5494771,0.7402,0.939283102,0.5136,0.664080683,0.0332
0.93,0.5485385,0.7399,0.939216404,0.513,0.663562282,0.0332
0.94,0.54773396,0.7394,0.939104916,0.512,0.662697385,0.0332
0.95,0.5469295,0.7387,0.938948143,0.5106,0.661484648,0.0332
0.96,0.546125,0.7383,0.938858195,0.5098,0.660790668,0.0332
0.98,0.5441137,0.7382,0.939807976,0.509,0.66035288,0.0326
0.97,0.54438186,0.738,0.939114391,0.509,0.660181582,0.033
0.99,0.5426388,0.7378,0.939718935,0.5082,0.659657321,0.0326
1,0.5415661,0.7376,0.939674315,0.5078,0.65930927,0.0326
