threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate,,,,,,,,,
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate,,,,,,,,,
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate,,,,,,,,,
-2.19,0.0007,0.5308,0.52247519,0.716,0.604117449,0.6544,,,,,,,,,
-2.88,0.2408,0.472,0.483205374,0.8056,0.604079184,0.8616,,,,,,,,,
-2.89,0.2408,0.4716,0.482977703,0.8058,0.603957428,0.8626,,,,,,,,,
-1.96,0.0006,0.5359,0.52672324,0.7076,0.60390885,0.6358,,,,,,,,,
-1.99,0.0006,0.5357,0.526558548,0.7078,0.60387339,0.6364,,,,,,,,,
-1.98,0.0006,0.5356,0.526488095,0.7076,0.603754266,0.6364,,,,,,,,,
-1.97,0.0006,0.5356,0.526488095,0.7076,0.603754266,0.6364,,,,,,,,,
-2.01,0.0007,0.5351,0.526073392,0.7082,0.603699599,0.638,,,,,,,,,
-2,0.0006,0.5352,0.526159334,0.708,0.603683492,0.6376,,,,,,,,,
-2.9,0.2408,0.4708,0.48251497,0.8058,0.603595506,0.8642,,,,,,,,,
-2.18,0.0007,0.5305,0.522285547,0.7148,0.603563286,0.6538,,,,,,,,,
-1.95,0.0006,0.5359,0.526771066,0.7064,0.603502777,0.6346,,,,,,,,,
-2.34,0.0007,0.5257,0.518459991,0.7218,0.603461249,0.6704,,,,,,,,,
-2.17,0.0007,0.5305,0.522298582,0.7144,0.603429344,0.6534,,,,,,,,,
-2.02,0.0007,0.5345,0.525604869,0.7082,0.603390986,0.6392,,,,,,,,,
-2.91,0.2408,0.4702,0.482168502,0.8058,0.603324349,0.8654,,,,,,,,,
-2.03,0.0007,0.5341,0.525277984,0.7086,0.603320562,0.6404,,,,,,,,,
-2.16,0.0007,0.5306,0.522394614,0.7138,0.603279243,0.6526,,,,,,,,,
-2.92,0.2408,0.47,0.482053123,0.8058,0.603234017,0.8658,,,,,,,,,
-1.91,0.0006,0.5361,0.526984602,0.705,0.603131149,0.6328,,,,,,,,,
-1.9,0.0006,0.5361,0.526984602,0.705,0.603131149,0.6328,,,,,,,,,
-1.94,0.0006,0.5356,0.526575097,0.7054,0.603009061,0.6342,,,,,,,,,
-1.92,0.0006,0.5358,0.526748356,0.705,0.602976394,0.6334,,,,,,,,,
-2.93,0.2409,0.4694,0.481707317,0.8058,0.602963185,0.867,,,,,,,,,
-2.15,0.0007,0.5306,0.522427441,0.7128,0.602943664,0.6516,,,,,,,,,
-1.93,0.0006,0.5357,0.526669655,0.705,0.602924827,0.6336,,,,,,,,,
-2.04,0.0007,0.5333,0.524655709,0.7086,0.602909895,0.642,,,,,,,,,
-2.14,0.0007,0.5308,0.522600528,0.7122,0.602844083,0.6506,,,,,,,,,
-2.94,0.2409,0.4691,0.4815346,0.8058,0.60282786,0.8676,,,,,,,,,
-2.95,0.241,0.4689,0.481419524,0.8058,0.602737677,0.868,,,,,,,,,
-2.13,0.0007,0.5308,0.522613803,0.7118,0.602709568,0.6502,,,,,,,,,
-2.05,0.0007,0.5322,0.523774365,0.7094,0.602616378,0.645,,,,,,,,,
-2.09,0.0007,0.5314,0.52311543,0.7106,0.60261194,0.6478,,,,,,,,,
-2.96,0.241,0.4683,0.481079145,0.806,0.602526725,0.8694,,,,,,,,,
-2.1,0.0007,0.5311,0.52287774,0.7108,0.602526066,0.6486,,,,,,,,,
-2.12,0.0007,0.5307,0.522550316,0.7114,0.602523926,0.65,,,,,,,,,
-2.08,0.0007,0.5314,0.523135868,0.71,0.602409639,0.6472,,,,,,,,,
-2.07,0.0007,0.5315,0.523219814,0.7098,0.602393278,0.6468,,,,,,,,,
-2.11,0.0007,0.5307,0.522563575,0.711,0.602389223,0.6496,,,,,,,,,
-2.06,0.0007,0.5314,0.523149513,0.7096,0.602274656,0.6468,,,,,,,,,
-2.35,0.0007,0.5211,0.515056372,0.7218,0.60114933,0.6796,,,,,,,,,
-2.36,0.0007,0.52,0.514224751,0.723,0.600997506,0.683,,,,,,,,,
-2.37,0.0007,0.5162,0.511460102,0.723,0.599105071,0.6906,,,,,,,,,
-2.38,0.0008,0.516,0.511312217,0.7232,0.599072233,0.6912,,,,,,,,,
-2.39,0.0008,0.5159,0.511239926,0.7232,0.599022612,0.6914,,,,,,,,,
-2.4,0.0008,0.5137,0.509651966,0.7234,0.597999504,0.696,,,,,,,,,
-2.41,0.0008,0.5132,0.509290541,0.7236,0.597818903,0.6972,,,,,,,,,
-2.42,0.0008,0.5131,0.50921886,0.7236,0.597769517,0.6974,,,,,,,,,
-2.43,0.0008,0.5129,0.509075559,0.7236,0.597670769,0.6978,,,,,,,,,
-2.45,0.0008,0.5078,0.50542722,0.7264,0.596093878,0.7108,,,,,,,,,
-2.44,0.0008,0.5078,0.50542722,0.7264,0.596093878,0.7108,,,,,,,,,
-2.46,0.0008,0.5077,0.505356894,0.7264,0.596044966,0.711,,,,,,,,,
-2.47,0.0008,0.504,0.502768549,0.7264,0.594240838,0.7184,,,,,,,,,
-2.48,0.0009,0.5035,0.502420805,0.7264,0.593997874,0.7194,,,,,,,,,
-2.49,0.0009,0.5031,0.502142956,0.7264,0.593803646,0.7202,,,,,,,,,
-2.5,0.0009,0.5027,0.501865414,0.7264,0.593609545,0.721,,,,,,,,,
-2.51,0.0009,0.5023,0.501588178,0.7264,0.593415571,0.7218,,,,,,,,,
-2.52,0.0009,0.5021,0.501449275,0.7266,0.593385055,0.7224,,,,,,,,,
-2.54,0.0009,0.5011,0.50075768,0.727,0.59303369,0.7248,,,,,,,,,
-2.53,0.0009,0.5012,0.50082713,0.7266,0.592949241,0.7242,,,,,,,,,
-2.55,0.0009,0.5007,0.500481895,0.727,0.592840251,0.7256,,,,,,,,,
-2.56,0.0009,0.4923,0.494761192,0.7272,0.588873593,0.7426,,,,,,,,,
-2.57,0.0009,0.4918,0.494424803,0.7272,0.58863526,0.7436,,,,,,,,,
-2.58,0.0009,0.4906,0.493619332,0.7272,0.588064047,0.746,,,,,,,,,
-2.97,0.2411,0.4346,0.462474179,0.806,0.587720578,0.9368,,,,,,,,,
-2.59,0.0009,0.4898,0.493083808,0.7272,0.587683853,0.7476,,,,,,,,,
-2.6,0.0009,0.4895,0.492883286,0.7272,0.587541407,0.7482,,,,,,,,,
-2.61,0.0009,0.4893,0.492749695,0.7272,0.587446482,0.7486,,,,,,,,,
-2.98,0.2411,0.4338,0.462049989,0.806,0.587377933,0.9384,,,,,,,,,
-2.62,0.0009,0.4887,0.492349357,0.7272,0.587161889,0.7498,,,,,,,,,
-2.63,0.0009,0.4885,0.492218162,0.7274,0.587133748,0.7504,,,,,,,,,
-2.64,0.0009,0.4883,0.492084968,0.7274,0.58703898,0.7508,,,,,,,,,
-2.65,0.0009,0.4876,0.491623885,0.7278,0.586840832,0.7526,,,,,,,,,
-2.67,0.0009,0.4865,0.490899285,0.7282,0.586454055,0.7552,,,,,,,,,
-2.66,0.0009,0.4865,0.490894375,0.7278,0.586320793,0.7548,,,,,,,,,
-2.7,0.0009,0.4855,0.490251445,0.7292,0.586315028,0.7582,,,,,,,,,
-2.71,0.0009,0.4852,0.490056436,0.7294,0.586240154,0.759,,,,,,,,,
-2.69,0.0009,0.4856,0.490309556,0.7286,0.58616251,0.7574,,,,,,,,,
-2.68,0.0009,0.4857,0.490372964,0.7284,0.586143076,0.757,,,,,,,,,
-0.02,0.7583,0.6955,0.915427114,0.4308,0.585883313,0.0398,,,,,,,,,
-0.01,0.7583,0.6955,0.915427114,0.4308,0.585883313,0.0398,,,,,,,,,
8.88E-16,0.7583,0.6955,0.915427114,0.4308,0.585883313,0.0398,,,,,,,,,
0.01,0.7583,0.6955,0.915427114,0.4308,0.585883313,0.0398,,,,,,,,,
