threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
0.55,0.489418,0.8134,0.840356212,0.7738,0.805705956,0.147
0.56,0.489418,0.813,0.840958606,0.772,0.805005214,0.146
0.57,0.489418,0.8131,0.841886875,0.771,0.804885687,0.1448
0.58,0.489418,0.8129,0.842266462,0.77,0.804513635,0.1442
0.59,0.489418,0.8127,0.842497262,0.7692,0.804181913,0.1438
0.6,0.489418,0.8124,0.842844601,0.768,0.80368355,0.1432
0.61,0.489418,0.812,0.842857143,0.767,0.803141361,0.143
0.62,0.489418,0.812,0.843763773,0.7658,0.802893688,0.1418
0.63,0.489418,0.8111,0.844213322,0.763,0.801554785,0.1408
0.64,0.489418,0.8105,0.844770153,0.7608,0.800589288,0.1398
0.65,0.489418,0.8104,0.845965225,0.759,0.800126502,0.1382
0.66,0.489418,0.8103,0.846703911,0.7578,0.799788918,0.1372
0.67,0.489418,0.8099,0.84718799,0.7562,0.799112332,0.1364
0.68,0.489418,0.8101,0.848505282,0.755,0.799026352,0.1348
0.69,0.489418,0.8097,0.849154453,0.7532,0.798304187,0.1338
0.7,0.489418,0.8094,0.850317029,0.751,0.79757859,0.1322
0.71,0.489418,0.8088,0.851228389,0.7484,0.796509153,0.1308
0.72,0.489418,0.8087,0.852638794,0.7464,0.795990189,0.129
0.73,0.489418,0.8081,0.853406745,0.744,0.794956726,0.1278
0.74,0.489418,0.8084,0.855627306,0.742,0.794772922,0.1252
0.75,0.489418,0.8086,0.857010643,0.7408,0.794679253,0.1236
0.76,0.489418,0.8083,0.858072009,0.7388,0.79398173,0.1222
0.77,0.489418,0.8082,0.860215054,0.736,0.793274413,0.1196
0.78,0.489418,0.808,0.861163227,0.7344,0.792746114,0.1184
0.86,0.489418,0.8106,0.875302078,0.7244,0.79273364,0.1032
0.8,0.489418,0.8086,0.864430798,0.732,0.792722547,0.1148
0.79,0.489418,0.8083,0.862962091,0.733,0.792689521,0.1164
0.81,0.489418,0.8087,0.865671642,0.7308,0.79253877,0.1134
0.85,0.489418,0.8102,0.87391514,0.725,0.792522956,0.1046
0.83,0.489418,0.8094,0.869741874,0.7278,0.792465157,0.109
0.87,0.489418,0.8107,0.876971609,0.7228,0.792456967,0.1014
0.82,0.489418,0.8089,0.867650559,0.729,0.792305184,0.1112
0.84,0.489418,0.8095,0.871548619,0.726,0.792144026,0.107
0.88,0.489418,0.8107,0.878256635,0.7214,0.792137916,0.1
0.91,0.489418,0.8115,0.883337435,0.7178,0.792011475,0.0948
0.9,0.489418,0.8111,0.882092852,0.7182,0.791753941,0.096
0.89,0.489418,0.8106,0.879706601,0.7196,0.791639164,0.0984
0.94,0.489418,0.8121,0.888667497,0.7136,0.791569606,0.0894
0.95,0.489418,0.8124,0.8905,0.7124,0.791555556,0.0876
0.93,0.489418,0.8118,0.887040715,0.7146,0.791537439,0.091
0.96,0.489418,0.8125,0.891505888,0.7116,0.791458125,0.0866
0.92,0.489418,0.8115,0.885806292,0.7152,0.79141308,0.0922
0.97,0.489418,0.8127,0.893333333,0.7102,0.791309192,0.0848
0.98,0.489418,0.8125,0.89407314,0.709,0.790853318,0.084
0.99,0.489418,0.8122,0.894590495,0.7078,0.790308173,0.0834
1,0.489418,0.812,0.895537525,0.7064,0.78980322,0.0824
1,0.489418,0.812,0.895537525,0.7064,0.78980322,0.0824
1.01,0.489418,0.8118,0.896288765,0.7052,0.789344079,0.0816
1.02,0.489418,0.812,0.897553517,0.7044,0.789332138,0.0804
1.03,0.489418,0.8117,0.897881031,0.7034,0.788830324,0.08
1.04,0.489418,0.811,0.898513583,0.7012,0.78768816,0.0792
1.05,0.489418,0.8102,0.899125064,0.6988,0.786405582,0.0784
1.06,0.489418,0.809,0.899224806,0.696,0.784667418,0.078
1.07,0.489418,0.8075,0.899246949,0.6926,0.782510451,0.0776
1.08,0.489418,0.8072,0.899168399,0.692,0.782097649,0.0776
1.09,0.489418,0.8069,0.899297424,0.6912,0.781635192,0.0774
1.11,0.489418,0.8067,0.899661194,0.6904,0.781260609,0.077
1.13,0.489418,0.8067,0.900078268,0.69,0.781161553,0.0766
1.14,0.489418,0.8067,0.900078268,0.69,0.781161553,0.0766
1.1,0.489418,0.8065,0.899192498,0.6904,0.781083833,0.0774
1.12,0.489418,0.8065,0.899608866,0.69,0.78098472,0.077
1.15,0.489418,0.8066,0.900261097,0.6896,0.780973952,0.0764
1.16,0.489418,0.806,0.900104603,0.6884,0.780145059,0.0764
1.17,0.489418,0.8059,0.900078472,0.6882,0.7800068,0.0764
1.18,0.489418,0.8054,0.899947617,0.6872,0.779315037,0.0764
1.19,0.489418,0.805,0.899842685,0.6864,0.778761062,0.0764
1.2,0.489418,0.8049,0.899816418,0.6862,0.77862249,0.0764
1.21,0.489418,0.8048,0.9,0.6858,0.778433598,0.0762
1.22,0.489418,0.804,0.9,0.684,0.777272727,0.076
1.23,0.489418,0.8037,0.89992099,0.6834,0.776855746,0.076
1.24,0.489418,0.8032,0.89978903,0.6824,0.776160146,0.076
1.25,0.489418,0.8032,0.9,0.6822,0.776109215,0.0758
1.26,0.489418,0.803,0.900158479,0.6816,0.775779649,0.0756
1.28,0.489418,0.8028,0.900741133,0.6806,0.77534746,0.075
1.29,0.489418,0.8028,0.900741133,0.6806,0.77534746,0.075
1.27,0.489418,0.8027,0.900290928,0.6808,0.775310329,0.0754
1.3,0.489418,0.8023,0.900822063,0.6794,0.774598107,0.0748
1.31,0.489418,0.8021,0.900982214,0.6788,0.774267138,0.0746
1.32,0.489418,0.8016,0.900850611,0.6778,0.773567679,0.0746
1.33,0.489418,0.8014,0.900797872,0.6774,0.773287671,0.0746
1.34,0.489418,0.8011,0.900932091,0.6766,0.772815534,0.0744
1.35,0.489418,0.8011,0.900932091,0.6766,0.772815534,0.0744
1.36,0.489418,0.8011,0.900932091,0.6766,0.772815534,0.0744
1.37,0.489418,0.8009,0.900879297,0.6762,0.772535131,0.0744
1.38,0.489418,0.8004,0.900747065,0.6752,0.771833562,0.0744
1.39,0.489418,0.8001,0.900881646,0.6744,0.771359945,0.0742
1.4,0.489418,0.7992,0.900642742,0.6726,0.770093886,0.0742
1.41,0.489418,0.7983,0.900617781,0.6706,0.768772211,0.074
1.42,0.489418,0.798,0.900753093,0.6698,0.768295481,0.0738
1.44,0.489418,0.7979,0.901158093,0.6692,0.768047745,0.0734
1.43,0.489418,0.7978,0.900699677,0.6694,0.76801285,0.0738
1.45,0.489418,0.7968,0.900864398,0.667,0.766490462,0.0734
1.46,0.489418,0.7964,0.900757166,0.6662,0.765923201,0.0734
1.47,0.489418,0.7957,0.900568952,0.6648,0.764929237,0.0734
1.48,0.489418,0.7942,0.900381056,0.6616,0.762739221,0.0732
1.49,0.489418,0.7937,0.900682128,0.6602,0.761915753,0.0728
1.51,0.489418,0.7935,0.901065865,0.6594,0.761519806,0.0724
1.5,0.489418,0.7934,0.900600765,0.6596,0.761486955,0.0728
