self_radius,self_count,accuracy,precision,recall,f1,far,uc,,,,,,,,,
0.1,661,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,671,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,681,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,691,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,701,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,711,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,721,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,731,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,741,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,751,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,761,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,771,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,781,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,791,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,801,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,811,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,821,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,831,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,841,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,851,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,861,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,871,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,881,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,891,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,901,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,911,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,921,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,931,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,941,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,951,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,961,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,971,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,981,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,991,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,1001,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,1011,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,1021,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,1031,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,1041,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,1051,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,1061,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,1071,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,1081,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,1091,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,1101,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,1111,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,1121,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,1131,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,1141,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,1151,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,1161,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,1171,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,1181,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,1191,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,1201,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,1211,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,1221,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,1231,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,1241,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,1251,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,1261,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,1271,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,1281,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,1291,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,1301,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,1311,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,1321,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,1331,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,1341,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,1351,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,1361,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,1371,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,1381,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,1391,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,1401,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.1,1411,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
