self_radius,self_count,accuracy,precision,recall,f1,far,uc,,,,,,,,,
self_radius,self_count,accuracy,precision,recall,f1,far,uc,,,,,,,,,
0.24,1751,0.5001,0.500050005,1,0.666711114,0.9998,1,,,,,,,,,
0.24,1761,0.5001,0.500050005,1,0.666711114,0.9998,1,,,,,,,,,
0.24,1771,0.5001,0.500050005,1,0.666711114,0.9998,1,,,,,,,,,
0.24,1781,0.5001,0.500050005,1,0.666711114,0.9998,1,,,,,,,,,
0.24,1791,0.5001,0.500050005,1,0.666711114,0.9998,1,,,,,,,,,
0.24,1801,0.5001,0.500050005,1,0.666711114,0.9998,1,,,,,,,,,
0.24,1811,0.5001,0.500050005,1,0.666711114,0.9998,1,,,,,,,,,
0.24,1821,0.5001,0.500050005,1,0.666711114,0.9998,1,,,,,,,,,
0.24,1831,0.5001,0.500050005,1,0.666711114,0.9998,1,,,,,,,,,
0.24,1841,0.5001,0.500050005,1,0.666711114,0.9998,1,,,,,,,,,
0.24,1851,0.5001,0.500050005,1,0.666711114,0.9998,1,,,,,,,,,
0.24,1861,0.5001,0.500050005,1,0.666711114,0.9998,1,,,,,,,,,
0.24,1871,0.5001,0.500050005,1,0.666711114,0.9998,1,,,,,,,,,
0.24,1881,0.5001,0.500050005,1,0.666711114,0.9998,1,,,,,,,,,
0.24,1891,0.5001,0.500050005,1,0.666711114,0.9998,1,,,,,,,,,
0.24,1901,0.5001,0.500050005,1,0.666711114,0.9998,1,,,,,,,,,
0.24,1911,0.5001,0.500050005,1,0.666711114,0.9998,1,,,,,,,,,
0.24,1921,0.5001,0.500050005,1,0.666711114,0.9998,1,,,,,,,,,
0.24,1931,0.5001,0.500050005,1,0.666711114,0.9998,1,,,,,,,,,
0.24,1941,0.5001,0.500050005,1,0.666711114,0.9998,1,,,,,,,,,
0.24,1951,0.5001,0.500050005,1,0.666711114,0.9998,1,,,,,,,,,
0.24,1961,0.5001,0.500050005,1,0.666711114,0.9998,1,,,,,,,,,
0.24,1971,0.5001,0.500050005,1,0.666711114,0.9998,1,,,,,,,,,
0.24,1981,0.5001,0.500050005,1,0.666711114,0.9998,1,,,,,,,,,
0.24,1991,0.5001,0.500050005,1,0.666711114,0.9998,1,,,,,,,,,
0.24,2001,0.5001,0.500050005,1,0.666711114,0.9998,1,,,,,,,,,
0.01,1,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,2,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,3,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,4,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,5,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,6,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,7,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,8,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,9,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,10,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,11,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,12,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,13,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,14,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,15,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,16,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,17,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,18,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,19,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,20,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,21,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,22,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,23,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,24,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,25,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,26,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,27,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,28,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,29,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,30,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,31,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,32,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,33,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,34,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,35,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,36,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,37,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,38,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,39,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,40,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,41,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,42,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,43,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,44,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,45,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,46,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,47,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,48,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,49,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,50,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,51,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,52,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,53,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,54,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,55,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,56,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,57,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,58,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,59,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,60,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,61,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,62,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,63,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,64,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,65,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,66,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,67,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,68,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,69,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,70,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,71,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,72,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,73,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,74,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,75,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,76,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,77,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,78,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,79,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,80,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,81,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,82,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,83,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,84,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,85,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,86,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,87,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,88,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,89,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,90,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,91,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,92,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,93,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,94,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,95,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,96,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,97,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,98,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,99,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.01,100,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,1,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,2,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,3,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,4,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,5,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,6,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,7,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,8,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,9,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,10,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,11,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,12,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,13,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,14,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,15,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,16,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,17,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,18,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,19,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,20,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,21,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,22,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,23,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,24,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,25,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,26,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,27,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,28,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,29,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,30,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,31,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,32,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,33,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,34,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,35,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,36,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,37,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,38,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,39,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,40,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,41,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,42,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,43,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,44,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,45,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,46,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,47,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,48,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,49,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,50,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,51,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,52,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,53,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,54,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,55,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
0.02,56,0.5,0.5,1,0.666666667,1,1,,,,,,,,,
