threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
0.86,0.6579512,0.7751,0.948776509,0.5816,0.721140732,0.0314
0.87,0.6578171,0.7751,0.948776509,0.5816,0.721140732,0.0314
0.88,0.65754896,0.7749,0.948743062,0.5812,0.720823515,0.0314
0.89,0.65754896,0.7748,0.948726323,0.581,0.720664847,0.0314
0.91,0.6571467,0.7747,0.949002942,0.5806,0.720436779,0.0312
0.92,0.65687853,0.7747,0.949002942,0.5806,0.720436779,0.0312
0.9,0.65728074,0.7746,0.94869281,0.5806,0.720347395,0.0314
0.93,0.65661037,0.7745,0.949263502,0.58,0.720049659,0.031
0.94,0.65647626,0.7745,0.949557812,0.5798,0.719980132,0.0308
0.95,0.6563422,0.7745,0.949557812,0.5798,0.719980132,0.0308
0.96,0.6562081,0.7742,0.94980315,0.579,0.7194334,0.0306
0.97,0.6562081,0.7742,0.94980315,0.579,0.7194334,0.0306
0.98,0.65593994,0.7738,0.949737188,0.5782,0.718796619,0.0306
0.99,0.6558058,0.7738,0.950032873,0.578,0.718726685,0.0304
1,0.6558058,0.7738,0.950032873,0.578,0.718726685,0.0304
