threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
0.76,0.25373134,0.8207,0.956447481,0.672,0.789380947,0.0306
0.75,0.25373134,0.8206,0.956175299,0.672,0.789288231,0.0308
0.77,0.25373134,0.8205,0.956422672,0.6716,0.789096463,0.0306
0.79,0.25373134,0.8205,0.956943256,0.6712,0.788997296,0.0302
0.78,0.25373134,0.8204,0.956410256,0.6714,0.788954172,0.0306
0.8,0.25373134,0.8202,0.956906393,0.6706,0.788570085,0.0302
0.82,0.23880596,0.82,0.957404231,0.6698,0.788185455,0.0298
0.83,0.23880596,0.82,0.957404231,0.6698,0.788185455,0.0298
0.81,0.23880596,0.8199,0.957130609,0.6698,0.788092717,0.03
0.84,0.23880596,0.8199,0.95739205,0.6696,0.788042839,0.0298
0.85,0.23880596,0.8197,0.957367668,0.6692,0.787757504,0.0298
0.86,0.23880596,0.8195,0.957343258,0.6688,0.787472036,0.0298
0.87,0.2238806,0.8194,0.957331042,0.6686,0.787329251,0.0298
0.88,0.2238806,0.8184,0.95773433,0.6662,0.785798537,0.0294
0.91,0.2238806,0.8183,0.957985612,0.6658,0.78560472,0.0292
0.89,0.2238806,0.8182,0.957710012,0.6658,0.785512034,0.0294
0.9,0.2238806,0.8182,0.957710012,0.6658,0.785512034,0.0294
0.92,0.2238806,0.8177,0.957912943,0.6646,0.784744362,0.0292
0.93,0.2238806,0.8177,0.958177098,0.6644,0.784693516,0.029
0.94,0.2238806,0.8173,0.95812879,0.6636,0.784119107,0.029
0.95,0.2238806,0.8169,0.95808037,0.6628,0.783544154,0.029
0.96,0.2238806,0.8165,0.958031838,0.662,0.782968658,0.029
0.97,0.2238806,0.8161,0.957983193,0.6612,0.782392616,0.029
0.98,0.2238806,0.816,0.958236659,0.6608,0.78219697,0.0288
0.99,0.2238806,0.8148,0.958090803,0.6584,0.780464675,0.0288
1,0.2238806,0.8144,0.958309038,0.6574,0.779833926,0.0286
