threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
0.87,0.01073779,0.7813,0.957696062,0.5886,0.72909699,0.026
0.88,0.01073779,0.7813,0.957696062,0.5886,0.72909699,0.026
0.89,0.01073779,0.7811,0.957668512,0.5882,0.728782059,0.026
0.9,0.01039141,0.781,0.957654723,0.588,0.728624535,0.026
0.92,0.01039141,0.781,0.957953064,0.5878,0.728557263,0.0258
0.91,0.01039141,0.7809,0.957640925,0.5878,0.728466972,0.026
0.98,0.009698649,0.781,0.958550914,0.5874,0.728422619,0.0254
0.93,0.01039141,0.7809,0.957939354,0.5876,0.728399653,0.0258
0.94,0.010045029,0.7809,0.957939354,0.5876,0.728399653,0.0258
0.95,0.010045029,0.7809,0.957939354,0.5876,0.728399653,0.0258
0.99,0.009698649,0.781,0.958850425,0.5872,0.728355247,0.0252
0.97,0.009698649,0.7809,0.958238173,0.5874,0.7283323,0.0256
1,0.009698649,0.781,0.959150327,0.587,0.728287841,0.025
0.96,0.009698649,0.7808,0.957925636,0.5874,0.728242003,0.0258
