threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
1.71,0.90909094,0.8239,0.835647668,0.8064,0.820763359,0.1586
1.73,0.90909094,0.8243,0.837742137,0.8044,0.820732578,0.1558
1.72,0.90909094,0.8241,0.836832259,0.8052,0.820711446,0.157
0.84,1,0.7943,0.727539818,0.941,0.82061568,0.3524
0.83,1,0.794,0.726851852,0.942,0.820557491,0.354
1.76,0.90909094,0.8245,0.839790576,0.802,0.820460358,0.153
1.77,0.90909094,0.8247,0.84099979,0.8008,0.820407745,0.1514
0.8,1,0.7932,0.72505373,0.9446,0.820392566,0.3582
1.75,0.90909094,0.8243,0.839154988,0.8024,0.820366016,0.1538
0.79,1,0.7928,0.724196018,0.9458,0.820294883,0.3602
1.67,0.90909094,0.8223,0.829752404,0.811,0.82026904,0.1664
1.68,0.90909094,0.8224,0.830327869,0.8104,0.820242915,0.1656
0.81,1,0.7932,0.725399754,0.9436,0.820236439,0.3572
0.82,1,0.7933,0.725928208,0.9424,0.820120094,0.3558
1.7,0.90909094,0.8229,0.833367747,0.8072,0.82007518,0.1614
0.78,1,0.7922,0.7233262,0.9464,0.819961878,0.362
1.78,0.90909094,0.8244,0.841617523,0.7992,0.819860484,0.1504
1.79,0.90909094,0.8246,0.842694257,0.7982,0.819843878,0.149
0.77,1,0.7916,0.722323879,0.9474,0.819691988,0.3642
1.81,0.90909094,0.8247,0.844326617,0.7962,0.819557385,0.1468
1.8,0.90909094,0.8245,0.843386243,0.797,0.819537275,0.148
0.76,1,0.7908,0.72130898,0.9478,0.819187554,0.3662
0.75,1,0.7903,0.720626235,0.9482,0.818896278,0.3676
1.82,0.90909094,0.8243,0.84507342,0.7942,0.818847304,0.1456
1.83,0.90909094,0.8242,0.845776451,0.793,0.818538398,0.1446
0.74,1,0.7897,0.71983609,0.9486,0.818534817,0.3692
1.85,0.90909094,0.8244,0.847472151,0.7912,0.81836988,0.1424
1.84,0.90909094,0.8241,0.846334687,0.792,0.81826635,0.1438
1.86,0.90909094,0.8244,0.848218119,0.7902,0.818181818,0.1414
0.73,1,0.789,0.718806784,0.9494,0.81816615,0.3714
0.68,1,0.7882,0.716952725,0.9524,0.818072496,0.376
0.7,1,0.7884,0.717561859,0.9512,0.818025456,0.3744
0.66,1,0.7878,0.716066066,0.9538,0.818010292,0.3782
0.69,1,0.7882,0.717083459,0.952,0.818009967,0.3756
0.67,1,0.788,0.716671682,0.9526,0.817963249,0.3766
0.72,1,0.7886,0.718305598,0.9496,0.81791559,0.3724
0.71,1,0.7884,0.717890601,0.9502,0.817868824,0.3734
1.87,0.90909094,0.8241,0.848269933,0.7894,0.817776857,0.1412
0.65,1,0.787,0.715077938,0.9542,0.817511995,0.3802
1.93,0.90909094,0.8245,0.85141867,0.7862,0.817510658,0.1372
0.56,1,0.7859,0.712438698,0.9588,0.817460994,0.387
0.57,1,0.7859,0.712628291,0.9582,0.817367568,0.3864
1.95,0.90909094,0.8244,0.851843818,0.7854,0.817273673,0.1366
0.55,1,0.7856,0.712121212,0.9588,0.81725196,0.3876
0.58,1,0.7858,0.71264881,0.9578,0.817235495,0.3862
1.94,0.90909094,0.8243,0.851506612,0.7856,0.817226672,0.137
1.92,0.90909094,0.8241,0.850529959,0.7864,0.817208771,0.1382
0.54,1,0.7854,0.711783912,0.9592,0.817174987,0.3884
0.62,1,0.7861,0.713603106,0.9558,0.817132598,0.3836
0.64,1,0.7864,0.714371257,0.9544,0.817123288,0.3816
0.51,1,0.785,0.710986082,0.9604,0.817083546,0.3904
0.52,1,0.7851,0.711279087,0.9598,0.817059675,0.3896
0.43,1,0.7841,0.708866343,0.9642,0.817049403,0.396
0.61,1,0.7859,0.713326369,0.956,0.817024186,0.3842
2,0.90909094,0.8249,0.855703963,0.7816,0.816975018,0.1318
2,0.90909094,0.8249,0.855703963,0.7816,0.816975018,0.1318
0.63,1,0.786,0.713687986,0.9552,0.816968868,0.3832
0.53,1,0.785,0.711236288,0.9596,0.816958965,0.3896
1.96,0.90909094,0.8242,0.852085143,0.7846,0.81695127,0.1362
0.59,1,0.7856,0.712753278,0.9568,0.816939891,0.3856
1.97,0.90909094,0.8244,0.853222997,0.7836,0.816930776,0.1348
0.5,1,0.7846,0.710316287,0.9612,0.816930138,0.392
1.89,0.90909094,0.8235,0.848524025,0.7876,0.816927705,0.1406
0.36,1,0.7832,0.70695703,0.9674,0.816922817,0.401
1.88,0.90909094,0.8234,0.848041326,0.788,0.81691893,0.1412
0.6,1,0.7857,0.713049963,0.9562,0.816915848,0.3848
1.99,0.90909094,0.8247,0.855173923,0.7818,0.816842545,0.1324
0.35,1,0.783,0.706690038,0.9676,0.816815803,0.4016
1.9,0.90909094,0.8235,0.848975189,0.787,0.8168137,0.14
0.33,1,0.7828,0.706242707,0.9684,0.816801619,0.4028
2.01,0.90909094,0.8249,0.856641054,0.7804,0.81674516,0.1306
0.34,1,0.7828,0.706363106,0.968,0.816739791,0.4024
0.45,1,0.7839,0.709026653,0.963,0.81672462,0.3952
