threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
threshold,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate
2.28,0.9098966,0.8231,0.829761176,0.813,0.82129508,0.1668
1.52,0.9143279,0.8001,0.74307468,0.9174,0.821086548,0.3172
2.36,0.9098966,0.8258,0.844543147,0.7986,0.820929276,0.147
1.49,0.9143279,0.7991,0.740782483,0.9202,0.820800999,0.322
1.48,0.9143279,0.7988,0.74003856,0.9212,0.820741269,0.3236
1.47,0.9143279,0.7985,0.739297739,0.9222,0.820681677,0.3252
1.5,0.9143279,0.7991,0.741170779,0.9192,0.820641014,0.321
1.46,0.9143279,0.7981,0.738518163,0.923,0.820517379,0.3268
1.45,0.9143279,0.7979,0.73805338,0.9236,0.820467265,0.3278
1.44,0.9143279,0.7977,0.737513962,0.9244,0.820449099,0.329
1.51,0.9143279,0.7991,0.741638391,0.918,0.820448655,0.3198
1.43,0.9143279,0.7975,0.737278673,0.9244,0.820303487,0.3294
2.38,0.9098966,0.8255,0.846497765,0.7952,0.820047437,0.1442
2.39,0.9098966,0.8257,0.848044454,0.7936,0.819919413,0.1422
1.41,0.9143279,0.7967,0.735888059,0.9256,0.81991319,0.3322
1.42,0.9143279,0.7969,0.736498327,0.9246,0.819898909,0.3308
2.37,0.9098966,0.8251,0.845043515,0.7962,0.819894964,0.146
1.4,0.9143279,0.7964,0.735312798,0.9262,0.819791113,0.3334
1.39,0.9143279,0.7961,0.73481364,0.9266,0.819637329,0.3344
1.38,0.9143279,0.796,0.734548336,0.927,0.819628647,0.335
1.37,0.9143279,0.7953,0.733734368,0.927,0.819121675,0.3364
1.35,0.9143279,0.7948,0.7328594,0.9278,0.818887908,0.3382
2.4,0.90694237,0.8249,0.84808228,0.7916,0.818868315,0.1418
1.36,0.9143279,0.7949,0.733196268,0.9272,0.818864259,0.3374
1.34,0.9143279,0.7942,0.732092143,0.928,0.818486506,0.3396
2.41,0.9054653,0.8248,0.849547998,0.7894,0.818370309,0.1398
1.33,0.9143279,0.7939,0.731526706,0.9286,0.818366088,0.3408
1.32,0.9143279,0.7931,0.730460764,0.929,0.817853684,0.3428
1.3,0.9143279,0.7928,0.729683088,0.9302,0.817830139,0.3446
1.31,0.9143279,0.7928,0.729971725,0.9294,0.817701918,0.3438
2.42,0.9054653,0.8243,0.849989208,0.7876,0.817606146,0.139
1.29,0.9143279,0.7921,0.728667606,0.9308,0.817423378,0.3466
2.43,0.9054653,0.8243,0.851202079,0.786,0.817302693,0.1374
1.27,0.9143279,0.7917,0.727855023,0.9318,0.817296728,0.3484
1.28,0.9143279,0.7918,0.728254068,0.931,0.817240169,0.3474
1.26,0.9143279,0.7912,0.727145086,0.9322,0.817002629,0.3498
1.14,0.9143279,0.7896,0.723112481,0.9386,0.816884247,0.3594
1.25,0.9143279,0.7908,0.726550327,0.9326,0.816780522,0.351
1.06,0.9143279,0.7881,0.719755912,0.9436,0.816616183,0.3674
1.13,0.9143279,0.789,0.722307692,0.939,0.816521739,0.361
1.07,0.9143279,0.7881,0.719957245,0.943,0.816520911,0.3668
1.24,0.9143279,0.7904,0.726097789,0.9326,0.816494484,0.3518
1.03,0.9143279,0.7875,0.718498252,0.9454,0.816478107,0.3704
1.18,0.9143279,0.7896,0.724009901,0.936,0.816468946,0.3568
1.12,0.9143279,0.7888,0.72201722,0.9392,0.816411683,0.3616
1.01,0.9143279,0.7872,0.717905918,0.9462,0.816393443,0.3718
1.16,0.9143279,0.7893,0.723397683,0.9368,0.816383442,0.3582
1.11,0.9143279,0.7885,0.721344177,0.9402,0.816358427,0.3632
1.02,0.9143279,0.7872,0.718038263,0.9458,0.816330054,0.3714
1.08,0.9143279,0.788,0.720116172,0.9422,0.816322994,0.3662
1.19,0.9143279,0.7895,0.724105899,0.9354,0.816301597,0.3564
1.23,0.9143279,0.7901,0.725758755,0.9326,0.816280088,0.3524
1.21,0.9143279,0.7897,0.724747867,0.9342,0.816251638,0.3548
1.04,0.9143279,0.7874,0.718721461,0.9444,0.81624892,0.3696
