self_radius,self_count,accuracy,precision,recall,f1,far,uc
self_radius,self_count,accuracy,precision,recall,f1,far,uc
0.08,761,0.7312,0.699447895,0.8108,0.751018896,0.3484,0.863636364
0.09,1130,0.7351,0.708458947,0.799,0.751010433,0.3288,0.840909091
0.09,1140,0.7351,0.708458947,0.799,0.751010433,0.3288,0.840909091
0.09,1150,0.7351,0.708458947,0.799,0.751010433,0.3288,0.840909091
0.07,741,0.7283,0.693114532,0.8194,0.750985244,0.3628,0.909090909
0.07,751,0.7283,0.693114532,0.8194,0.750985244,0.3628,0.909090909
0.07,761,0.7283,0.693114532,0.8194,0.750985244,0.3628,0.909090909
0.09,881,0.7338,0.705448155,0.8028,0.750982226,0.3352,0.863636364
0.07,1110,0.7304,0.697734295,0.813,0.750969887,0.3522,0.909090909
0.09,821,0.7337,0.705252064,0.803,0.750958571,0.3356,0.863636364
0.09,831,0.7337,0.705252064,0.803,0.750958571,0.3356,0.863636364
0.08,731,0.7311,0.699327238,0.8108,0.750949338,0.3486,0.863636364
0.17,431,0.7462,0.737278335,0.765,0.750883392,0.2726,0.75
0.17,441,0.7462,0.737278335,0.765,0.750883392,0.2726,0.75
0.09,841,0.7336,0.705200281,0.8028,0.750841751,0.3356,0.863636364
0.09,851,0.7336,0.705200281,0.8028,0.750841751,0.3356,0.863636364
0.09,861,0.7336,0.705200281,0.8028,0.750841751,0.3356,0.863636364
0.09,871,0.7336,0.705200281,0.8028,0.750841751,0.3356,0.863636364
0.16,411,0.744,0.731323474,0.7714,0.750827331,0.2834,0.772727273
0.16,421,0.744,0.731323474,0.7714,0.750827331,0.2834,0.772727273
0.16,431,0.744,0.731323474,0.7714,0.750827331,0.2834,0.772727273
0.16,441,0.744,0.731323474,0.7714,0.750827331,0.2834,0.772727273
0.07,731,0.728,0.692762935,0.8194,0.750778816,0.3634,0.909090909
0.07,1090,0.7299,0.696933356,0.8136,0.750761281,0.3538,0.909090909
0.07,1100,0.7299,0.696933356,0.8136,0.750761281,0.3538,0.909090909
0.07,1050,0.7298,0.696746575,0.8138,0.750738007,0.3542,0.909090909
0.07,1060,0.7298,0.696746575,0.8138,0.750738007,0.3542,0.909090909
0.07,1070,0.7298,0.696746575,0.8138,0.750738007,0.3542,0.909090909
0.07,1080,0.7298,0.696746575,0.8138,0.750738007,0.3542,0.909090909
0.09,781,0.7333,0.704685032,0.8032,0.750724367,0.3366,0.863636364
0.09,791,0.7333,0.704685032,0.8032,0.750724367,0.3366,0.863636364
0.09,801,0.7333,0.704685032,0.8032,0.750724367,0.3366,0.863636364
0.08,701,0.7306,0.698724578,0.8108,0.75060174,0.3496,0.863636364
0.08,711,0.7306,0.698724578,0.8108,0.75060174,0.3496,0.863636364
0.08,721,0.7306,0.698724578,0.8108,0.75060174,0.3496,0.863636364
0.28,71,0.7511,0.752159068,0.749,0.75057621,0.2468,0.454545455
0.08,691,0.7305,0.69860417,0.8108,0.75053226,0.3498,0.863636364
0.08,651,0.7304,0.698483804,0.8108,0.750462792,0.35,0.863636364
0.08,661,0.7304,0.698483804,0.8108,0.750462792,0.35,0.863636364
0.08,671,0.7304,0.698483804,0.8108,0.750462792,0.35,0.863636364
0.08,681,0.7304,0.698483804,0.8108,0.750462792,0.35,0.863636364
0.17,421,0.7456,0.736426646,0.765,0.750441436,0.2738,0.75
0.17,361,0.7452,0.735316699,0.7662,0.750440744,0.2758,0.75
0.17,371,0.7452,0.735316699,0.7662,0.750440744,0.2758,0.75
0.17,381,0.7452,0.735316699,0.7662,0.750440744,0.2758,0.75
0.17,391,0.7452,0.735316699,0.7662,0.750440744,0.2758,0.75
0.17,401,0.7452,0.735316699,0.7662,0.750440744,0.2758,0.75
0.17,411,0.7454,0.736143187,0.765,0.750294233,0.2742,0.75
0.28,81,0.7508,0.752009646,0.7484,0.750200481,0.2468,0.454545455
0.07,721,0.7271,0.691710282,0.8194,0.750160212,0.3652,0.909090909
0.07,701,0.727,0.691593518,0.8194,0.750091542,0.3654,0.909090909
0.07,711,0.727,0.691593518,0.8194,0.750091542,0.3654,0.909090909
0.09,771,0.7323,0.703450692,0.8032,0.750023345,0.3386,0.863636364
0.07,691,0.7269,0.691476793,0.8194,0.750022883,0.3656,0.909090909
0.07,651,0.7267,0.691243462,0.8194,0.749885604,0.366,0.909090909
0.07,661,0.7267,0.691243462,0.8194,0.749885604,0.366,0.909090909
0.07,671,0.7267,0.691243462,0.8194,0.749885604,0.366,0.909090909
0.07,681,0.7267,0.691243462,0.8194,0.749885604,0.366,0.909090909
