self_radius,self_count,accuracy,precision,recall,f1,far,uc
self_radius,self_count,accuracy,precision,recall,f1,far,uc
0.14,361,0.7501,0.742016644,0.7668,0.75420478,0.2666,0.614444844
0.14,421,0.7502,0.74244186,0.7662,0.754133858,0.2658,0.612378728
0.14,431,0.7502,0.74244186,0.7662,0.754133858,0.2658,0.612378728
0.14,441,0.7502,0.74244186,0.7662,0.754133858,0.2658,0.612378728
0.14,371,0.75,0.741966705,0.7666,0.754082235,0.2666,0.613726195
0.14,411,0.7501,0.742298004,0.7662,0.75405964,0.266,0.612378728
0.14,401,0.75,0.742060418,0.7664,0.754033845,0.2664,0.613636364
0.14,381,0.7499,0.741916747,0.7664,0.753959666,0.2666,0.613726195
0.14,391,0.7499,0.741916747,0.7664,0.753959666,0.2666,0.613726195
0.13,1160,0.753,0.752092467,0.7548,0.753443801,0.2488,0.592076895
0.15,361,0.749,0.743639922,0.76,0.751730959,0.262,0.598365074
0.15,371,0.7488,0.743539546,0.7596,0.751483973,0.262,0.59809558
0.15,441,0.7489,0.744067464,0.7588,0.751361521,0.261,0.596927776
0.15,411,0.7488,0.743921569,0.7588,0.751287129,0.2612,0.596927776
0.15,421,0.7488,0.743921569,0.7588,0.751287129,0.2612,0.596927776
0.15,431,0.7488,0.743921569,0.7588,0.751287129,0.2612,0.596927776
0.12,951,0.7447,0.732648793,0.7706,0.751145336,0.2812,0.628009342
0.12,961,0.7447,0.732648793,0.7706,0.751145336,0.2812,0.628009342
0.12,971,0.7447,0.732648793,0.7706,0.751145336,0.2812,0.628009342
0.12,981,0.7447,0.732648793,0.7706,0.751145336,0.2812,0.628009342
0.15,401,0.7486,0.743629949,0.7588,0.751138388,0.2616,0.597646425
0.15,381,0.7485,0.743484225,0.7588,0.75106404,0.2618,0.597736256
0.15,391,0.7485,0.743484225,0.7588,0.75106404,0.2618,0.597736256
0.12,921,0.7445,0.732370272,0.7706,0.750998928,0.2816,0.628009342
0.12,931,0.7445,0.732370272,0.7706,0.750998928,0.2816,0.628009342
0.12,941,0.7445,0.732370272,0.7706,0.750998928,0.2816,0.628009342
0.1,1130,0.7408,0.722633136,0.7816,0.750960799,0.3,0.667355372
0.1,1140,0.7408,0.722633136,0.7816,0.750960799,0.3,0.667265541
0.1,1150,0.7408,0.722633136,0.7816,0.750960799,0.3,0.667265541
0.1,951,0.7404,0.721689414,0.7826,0.750911533,0.3018,0.669780812
0.1,961,0.7404,0.721689414,0.7826,0.750911533,0.3018,0.669780812
0.1,971,0.7404,0.721689414,0.7826,0.750911533,0.3018,0.669780812
0.1,981,0.7404,0.721689414,0.7826,0.750911533,0.3018,0.669780812
0.12,891,0.7443,0.732003799,0.7708,0.75090112,0.2822,0.628368667
0.12,901,0.7443,0.732003799,0.7708,0.75090112,0.2822,0.628368667
0.12,911,0.7443,0.732003799,0.7708,0.75090112,0.2822,0.628368667
0.12,991,0.7445,0.732635585,0.77,0.750853242,0.281,0.627739849
0.12,1001,0.7445,0.732635585,0.77,0.750853242,0.281,0.627739849
0.12,1000,0.7445,0.732635585,0.77,0.750853242,0.281,0.627739849
0.1,991,0.7405,0.722068329,0.782,0.750840134,0.301,0.669241825
0.1,1001,0.7405,0.722068329,0.782,0.750840134,0.301,0.669241825
0.1,1000,0.7405,0.722068329,0.782,0.750840134,0.301,0.669241825
0.12,821,0.744,0.731323474,0.7714,0.750827331,0.2834,0.628997485
0.12,841,0.7441,0.731637882,0.771,0.750803389,0.2828,0.628368667
0.12,851,0.7441,0.731637882,0.771,0.750803389,0.2828,0.628368667
0.12,861,0.7441,0.731637882,0.771,0.750803389,0.2828,0.628368667
0.12,871,0.7441,0.731637882,0.771,0.750803389,0.2828,0.628368667
0.12,881,0.7441,0.731637882,0.771,0.750803389,0.2828,0.628368667
0.1,1010,0.7405,0.722150379,0.7818,0.750792279,0.3008,0.668163852
0.1,1020,0.7405,0.722150379,0.7818,0.750792279,0.3008,0.668163852
0.1,1030,0.7405,0.722150379,0.7818,0.750792279,0.3008,0.668163852
0.1,1040,0.7405,0.722150379,0.7818,0.750792279,0.3008,0.668163852
0.1,1050,0.7405,0.722150379,0.7818,0.750792279,0.3008,0.668163852
0.1,1100,0.7405,0.722232489,0.7816,0.750744405,0.3006,0.668163852
0.1,1110,0.7405,0.722232489,0.7816,0.750744405,0.3006,0.667355372
0.1,1120,0.7405,0.722232489,0.7816,0.750744405,0.3006,0.667355372
0.12,781,0.7438,0.731046247,0.7714,0.750681199,0.2838,0.628997485
0.12,791,0.7438,0.731046247,0.7714,0.750681199,0.2838,0.628997485
0.12,801,0.7438,0.731046247,0.7714,0.750681199,0.2838,0.628997485
0.12,811,0.7438,0.731046247,0.7714,0.750681199,0.2838,0.628997485
0.1,1060,0.7404,0.722099039,0.7816,0.750672301,0.3008,0.668163852
0.1,1070,0.7404,0.722099039,0.7816,0.750672301,0.3008,0.668163852
0.1,1080,0.7404,0.722099039,0.7816,0.750672301,0.3008,0.668163852
0.1,1090,0.7404,0.722099039,0.7816,0.750672301,0.3008,0.668163852
0.12,831,0.7438,0.731221548,0.771,0.750584112,0.2834,0.628548329
0.09,1130,0.7382,0.716939891,0.7872,0.75042898,0.3108,0.682177506
0.09,1140,0.7382,0.716939891,0.7872,0.75042898,0.3108,0.682087675
0.09,1150,0.7382,0.716939891,0.7872,0.75042898,0.3108,0.682087675
0.1,921,0.7396,0.720544919,0.7828,0.750383436,0.3036,0.669960474
0.1,931,0.7396,0.720544919,0.7828,0.750383436,0.3036,0.669870643
0.1,891,0.7395,0.720331187,0.783,0.750359368,0.304,0.671487603
0.1,901,0.7395,0.720331187,0.783,0.750359368,0.304,0.671487603
0.1,911,0.7395,0.720331187,0.783,0.750359368,0.304,0.671487603
0.1,941,0.7396,0.720626151,0.7826,0.75033557,0.3034,0.669780812
0.1,1160,0.7406,0.723356851,0.7792,0.750240709,0.298,0.664390945
0.09,1060,0.7379,0.716548334,0.7872,0.750214429,0.3114,0.682896155
0.09,1070,0.7379,0.716548334,0.7872,0.750214429,0.3114,0.682896155
0.09,1080,0.7379,0.716548334,0.7872,0.750214429,0.3114,0.682896155
0.09,1090,0.7379,0.716548334,0.7872,0.750214429,0.3114,0.682896155
0.09,1100,0.7379,0.716548334,0.7872,0.750214429,0.3114,0.682896155
0.09,1110,0.7379,0.716548334,0.7872,0.750214429,0.3114,0.682177506
0.09,1120,0.7379,0.716548334,0.7872,0.750214429,0.3114,0.682177506
0.1,881,0.7392,0.719852941,0.7832,0.750191571,0.3048,0.671487603
0.09,1040,0.7378,0.71641791,0.7872,0.750142939,0.3116,0.682896155
0.09,1050,0.7378,0.71641791,0.7872,0.750142939,0.3116,0.682896155
0.09,951,0.7375,0.715712988,0.788,0.750118991,0.313,0.68487244
0.09,961,0.7375,0.715712988,0.788,0.750118991,0.313,0.68487244
0.09,971,0.7375,0.715712988,0.788,0.750118991,0.313,0.68487244
0.09,981,0.7375,0.715712988,0.788,0.750118991,0.313,0.68487244
0.09,1010,0.7377,0.716287534,0.7872,0.750071463,0.3118,0.682896155
0.09,1020,0.7377,0.716287534,0.7872,0.750071463,0.3118,0.682896155
0.09,1030,0.7377,0.716287534,0.7872,0.750071463,0.3118,0.682896155
0.1,841,0.739,0.719588387,0.7832,0.750047884,0.3052,0.671577434
0.1,851,0.739,0.719588387,0.7832,0.750047884,0.3052,0.671577434
0.1,861,0.739,0.719588387,0.7832,0.750047884,0.3052,0.671577434
0.1,871,0.739,0.719588387,0.7832,0.750047884,0.3052,0.671577434
0.1,781,0.7389,0.719375574,0.7834,0.750023935,0.3056,0.671846928
0.1,791,0.7389,0.719375574,0.7834,0.750023935,0.3056,0.671846928
0.1,801,0.7389,0.719375574,0.7834,0.750023935,0.3056,0.671846928
0.1,811,0.7389,0.719375574,0.7834,0.750023935,0.3056,0.671846928
0.09,991,0.7376,0.716157205,0.7872,0.75,0.312,0.684243622
0.09,1001,0.7376,0.716157205,0.7872,0.75,0.312,0.684243622
0.09,1000,0.7376,0.716157205,0.7872,0.75,0.312,0.684243622
0.11,951,0.741,0.72489735,0.7768,0.749951728,0.2948,0.651994251
0.11,961,0.741,0.72489735,0.7768,0.749951728,0.2948,0.651994251
0.11,971,0.741,0.72489735,0.7768,0.749951728,0.2948,0.651994251
0.11,981,0.741,0.72489735,0.7768,0.749951728,0.2948,0.651994251
0.12,771,0.7428,0.729663261,0.7714,0.74995139,0.2858,0.629087316
0.12,1010,0.7438,0.732367518,0.7684,0.7499512,0.2808,0.620194035
0.12,1020,0.7438,0.732367518,0.7684,0.7499512,0.2808,0.620194035
0.12,1030,0.7438,0.732367518,0.7684,0.7499512,0.2808,0.620194035
0.14,451,0.7476,0.743031017,0.757,0.749950466,0.2618,0.595849802
0.11,891,0.7409,0.724678232,0.777,0.749927613,0.2952,0.652892562
0.11,901,0.7409,0.724678232,0.777,0.749927613,0.2952,0.652892562
0.11,911,0.7409,0.724678232,0.777,0.749927613,0.2952,0.652892562
0.1,821,0.7388,0.719324026,0.7832,0.749904251,0.3056,0.671757097
0.1,831,0.7388,0.719324026,0.7832,0.749904251,0.3056,0.671667266
0.11,991,0.7411,0.725284993,0.7762,0.749879239,0.294,0.651634926
0.11,1001,0.7411,0.725284993,0.7762,0.749879239,0.294,0.651634926
0.11,1000,0.7411,0.725284993,0.7762,0.749879239,0.294,0.651634926
0.13,1180,0.7502,0.750902527,0.7488,0.74984979,0.2484,0.571056414
0.13,1190,0.7502,0.750902527,0.7488,0.74984979,0.2484,0.571056414
0.13,1200,0.7502,0.750902527,0.7488,0.74984979,0.2484,0.571056414
0.13,1210,0.7502,0.750902527,0.7488,0.74984979,0.2484,0.571056414
0.13,1220,0.7502,0.750902527,0.7488,0.74984979,0.2484,0.571056414
0.11,871,0.7407,0.724324324,0.7772,0.749831163,0.2958,0.652892562
0.11,881,0.7407,0.724324324,0.7772,0.749831163,0.2958,0.652892562
0.12,1040,0.7437,0.732316492,0.7682,0.749829185,0.2808,0.620194035
0.12,1050,0.7437,0.732316492,0.7682,0.749829185,0.2808,0.620194035
0.12,1060,0.7437,0.732316492,0.7682,0.749829185,0.2808,0.620194035
0.12,1070,0.7437,0.732316492,0.7682,0.749829185,0.2808,0.620194035
0.12,1080,0.7437,0.732316492,0.7682,0.749829185,0.2808,0.620194035
0.12,1090,0.7437,0.732316492,0.7682,0.749829185,0.2808,0.620194035
0.12,1100,0.7437,0.732316492,0.7682,0.749829185,0.2808,0.620194035
0.11,921,0.7408,0.724626866,0.7768,0.74980695,0.2952,0.651994251
0.11,931,0.7408,0.724626866,0.7768,0.74980695,0.2952,0.651994251
0.11,941,0.7408,0.724626866,0.7768,0.74980695,0.2952,0.651994251
0.12,1130,0.7437,0.732405112,0.768,0.749780338,0.2806,0.619655049
0.13,1170,0.7501,0.750751955,0.7488,0.749774707,0.2486,0.571146245
0.09,891,0.7369,0.714855795,0.7882,0.749738419,0.3144,0.685501258
0.09,901,0.7369,0.714855795,0.7882,0.749738419,0.3144,0.685501258
0.09,911,0.7369,0.714855795,0.7882,0.749738419,0.3144,0.685501258
0.11,781,0.7405,0.723970944,0.7774,0.749734786,0.2964,0.653341718
0.11,791,0.7405,0.723970944,0.7774,0.749734786,0.2964,0.653341718
0.11,801,0.7405,0.723970944,0.7774,0.749734786,0.2964,0.653341718
0.11,811,0.7405,0.723970944,0.7774,0.749734786,0.2964,0.653341718
0.11,821,0.7405,0.723970944,0.7774,0.749734786,0.2964,0.653341718
0.09,881,0.7368,0.714648296,0.7884,0.74971472,0.3148,0.685501258
0.12,1110,0.7436,0.732265446,0.768,0.749707146,0.2808,0.619655049
0.12,1120,0.7436,0.732265446,0.768,0.749707146,0.2808,0.619655049
0.11,841,0.7405,0.724054407,0.7772,0.749686505,0.2962,0.652892562
0.11,851,0.7405,0.724054407,0.7772,0.749686505,0.2962,0.652892562
0.11,861,0.7405,0.724054407,0.7772,0.749686505,0.2962,0.652892562
0.12,1140,0.7436,0.732354063,0.7678,0.74965827,0.2806,0.619475386
0.12,1150,0.7436,0.732354063,0.7678,0.74965827,0.2806,0.619475386
0.11,1010,0.7409,0.725182277,0.7758,0.749637646,0.294,0.648670499
0.11,1020,0.7409,0.725182277,0.7758,0.749637646,0.294,0.648670499
0.11,1030,0.7409,0.725182277,0.7758,0.749637646,0.294,0.648670499
0.09,921,0.7368,0.714804064,0.788,0.749619482,0.3144,0.684962271
0.09,931,0.7368,0.714804064,0.788,0.749619482,0.3144,0.68487244
0.09,941,0.7368,0.714804064,0.788,0.749619482,0.3144,0.68487244
0.11,831,0.7404,0.723919523,0.7772,0.749614198,0.2964,0.653072224
0.12,741,0.7422,0.728749528,0.7716,0.749562852,0.2872,0.629087316
0.12,751,0.7422,0.728749528,0.7716,0.749562852,0.2872,0.629087316
0.12,761,0.7422,0.728749528,0.7716,0.749562852,0.2872,0.629087316
0.11,1130,0.7409,0.725350795,0.7754,0.749540841,0.2936,0.647592526
0.11,1140,0.7409,0.725350795,0.7754,0.749540841,0.2936,0.647502695
0.11,1150,0.7409,0.725350795,0.7754,0.749540841,0.2936,0.647502695
0.09,781,0.7364,0.71397538,0.7888,0.749524895,0.316,0.685770751
0.09,791,0.7364,0.71397538,0.7888,0.749524895,0.316,0.68568092
0.09,801,0.7364,0.71397538,0.7888,0.749524895,0.316,0.68568092
0.09,811,0.7364,0.71397538,0.7888,0.749524895,0.316,0.68568092
0.11,1040,0.7408,0.72513089,0.7756,0.749516815,0.294,0.648670499
0.11,1050,0.7408,0.72513089,0.7756,0.749516815,0.294,0.648670499
0.11,1060,0.7408,0.72513089,0.7756,0.749516815,0.294,0.648670499
0.11,1070,0.7408,0.72513089,0.7756,0.749516815,0.294,0.648670499
0.11,1080,0.7408,0.72513089,0.7756,0.749516815,0.294,0.648670499
0.11,1090,0.7408,0.72513089,0.7756,0.749516815,0.294,0.648670499
0.11,1100,0.7408,0.72513089,0.7756,0.749516815,0.294,0.648670499
0.09,841,0.7365,0.71425983,0.7884,0.749500903,0.3154,0.685501258
0.09,851,0.7365,0.71425983,0.7884,0.749500903,0.3154,0.685501258
0.09,861,0.7365,0.71425983,0.7884,0.749500903,0.3154,0.685501258
0.09,871,0.7365,0.71425983,0.7884,0.749500903,0.3154,0.685501258
0.09,1160,0.7379,0.717737507,0.7842,0.749498232,0.3084,0.678404599
0.11,1120,0.7408,0.725215114,0.7754,0.749468394,0.2938,0.647592526
0.12,681,0.742,0.72847432,0.7716,0.749417249,0.2876,0.629805965
0.12,691,0.742,0.72847432,0.7716,0.749417249,0.2876,0.629716134
0.12,701,0.742,0.72847432,0.7716,0.749417249,0.2876,0.629716134
0.12,711,0.742,0.72847432,0.7716,0.749417249,0.2876,0.629716134
0.12,721,0.742,0.72847432,0.7716,0.749417249,0.2876,0.629716134
0.12,731,0.742,0.72847432,0.7716,0.749417249,0.2876,0.629716134
0.09,821,0.7363,0.713923592,0.7886,0.749406063,0.316,0.685591089
0.11,1110,0.7407,0.725079484,0.7754,0.74939596,0.294,0.647592526
0.09,831,0.7362,0.713871786,0.7884,0.749287208,0.316,0.685501258
0.1,771,0.7378,0.71792522,0.7834,0.749234889,0.3078,0.671846928
0.12,661,0.7417,0.728061898,0.7716,0.749198951,0.2882,0.629805965
0.12,671,0.7417,0.728061898,0.7716,0.749198951,0.2882,0.629805965
0.11,771,0.7394,0.722490706,0.7774,0.74894027,0.2986,0.653431549
0.12,581,0.7405,0.725398313,0.774,0.748911466,0.293,0.636543299
0.12,571,0.7404,0.725262369,0.774,0.748839009,0.2932,0.636722961
0.13,1230,0.7494,0.750602894,0.747,0.748797113,0.2482,0.570068272
0.13,1240,0.7494,0.750602894,0.747,0.748797113,0.2482,0.570068272
0.13,1250,0.7494,0.750602894,0.747,0.748797113,0.2482,0.570068272
0.13,1260,0.7494,0.750602894,0.747,0.748797113,0.2482,0.570068272
0.13,1270,0.7494,0.750602894,0.747,0.748797113,0.2482,0.570068272
0.13,1280,0.7494,0.750602894,0.747,0.748797113,0.2482,0.569978441
0.13,1290,0.7494,0.750602894,0.747,0.748797113,0.2482,0.569978441
0.12,561,0.7402,0.724906367,0.7742,0.748742747,0.2938,0.636722961
0.09,771,0.7353,0.712556459,0.7888,0.748742288,0.3182,0.685770751
0.11,1160,0.7406,0.726042841,0.7728,0.748692114,0.2916,0.64471793
0.13,1300,0.7493,0.750552764,0.7468,0.748671679,0.2482,0.569798778
0.13,1310,0.7493,0.750552764,0.7468,0.748671679,0.2482,0.569798778
0.13,1320,0.7493,0.750552764,0.7468,0.748671679,0.2482,0.569798778
0.12,541,0.7401,0.724770642,0.7742,0.748670341,0.294,0.636722961
0.12,551,0.7401,0.724770642,0.7742,0.748670341,0.294,0.636722961
0.1,741,0.7367,0.716243377,0.784,0.748591617,0.3106,0.671846928
0.1,761,0.7367,0.716322427,0.7838,0.748543597,0.3104,0.671846928
0.14,561,0.7477,0.746075899,0.751,0.748529851,0.2556,0.587226015
0.14,581,0.7478,0.746420048,0.7506,0.748504188,0.255,0.586417535
0.1,681,0.7365,0.715902867,0.7842,0.748496707,0.3112,0.672565577
0.1,691,0.7365,0.715902867,0.7842,0.748496707,0.3112,0.672475746
0.1,701,0.7365,0.715902867,0.7842,0.748496707,0.3112,0.672475746
0.1,711,0.7365,0.715902867,0.7842,0.748496707,0.3112,0.672475746
0.1,721,0.7365,0.715902867,0.7842,0.748496707,0.3112,0.672475746
0.1,731,0.7365,0.715902867,0.7842,0.748496707,0.3112,0.672475746
0.1,751,0.7366,0.71619152,0.7838,0.748472116,0.3106,0.671846928
0.14,521,0.7476,0.745927692,0.751,0.748455252,0.2558,0.587226015
0.14,531,0.7476,0.745927692,0.751,0.748455252,0.2558,0.587226015
0.14,541,0.7476,0.745927692,0.751,0.748455252,0.2558,0.587226015
0.14,551,0.7476,0.745927692,0.751,0.748455252,0.2558,0.587226015
0.12,521,0.7398,0.724363772,0.7742,0.74845321,0.2946,0.636812792
0.12,531,0.7398,0.724363772,0.7742,0.74845321,0.2946,0.636812792
0.14,571,0.7477,0.746271625,0.7506,0.748429554,0.2552,0.586597197
0.12,591,0.7401,0.725192272,0.7732,0.748427064,0.293,0.635644987
0.13,1330,0.7491,0.750452443,0.7464,0.748420736,0.2482,0.569080129
0.14,951,0.7499,0.752884032,0.744,0.748415652,0.2442,0.574919152
