self_radius,self_count,accuracy,precision,recall,f1,far,uc
self_radius,self_count,accuracy,precision,recall,f1,far,uc
0.09,911,0.7442,0.715800636,0.81,0.759992494,0.3216,0.86475911
0.09,921,0.7442,0.715800636,0.81,0.759992494,0.3216,0.86475911
0.09,931,0.7442,0.715800636,0.81,0.759992494,0.3216,0.86475911
0.09,941,0.7442,0.715800636,0.81,0.759992494,0.3216,0.86475911
0.09,951,0.7442,0.715800636,0.81,0.759992494,0.3216,0.86475911
0.09,961,0.7442,0.715800636,0.81,0.759992494,0.3216,0.86475911
0.09,971,0.7442,0.715800636,0.81,0.759992494,0.3216,0.86475911
0.09,981,0.7442,0.715800636,0.81,0.759992494,0.3216,0.86475911
0.09,991,0.7443,0.716232962,0.8092,0.759883557,0.3206,0.863536317
0.09,1001,0.7443,0.716232962,0.8092,0.759883557,0.3206,0.863536317
0.09,1000,0.7443,0.716232962,0.8092,0.759883557,0.3206,0.863536317
0.12,1070,0.7535,0.740740741,0.78,0.759863614,0.273,0.84079237
0.12,1080,0.7535,0.740740741,0.78,0.759863614,0.273,0.84079237
0.12,1090,0.7535,0.740740741,0.78,0.759863614,0.273,0.84079237
0.12,1100,0.7535,0.740740741,0.78,0.759863614,0.273,0.84079237
0.12,651,0.7512,0.734503361,0.7868,0.7597528,0.2844,0.844460748
0.09,881,0.7437,0.715016764,0.8104,0.759726259,0.323,0.86475911
0.09,841,0.7436,0.714890614,0.8104,0.759655043,0.3232,0.86475911
0.09,851,0.7436,0.714890614,0.8104,0.759655043,0.3232,0.86475911
0.09,861,0.7436,0.714890614,0.8104,0.759655043,0.3232,0.86475911
0.09,871,0.7436,0.714890614,0.8104,0.759655043,0.3232,0.86475911
0.12,611,0.7509,0.733917583,0.7872,0.759625591,0.2854,0.844460748
0.09,811,0.7433,0.714436806,0.8106,0.759486555,0.324,0.865248227
0.09,1160,0.7451,0.718956584,0.8048,0.759460225,0.3146,0.858645146
0.12,641,0.7508,0.733955224,0.7868,0.759459459,0.2852,0.844460748
0.09,831,0.7433,0.714512432,0.8104,0.759441477,0.3238,0.865003668
0.12,621,0.7507,0.733818317,0.7868,0.75938616,0.2854,0.844460748
0.12,631,0.7507,0.733818317,0.7868,0.75938616,0.2854,0.844460748
0.09,821,0.7432,0.71438646,0.8104,0.759370315,0.324,0.865003668
0.12,1160,0.7536,0.742262132,0.777,0.759233926,0.2698,0.839814135
0.09,791,0.7427,0.713681986,0.8106,0.759059837,0.3252,0.865737344
0.09,801,0.7427,0.713681986,0.8106,0.759059837,0.3252,0.865737344
0.09,781,0.7425,0.713430734,0.8106,0.758917704,0.3256,0.865737344
0.11,451,0.7442,0.717724679,0.805,0.758861237,0.3166,0.857666911
0.08,1160,0.7421,0.712629545,0.8114,0.758814177,0.3272,0.867449254
0.08,1130,0.7418,0.711956522,0.8122,0.758781764,0.3286,0.86818293
0.08,1140,0.7418,0.711956522,0.8122,0.758781764,0.3286,0.867938371
0.08,1150,0.7418,0.711956522,0.8122,0.758781764,0.3286,0.867938371
0.11,1110,0.748,0.727690048,0.7926,0.758759334,0.2966,0.8459281
0.11,1120,0.748,0.727690048,0.7926,0.758759334,0.2966,0.8459281
0.11,1130,0.748,0.727690048,0.7926,0.758759334,0.2966,0.8459281
0.11,1140,0.748,0.727690048,0.7926,0.758759334,0.2966,0.8459281
0.11,1150,0.748,0.727690048,0.7926,0.758759334,0.2966,0.8459281
0.08,1110,0.7417,0.711831727,0.8122,0.758710883,0.3288,0.86818293
0.08,1120,0.7417,0.711831727,0.8122,0.758710883,0.3288,0.86818293
0.08,971,0.7403,0.708485164,0.8166,0.758710397,0.336,0.875764246
0.11,901,0.7471,0.72541507,0.7952,0.75870623,0.301,0.848373685
0.11,911,0.7471,0.72541507,0.7952,0.75870623,0.301,0.848373685
0.11,951,0.7471,0.725497354,0.795,0.758660177,0.3008,0.848129127
0.11,961,0.7471,0.725497354,0.795,0.758660177,0.3008,0.848129127
0.11,971,0.7471,0.725497354,0.795,0.758660177,0.3008,0.848129127
0.11,981,0.7471,0.725497354,0.795,0.758660177,0.3008,0.848129127
0.08,1100,0.7411,0.710494151,0.8138,0.758646406,0.3316,0.871117633
0.11,891,0.747,0.725282744,0.7952,0.758633849,0.3012,0.848373685
0.08,981,0.7402,0.708434571,0.8164,0.758595057,0.336,0.875519687
0.11,991,0.7472,0.725877193,0.7944,0.758594347,0.3,0.847150893
0.11,1001,0.7472,0.725877193,0.7944,0.758594347,0.3,0.847150893
0.11,1000,0.7472,0.725877193,0.7944,0.758594347,0.3,0.847150893
0.11,921,0.747,0.725364964,0.795,0.758587786,0.301,0.848373685
0.11,931,0.747,0.725364964,0.795,0.758587786,0.301,0.848373685
0.11,941,0.747,0.725364964,0.795,0.758587786,0.301,0.848373685
0.11,1010,0.7475,0.72668987,0.7934,0.758581126,0.2984,0.846906334
0.11,1020,0.7475,0.72668987,0.7934,0.758581126,0.2984,0.846906334
0.11,1030,0.7475,0.72668987,0.7934,0.758581126,0.2984,0.846906334
0.11,1040,0.7475,0.72668987,0.7934,0.758581126,0.2984,0.846906334
0.08,1090,0.741,0.710370112,0.8138,0.75857569,0.3318,0.871117633
0.08,931,0.7401,0.708239376,0.8166,0.758569438,0.3364,0.876008804
0.08,941,0.7401,0.708239376,0.8166,0.758569438,0.3364,0.876008804
0.08,951,0.7401,0.708239376,0.8166,0.758569438,0.3364,0.876008804
0.08,961,0.7401,0.708239376,0.8166,0.758569438,0.3364,0.876008804
0.08,1040,0.7408,0.709975584,0.8142,0.758524315,0.3326,0.872829543
0.11,781,0.7467,0.724722172,0.7956,0.758508914,0.3022,0.848862803
0.08,1050,0.7409,0.710246116,0.8138,0.758504986,0.332,0.871362191
0.08,1060,0.7409,0.710246116,0.8138,0.758504986,0.332,0.871362191
0.08,1070,0.7409,0.710246116,0.8138,0.758504986,0.332,0.871362191
0.08,1080,0.7409,0.710246116,0.8138,0.758504986,0.332,0.871362191
0.14,361,0.7486,0.729759704,0.7896,0.758501441,0.2924,0.842748838
0.14,371,0.7486,0.729759704,0.7896,0.758501441,0.2924,0.842748838
0.08,901,0.74,0.708116545,0.8166,0.758498978,0.3366,0.876008804
0.08,911,0.74,0.708116545,0.8166,0.758498978,0.3366,0.876008804
0.08,921,0.74,0.708116545,0.8166,0.758498978,0.3366,0.876008804
