self_radius,self_count,accuracy,precision,recall,f1,far,uc
self_radius,self_count,accuracy,precision,recall,f1,far,uc
0.1,971,0.7363,0.707462687,0.8058,0.753436185,0.3332,0.932053176
0.1,981,0.7363,0.707462687,0.8058,0.753436185,0.3332,0.932053176
0.08,1010,0.7332,0.700343643,0.8152,0.753419593,0.3488,0.946824225
0.08,1020,0.7332,0.700343643,0.8152,0.753419593,0.3488,0.946824225
0.08,1030,0.7332,0.700343643,0.8152,0.753419593,0.3488,0.946824225
0.08,1040,0.7332,0.700343643,0.8152,0.753419593,0.3488,0.946824225
0.08,1130,0.7338,0.701760442,0.8132,0.753381508,0.3456,0.94239291
0.1,891,0.7362,0.707338483,0.8058,0.753365744,0.3334,0.932053176
0.1,901,0.7362,0.707338483,0.8058,0.753365744,0.3334,0.932053176
0.1,911,0.7362,0.707338483,0.8058,0.753365744,0.3334,0.932053176
0.1,921,0.7362,0.707338483,0.8058,0.753365744,0.3334,0.932053176
0.1,931,0.7362,0.707338483,0.8058,0.753365744,0.3334,0.932053176
0.1,941,0.7362,0.707338483,0.8058,0.753365744,0.3334,0.932053176
0.08,1160,0.734,0.702422145,0.812,0.753246753,0.344,0.94239291
0.11,1110,0.7377,0.711213791,0.8004,0.753175873,0.325,0.929098966
0.11,1120,0.7377,0.711213791,0.8004,0.753175873,0.325,0.929098966
0.11,1130,0.7377,0.711213791,0.8004,0.753175873,0.325,0.929098966
0.11,1140,0.7377,0.711213791,0.8004,0.753175873,0.325,0.929098966
0.11,1150,0.7377,0.711213791,0.8004,0.753175873,0.325,0.929098966
0.08,1110,0.7335,0.701397274,0.8132,0.753172177,0.3462,0.94239291
0.08,1120,0.7335,0.701397274,0.8132,0.753172177,0.3462,0.94239291
0.09,991,0.7348,0.704387187,0.8092,0.753164557,0.3396,0.93648449
0.09,1001,0.7348,0.704387187,0.8092,0.753164557,0.3396,0.93648449
0.09,1000,0.7348,0.704387187,0.8092,0.753164557,0.3396,0.93648449
0.08,991,0.7326,0.69941701,0.8158,0.753138848,0.3506,0.946824225
0.08,1001,0.7326,0.69941701,0.8158,0.753138848,0.3506,0.946824225
0.08,1000,0.7326,0.69941701,0.8158,0.753138848,0.3506,0.946824225
0.08,891,0.7322,0.698597332,0.8168,0.753088696,0.3524,0.946824225
0.08,901,0.7322,0.698597332,0.8168,0.753088696,0.3524,0.946824225
0.08,911,0.7322,0.698597332,0.8168,0.753088696,0.3524,0.946824225
0.08,921,0.7322,0.698597332,0.8168,0.753088696,0.3524,0.946824225
0.08,931,0.7322,0.698597332,0.8168,0.753088696,0.3524,0.946824225
0.08,941,0.7322,0.698597332,0.8168,0.753088696,0.3524,0.946824225
0.08,951,0.7322,0.698597332,0.8168,0.753088696,0.3524,0.946824225
0.08,961,0.7322,0.698597332,0.8168,0.753088696,0.3524,0.946824225
